 7.7062700672357      2.1932771647997    =    0.9999999999    @      2751      4350.52    1
  4.111212649956      4.1112039039842    =    0.9999999999    @      2752      4359.58    1
 7.7062698354877      7.7061905678371    =    0.9999999968    @      2754      4360.01    1
 4.1112073390947      7.7062432331339    =    0.9999999995    @      2757      4360.53    1
 1.1700892579927      7.7062810203737    =               1    @      2761      4361.17    1
 4.1112075764678      1.1700884116341    =               1    @      2776         4363    1
0.62422713399397      1.1700923860686    =    0.9999999997    @      2803      4365.93    1
 7.7062936035298      4.1112169645541    =    0.9999999997    @      5752       8897.4    1
 2.1932768084278      7.7062784836711    =    0.9999999999    @      5760      8898.62    1
  2.193264240341      4.1112395719492    =    0.9999999971    @      5769      8899.97    1
0.62422793219569      7.7062747761194    =               1    @      5790      8902.56    1
 7.7062757114981      1.1700885174697    =               1    @      5811      8905.21    1
0.33301785623547       7.706281140489    =    0.9999999999    @      5834      8908.08    1
 2.1932800098013      1.1700901895128    =               1    @      5847      8910.02    1
0.33301843566282      4.1112075638281    =               1    @      9261      14159.4    1
 7.7062853021778     0.62422801786695    =               1    @      9309      14164.8    1
 1.1700927337001      2.1932875672486    =    0.9999999994    @      9325      14167.2    1
 2.1932785910477      2.1932690416678    =    0.9999999994    @     12275      19859.3    1
 4.1112178406884      2.1932845375094    =    0.9999999997    @     12304        19863    1
 1.1700848925396        4.11122256169    =    0.9999999994    @     15463        26068    1
 4.1112271651086     0.62423344163849    =    0.9999999978    @     15483      26070.9    1
0.33301873758502     0.33301884269094    =    0.9999999999    @     15559      26079.4    1
0.62422829533564       4.111210055856    =               1    @     18758      32750.5    1
 4.1112046183914     0.33301858594859    =               1    @     18824      32758.1    1
 2.1932771801804     0.33301826357128    =               1    @     22337      39330.1    1
 2.1932798006161     0.62422910097428    =               1    @     25969      46081.1    1
 7.7062998394398     0.33301918782142    =    0.9999999997    @     29096      53789.2    1
 1.1700846146616      1.1700893398675    =    0.9999999997    @     29144      53795.3    1
 1.1700900961793     0.33301832900198    =               1    @     33062        62391    1
0.62422782581956      2.1932804691026    =               1    @     40189      84770.8    1
0.33301720176344      2.1932825223516    =    0.9999999996    @     47326       103525    1
0.33301403074572      1.1700861574217    =    0.9999999955    @     47379       103532    1
0.33301969814445     0.62423080328668    =    0.9999999993    @     47422       103538    1
 1.1701005156404     0.62423092414426    =    0.9999999971    @     54458       125244    1
0.62422852885837     0.33301857226894    =               1    @     58265       141002    1
0.62422954342306      0.6242284500813    =    0.9999999999    @     78830       252095    1
