 -7.0835064398614     -7.7083137284311    =    186.7309088    @      3814      4133.45    1
 -7.0835060913228      4.8580554989056    =    186.7309088    @      3815      4142.02    1
-0.80032253851701      4.8580565662419    =    186.7309088    @      3817      4142.42    1
-0.80032148616894     -1.4251285515826    =    186.7309088    @      3820      4142.92    1
 -7.0835062656359     -1.4251285235512    =    186.7309088    @      3824      4143.55    1
  5.4828643091975      -7.708313810616    =    186.7309088    @      8322       9050.1    1
-0.80032087249781     -7.7083134980855    =    186.7309088    @     12947      13771.9    1
  4.8580567971457    -0.80032091094681    =    186.7309088    @     12954      13772.9    1
   5.482863878733       -1.42512729874    =    186.7309088    @     12962      13774.1    1
  4.8580565480938      5.4828638898935    =    186.7309088    @     18885      19482.3    1
 -1.4251283986458    -0.80032108371509    =    186.7309088    @     18895      19483.8    1
 -1.4251287020703      5.4828641102673    =    186.7309088    @     22783      24318.9    1
  4.8580569181749     -7.0835066279309    =    186.7309088    @     28819      31446.1    1
 -7.7083135363626      5.4828648817117    =    186.7309088    @     28832      31447.9    1
 -7.7083136567991    -0.80032074351394    =    186.7309088    @     32816      36213.7    1
 -7.7083136250167     -7.0835074639793    =    186.7309088    @     32831      36215.9    1
  5.4828641979144      4.8580569070434    =    186.7309088    @     32847      36218.2    1
 -1.4251284465278     -7.0835064862302    =    186.7309088    @     66988      79431.6    1
