 7.7062762220998      7.7062725111689       2.193281175725    =               1    @       4644      2465.66    1
 7.7062997323886      4.1112509781866      7.7063403966936    =    0.9999999968    @       4645      2472.91    1
 7.7062819977478       7.706265869048      7.7062856276581    =    0.9999999999    @       4647      2473.21    1
  2.193269982231      4.1111897255978      7.7062973831926    =    0.9999999992    @       4650      2473.48    1
 7.7062566858557      7.7062636865679       4.111189045518    =    0.9999999995    @       4654      2473.82    1
 4.1111593709705      2.1932829504711      7.7062896695481    =    0.9999999977    @       4659      2474.22    1
 4.1111524245716      7.7061503275889      7.7062804752704    =    0.9999999925    @       4665      2474.69    1
 7.7068970094423      4.1113066205633      4.1112440444553    =    0.9999998811    @       4672      2475.23    1
 2.1932787997943      4.1112054381072     0.33301810786971    =               1    @       4680      2475.84    1
 1.1700960811243     0.62422946304994      1.1700846978614    =    0.9999999991    @       4689      2476.51    1
 4.1112111440225      4.1112084896768      7.7062775396289    =               1    @      10252      4978.47    1
 2.1932425700024      1.1700929237036      7.7062897202349    =    0.9999999949    @      10263      4979.44    1
      7.70659998      1.1700972347966      7.7059955677663    =    0.9999999476    @      10275      4980.35    1
 2.1932807734684      4.1112071603389      2.1932874143006    =    0.9999999998    @      10288      4981.33    1
 4.1111772990548      7.7063642327969      1.1701049789356    =    0.9999999938    @      10302      4982.37    1
 1.1700950709843      7.7063094999097      2.1932897413098    =    0.9999999989    @      10317      4983.49    1
 7.7061244610851      1.1701295944991      1.1700754187006    =     0.999999971    @      10333      4984.68    1
 2.1933046045505      2.1932721407339      7.7062972777325    =    0.9999999976    @      10350      4985.93    1
  7.706303563501     0.62422686581386      2.1932781133307    =    0.9999999997    @      10368      4987.26    1
 7.7060464836054     0.33301636818629      4.1114210776484    =    0.9999999393    @      10387      4988.65    1
 1.1700813615676      7.7062192982405      7.7062759077612    =    0.9999999984    @      14730      7653.14    1
 2.1932884504424      7.7062655207333      2.1932776167461    =    0.9999999997    @      14751      7654.68    1
 1.1700889825583      4.1112227916723      4.1111960343691    =    0.9999999996    @      14783      7656.77    1
 2.1933201283112      7.7065372230327      7.7070182901616    =    0.9999998214    @      14806      7658.43    1
 2.1932786039271      4.1112000058526      4.1111948849314    =    0.9999999998    @      14841      7660.68    1
 1.1700838886395      2.1932771677808      4.1112196862387    =    0.9999999995    @      14866      7662.48    1
 4.1111453157901        4.11118686368      2.1932779121677    =    0.9999999958    @      14892      7664.36    1
 4.1112182047778      7.7064280896974       4.111170495508    =    0.9999999922    @      20548      11685.9    1
 7.7062774301223      4.1112087151661      2.1932787577651    =               1    @      20597        11689    1
 4.1112152627235      7.7062211411796      2.1932767665982    =     0.999999999    @      20637      11691.7    1
 4.1112044260913      2.1932806196645      4.1112313800738    =    0.9999999994    @      20667        11694    1
0.33301775656831      7.7062668373336       7.706303255503    =    0.9999999997    @      20709      11696.7    1
0.33302124786274      7.7062871479571       4.111229586432    =    0.9999999983    @      20741      11699.1    1
 7.7064127065484      2.1932702956777      7.7062690721659    =    0.9999999945    @      25663        15318    1
