0.16666669931978     0.62499985517875    =              -2    @     2931      2623.94    1
0.50000045113254     0.37499874172758    =    -2.000000005    @     2932      2632.44    1
0.50000019384061     0.12499972182129    =              -2    @     2934      2632.75    1
0.83333322617533     0.62500014806979    =              -2    @     2937      2633.07    1
 0.8333332848407     0.87499989796907    =              -2    @     2941      2633.47    1
0.83333241424994     0.12499997334741    =    -2.000000001    @     2946      2633.94    1
0.16666672077607     0.12500005747366    =              -2    @     2952      2634.49    1
0.50000024296471     0.87500003839161    =              -2    @     2959      2635.13    1
0.83333278948539     0.37500016355697    =    -2.000000001    @     2967      2635.84    1
0.16666317560047     0.37500019842662    =     -2.00000002    @     5921      5398.28    1
0.16666691339126     0.87499715047837    =    -2.000000023    @     5931      5399.16    1
0.49999999481981     0.62499999763285    =              -2    @     5942      5400.12    1
