-1.481700 3.674794 -4.858890 -4.298336 3.631216 0.872228 -2.656138 0.960667 0.459500 -2.772622 -0.559915 -1.930506 4.485012 2.228725 -0.890904 4.946265 -0.707688 -0.595555 4.580034 1.224861 = -0.00586967 @ 398251 393114
-1.481700 3.674794 -4.858890 -4.298336 3.631216 0.872228 -2.656138 0.960667 0.459500 -2.772622 -0.559915 -1.930506 4.485012 2.228725 -0.890904 4.946265 -0.707688 -0.595555 4.580034 1.224861 = -0.00586967 @ 397615 392564
-1.480804 3.675219 -4.859838 -4.298473 3.630580 0.872249 -2.655750 0.962810 0.460024 -2.772803 -0.560083 -1.930296 4.485125 2.228602 -0.889698 4.945041 -0.707126 -0.595329 4.581359 1.223912 = -0.00784293 @ 399861 394512
-1.481771 3.672658 -4.857431 -4.298337 3.631109 0.872228 -2.655822 0.960667 0.459500 -2.772905 -0.559902 -1.930955 4.485653 2.228463 -0.889459 4.946265 -0.707594 -0.594896 4.580034 1.224861 = -0.00821349 @ 398980 393749
-1.480366 3.675259 -4.859768 -4.298451 3.630577 0.871279 -2.655767 0.962814 0.460380 -2.772753 -0.559919 -1.930912 4.485099 2.228726 -0.890210 4.945906 -0.706659 -0.594896 4.579894 1.223760 = -0.00837004 @ 399741 394403
-1.480366 3.675259 -4.859768 -4.298451 3.630577 0.871279 -2.655767 0.962814 0.460380 -2.772755 -0.559919 -1.930912 4.485099 2.228726 -0.890210 4.945906 -0.706659 -0.594896 4.579894 1.223760 = -0.00837142 @ 395022 390351
-1.480366 3.675259 -4.859768 -4.298451 3.630577 0.871279 -2.655767 0.962814 0.460380 -2.772755 -0.559919 -1.930912 4.485099 2.228726 -0.890221 4.945906 -0.706659 -0.594896 4.579894 1.223760 = -0.00838510 @ 399125 393872
-1.481741 3.672861 -4.858810 -4.298866 3.631454 0.872650 -2.655993 0.961187 0.460420 -2.771982 -0.560451 -1.930919 4.485924 2.229526 -0.890163 4.945102 -0.707644 -0.596885 4.579101 1.222561 = -0.00875771 @ 399539 394230
-1.480366 3.675259 -4.859768 -4.298451 3.630577 0.871279 -2.655767 0.962814 0.460380 -2.772755 -0.560161 -1.930912 4.485099 2.228726 -0.890210 4.945507 -0.706659 -0.594896 4.579894 1.223760 = -0.00877093 @ 396658 391749
-1.480366 3.675259 -4.859768 -4.298491 3.630577 0.871752 -2.655767 0.962814 0.460356 -2.772756 -0.559919 -1.930912 4.485099 2.228722 -0.890210 4.945906 -0.707127 -0.594766 4.581052 1.223760 = -0.00880372 @ 399945 394587
