-1.481679 3.674515 -4.858883 -4.297469 3.630755 0.872198 -2.655610 0.963199 0.458715 -2.772441 -0.559530 -1.930456 4.485974 2.229257 -0.888426 4.947686 -0.706870 -0.596611 4.580700 1.223188 = -0.01057315 @ 398668 394319
-1.481219 3.674597 -4.858218 -4.299430 3.631451 0.873270 -2.654755 0.960322 0.460386 -2.773985 -0.559646 -1.930150 4.484635 2.228228 -0.889249 4.944736 -0.708090 -0.597027 4.581445 1.223652 = -0.01112250 @ 396760 392613
-1.482945 3.671565 -4.858369 -4.299562 3.630404 0.871686 -2.656022 0.960247 0.460386 -2.773985 -0.559646 -1.930150 4.485552 2.229240 -0.889249 4.944736 -0.708409 -0.597025 4.581445 1.222684 = -0.01167368 @ 396799 392647
-1.482945 3.671565 -4.858369 -4.299504 3.630404 0.871686 -2.656022 0.960247 0.460386 -2.773985 -0.559646 -1.930150 4.485552 2.229240 -0.889249 4.944736 -0.708409 -0.597025 4.581445 1.222684 = -0.01180563 @ 392186 388459
-1.481581 3.674515 -4.858957 -4.297253 3.630749 0.872853 -2.655610 0.962721 0.459669 -2.772384 -0.559530 -1.931879 4.486330 2.229725 -0.888426 4.947173 -0.706870 -0.596611 4.580700 1.223716 = -0.01207753 @ 398668 394319
-1.482593 3.674523 -4.858218 -4.299430 3.631451 0.873270 -2.654755 0.960322 0.460386 -2.773985 -0.559646 -1.930150 4.484635 2.228228 -0.889249 4.944736 -0.708090 -0.597027 4.581445 1.221940 = -0.01207970 @ 391531 387891
-1.482945 3.671382 -4.858369 -4.299562 3.630404 0.871686 -2.656022 0.960247 0.460386 -2.773985 -0.559646 -1.930150 4.485552 2.229240 -0.889249 4.944736 -0.708409 -0.597025 4.581445 1.222684 = -0.01217883 @ 398757 394403
-1.481678 3.674515 -4.858880 -4.297548 3.630757 0.872287 -2.655610 0.963359 0.458869 -2.772899 -0.559430 -1.930150 4.485991 2.229432 -0.888426 4.947767 -0.706870 -0.596611 4.580700 1.223479 = -0.01258345 @ 398922 394546
-1.481678 3.674515 -4.858880 -4.297531 3.630757 0.872287 -2.655610 0.963359 0.458717 -2.772899 -0.559530 -1.930150 4.485991 2.229249 -0.888426 4.947767 -0.706870 -0.596611 4.580700 1.223153 = -0.01267349 @ 397465 393240
-1.481678 3.674515 -4.858880 -4.297531 3.630757 0.872287 -2.655610 0.963359 0.458734 -2.772899 -0.559530 -1.930150 4.485991 2.229249 -0.888426 4.947767 -0.706870 -0.596611 4.580700 1.223153 = -0.01268774 @ 398604 394260
