0.333018 7.706277 = 1.00000000 @ 191852 15473
0.333018 4.111207 = 1.00000000 @ 192799 15512
0.333018 4.111207 = 1.00000000 @ 193174 15528
0.333018 4.111207 = 1.00000000 @ 193239 15532
7.706277 2.193280 = 1.00000000 @ 194423 15580
4.111207 0.333018 = 1.00000000 @ 194470 15582
4.111207 7.706277 = 1.00000000 @ 194502 15583
4.111207 7.706277 = 1.00000000 @ 194645 15589
0.333018 7.706277 = 1.00000000 @ 194711 15591
4.111207 7.706277 = 1.00000000 @ 195153 15610
0.333018 4.111207 = 1.00000000 @ 195300 15617
4.111207 0.333018 = 1.00000000 @ 195336 15618
0.333018 4.111207 = 1.00000000 @ 195491 15624
0.333018 4.111207 = 1.00000000 @ 195643 15631
0.333018 7.706277 = 1.00000000 @ 195677 15633
4.111207 4.111207 = 1.00000000 @ 195711 15634
4.111207 4.111207 = 1.00000000 @ 195869 15642
4.111207 7.706277 = 1.00000000 @ 195882 15643
0.333018 7.706277 = 1.00000000 @ 195974 15650
7.706277 4.111207 = 1.00000000 @ 196053 15653
0.333018 7.706277 = 1.00000000 @ 196212 15659
7.706277 4.111207 = 1.00000000 @ 196242 15661
0.333018 4.111207 = 1.00000000 @ 196244 15661
4.111207 2.193280 = 1.00000000 @ 196275 15662
0.333018 4.111207 = 1.00000000 @ 196408 15670
7.706277 4.111207 = 1.00000000 @ 196439 15671
4.111207 4.111207 = 1.00000000 @ 196474 15672
7.706277 4.111207 = 1.00000000 @ 196475 15672
4.111207 7.706277 = 1.00000000 @ 196538 15675
4.111207 2.193280 = 1.00000000 @ 196562 15676
4.111207 4.111207 = 1.00000000 @ 196579 15677
0.333018 4.111207 = 1.00000000 @ 196643 15681
0.333018 4.111207 = 1.00000000 @ 196681 15682
4.111207 4.111207 = 1.00000000 @ 196687 15682
4.111207 0.333018 = 1.00000000 @ 196710 15683
0.333018 7.706277 = 1.00000000 @ 196726 15684
0.333018 2.193280 = 1.00000000 @ 196740 15685
7.706277 2.193280 = 1.00000000 @ 196757 15686
0.333018 2.193280 = 1.00000000 @ 196839 15689
0.333018 0.333018 = 1.00000000 @ 196878 15691
7.706277 4.111207 = 1.00000000 @ 196882 15691
4.111207 7.706277 = 1.00000000 @ 196896 15692
0.333018 2.193280 = 1.00000000 @ 196899 15692
0.333018 7.706277 = 1.00000000 @ 196954 15694
7.706277 4.111207 = 1.00000000 @ 196956 15695
0.333018 4.111207 = 1.00000000 @ 196982 15696
0.333018 7.706277 = 1.00000000 @ 196996 15697
4.111207 4.111207 = 1.00000000 @ 197074 15701
4.111207 4.111207 = 1.00000000 @ 197092 15701
7.706277 2.193280 = 1.00000000 @ 197106 15702
0.333018 4.111207 = 1.00000000 @ 197106 15702
0.333018 2.193280 = 1.00000000 @ 197154 15704
2.193280 0.333018 = 1.00000000 @ 197192 15706
4.111207 4.111207 = 1.00000000 @ 197208 15707
0.333018 0.333018 = 1.00000000 @ 197208 15707
4.111207 7.706277 = 1.00000000 @ 197229 15707
0.333018 2.193280 = 1.00000000 @ 197237 15708
4.111207 0.333018 = 1.00000000 @ 197241 15708
2.193280 7.706277 = 1.00000000 @ 197247 15708
2.193280 7.706277 = 1.00000000 @ 197272 15710
4.111207 7.706277 = 1.00000000 @ 197304 15711
7.706277 2.193280 = 1.00000000 @ 197310 15711
