0.079700 = 0.99999983 @ 49880 4421
0.079701 = 0.99999983 @ 42538 4120
0.079695 = 0.99999979 @ 27791 3211
0.079709 = 0.99999969 @ 46498 4295
0.079573 = 0.99997624 @ 46784 4308
0.079832 = 0.99997406 @ 47485 4338
0.079980 = 0.99988431 @ 40935 4043
0.079981 = 0.99988288 @ 47136 4323
0.079394 = 0.99986204 @ 46022 4276
0.079391 = 0.99985853 @ 47006 4317
0.079367 = 0.99983630 @ 49151 4399
0.079344 = 0.99981267 @ 29338 3333
0.080074 = 0.99979291 @ 40160 4006
0.079312 = 0.99977759 @ 48597 4378
0.079307 = 0.99977150 @ 49846 4419
0.079301 = 0.99976413 @ 40926 4043
0.080145 = 0.99970804 @ 47337 4332
0.080211 = 0.99961388 @ 49842 4419
0.080217 = 0.99960539 @ 42824 4133
0.079033 = 0.99934284 @ 39003 3944
0.079033 = 0.99934284 @ 48613 4379
0.080395 = 0.99928760 @ 49988 4425
0.080411 = 0.99925530 @ 45178 4241
0.078957 = 0.99918309 @ 46065 4277
0.078912 = 0.99908194 @ 41153 4054
0.080533 = 0.99897768 @ 46667 4303
0.078813 = 0.99883707 @ 45191 4242
0.080589 = 0.99883624 @ 48603 4378
0.078801 = 0.99880404 @ 48164 4361
0.080601 = 0.99880317 @ 46374 4290
0.078798 = 0.99879710 @ 49167 4399
0.080607 = 0.99878974 @ 48911 4389
0.080611 = 0.99877901 @ 49940 4423
0.080619 = 0.99875719 @ 49760 4417
0.080621 = 0.99875024 @ 49072 4396
0.078688 = 0.99848312 @ 46916 4314
0.080739 = 0.99841102 @ 48528 4376
0.078563 = 0.99808786 @ 44092 4193
0.078515 = 0.99792140 @ 48513 4375
0.078515 = 0.99792073 @ 49821 4419
0.078413 = 0.99754679 @ 49479 4408
0.081101 = 0.99711787 @ 48875 4388
0.081222 = 0.99659927 @ 49479 4408
0.077945 = 0.99543871 @ 49210 4401
0.077944 = 0.99543083 @ 49820 4419
0.077866 = 0.99501385 @ 47115 4322
0.077864 = 0.99500637 @ 49036 4394
0.081641 = 0.99447918 @ 49974 4424
0.081702 = 0.99413061 @ 49799 4418
0.081703 = 0.99412716 @ 49453 4407
0.081703 = 0.99412470 @ 49203 4400
0.082250 = 0.99050846 @ 49736 4416
0.082252 = 0.99049296 @ 48081 4358
0.076821 = 0.98771799 @ 45737 4266
0.082649 = 0.98734586 @ 45221 4243
0.083330 = 0.98091673 @ 48094 4358
0.083548 = 0.97859362 @ 49831 4419
0.083549 = 0.97858162 @ 47647 4344
0.084139 = 0.97165463 @ 48069 4357
0.084139 = 0.97165463 @ 48186 4362
0.084477 = 0.96727113 @ 49512 4409
0.084513 = 0.96678803 @ 49223 4401
0.084515 = 0.96675771 @ 47991 4355
0.074761 = 0.96399232 @ 48881 4388
0.085602 = 0.95060119 @ 48446 4372
0.085715 = 0.94874017 @ 48089 4358
0.246279 = 0.94868931 @ 49862 4420
0.246279 = 0.94868931 @ 47063 4320
0.246279 = 0.94868931 @ 45921 4272
0.246279 = 0.94868931 @ 48612 4379
0.246279 = 0.94868931 @ 49442 4407
0.246279 = 0.94868931 @ 37378 3859
0.246279 = 0.94868931 @ 41952 4091
0.246279 = 0.94868931 @ 41996 4093
0.246279 = 0.94868931 @ 45787 4268
0.246277 = 0.94868931 @ 41127 4053
0.246277 = 0.94868931 @ 44791 4226
0.246282 = 0.94868930 @ 49216 4401
0.246282 = 0.94868930 @ 24214 2909
0.246282 = 0.94868930 @ 29485 3345
0.246282 = 0.94868930 @ 41584 4073
0.246282 = 0.94868930 @ 49587 4411
0.246285 = 0.94868928 @ 49714 4415
0.246292 = 0.94868918 @ 49853 4420
0.246230 = 0.94868740 @ 39931 3993
0.246230 = 0.94868740 @ 49161 4399
0.246186 = 0.94868244 @ 44031 4190
0.246398 = 0.94867789 @ 39785 3985
0.246072 = 0.94865531 @ 46223 4283
0.246018 = 0.94863526 @ 45337 4249
0.246018 = 0.94863526 @ 45618 4261
0.246571 = 0.94862122 @ 49108 4397
0.246583 = 0.94861559 @ 46970 4316
0.245930 = 0.94859199 @ 47434 4336
0.246678 = 0.94856235 @ 48377 4370
0.246738 = 0.94852139 @ 49679 4414
0.246769 = 0.94849726 @ 48490 4374
0.245639 = 0.94836291 @ 48343 4368
0.245546 = 0.94826031 @ 47590 4342
0.245546 = 0.94826031 @ 48089 4358
0.247033 = 0.94823550 @ 46226 4283
0.245510 = 0.94821694 @ 47918 4353
0.247049 = 0.94821605 @ 48110 4359
0.247070 = 0.94819064 @ 45807 4269
0.247070 = 0.94819000 @ 49859 4420
0.247231 = 0.94796698 @ 48744 4384
0.245321 = 0.94795725 @ 49693 4415
0.245277 = 0.94788841 @ 49936 4423
0.245276 = 0.94788572 @ 47561 4341
0.245261 = 0.94786174 @ 47481 4338
0.245261 = 0.94786174 @ 48211 4363
0.245251 = 0.94784640 @ 49775 4417
0.245188 = 0.94773892 @ 49074 4396
0.245184 = 0.94773260 @ 49755 4416
0.245094 = 0.94756846 @ 49730 4416
0.247498 = 0.94750559 @ 48171 4361
0.247498 = 0.94750559 @ 48721 4383
0.244914 = 0.94720158 @ 44440 4210
0.247816 = 0.94680671 @ 47007 4318
0.247822 = 0.94679405 @ 47484 4338
0.247822 = 0.94679403 @ 49872 4420
0.247824 = 0.94678755 @ 44910 4231
0.244691 = 0.94667621 @ 49224 4401
0.247941 = 0.94649132 @ 48188 4362
0.073657 = 0.94634638 @ 42015 4094
0.244421 = 0.94593368 @ 48880 4388
0.248223 = 0.94568198 @ 48232 4364
0.248223 = 0.94568198 @ 49795 4418
0.248365 = 0.94522978 @ 48093 4358
0.244129 = 0.94500004 @ 49984 4424
0.244009 = 0.94457548 @ 48796 4385
0.243996 = 0.94452939 @ 48209 4363
0.243632 = 0.94309653 @ 48548 4376
0.243514 = 0.94258915 @ 48784 4385
0.249264 = 0.94162095 @ 47582 4342
0.249356 = 0.94118080 @ 48984 4392
0.249697 = 0.93943589 @ 48549 4376
0.241796 = 0.93269137 @ 48237 4365
0.241784 = 0.93261031 @ 49281 4403
0.241784 = 0.93261030 @ 48501 4375
0.250813 = 0.93248493 @ 46395 4291
0.250990 = 0.93121030 @ 49818 4419
0.250993 = 0.93118376 @ 47348 4332
0.250994 = 0.93118108 @ 49912 4422
0.251012 = 0.93104599 @ 49075 4396
0.251378 = 0.92824989 @ 49917 4422
0.251378 = 0.92824880 @ 49363 4405
0.240716 = 0.92412712 @ 46391 4290
0.252171 = 0.92150904 @ 49268 4402
0.240406 = 0.92134203 @ 49773 4417
0.240403 = 0.92131727 @ 48583 4377
0.240403 = 0.92131727 @ 49149 4398
0.240370 = 0.92101545 @ 49984 4424
0.240294 = 0.92030338 @ 47592 4342
0.240110 = 0.91854397 @ 49610 4412
0.239809 = 0.91556881 @ 49902 4421
0.239807 = 0.91554913 @ 43395 4158
0.090858 = 0.83559231 @ 44691 4222
0.090968 = 0.83264250 @ 47652 4344
0.449494 = 0.77081524 @ 49615 4412
0.449497 = 0.77081524 @ 49977 4424
0.449497 = 0.77081524 @ 44451 4211
0.449497 = 0.77081524 @ 46986 4316
0.449497 = 0.77081524 @ 49954 4423
0.449497 = 0.77081524 @ 48696 4382
0.449499 = 0.77081523 @ 48761 4384
0.449499 = 0.77081523 @ 49069 4395
0.449499 = 0.77081523 @ 38114 3901
0.449499 = 0.77081523 @ 44680 4221
0.449499 = 0.77081523 @ 47548 4340
0.449499 = 0.77081523 @ 47605 4343
0.449499 = 0.77081523 @ 49833 4419
0.449500 = 0.77081523 @ 31957 3522
0.449500 = 0.77081523 @ 41009 4047
0.449500 = 0.77081523 @ 45493 4256
0.449501 = 0.77081523 @ 49801 4418
0.449482 = 0.77081515 @ 45079 4237
0.449515 = 0.77081506 @ 49367 4405
0.449516 = 0.77081504 @ 46706 4305
0.449466 = 0.77081482 @ 34579 3692
0.449370 = 0.77080769 @ 49800 4418
0.449360 = 0.77080646 @ 45463 4255
0.449352 = 0.77080540 @ 48829 4387
0.449352 = 0.77080540 @ 49861 4420
0.449323 = 0.77080089 @ 48982 4392
0.449734 = 0.77078782 @ 48588 4378
0.449790 = 0.77077354 @ 48831 4387
0.449805 = 0.77076931 @ 44910 4231
0.449805 = 0.77076931 @ 49958 4424
0.449148 = 0.77075725 @ 47315 4331
0.449148 = 0.77075725 @ 49805 4418
0.449863 = 0.77075035 @ 43849 4181
0.449863 = 0.77075035 @ 48313 4367
0.449088 = 0.77073545 @ 48227 4364
0.449952 = 0.77071508 @ 48254 4365
0.448968 = 0.77068136 @ 44977 4234
0.448730 = 0.77053312 @ 48999 4393
0.448718 = 0.77052466 @ 49827 4419
0.448708 = 0.77051693 @ 48827 4387
0.448701 = 0.77051204 @ 49878 4421
0.450341 = 0.77047198 @ 49910 4422
0.450341 = 0.77047193 @ 48082 4358
0.450341 = 0.77047193 @ 49273 4403
0.448649 = 0.77047095 @ 46531 4297
0.448649 = 0.77047095 @ 48850 4387
0.450585 = 0.77024528 @ 48928 4391
0.450612 = 0.77021647 @ 48075 4358
0.448367 = 0.77020273 @ 48668 4381
0.450670 = 0.77015273 @ 46678 4303
0.450712 = 0.77010490 @ 49005 4393
0.448270 = 0.77009353 @ 48754 4384
0.448246 = 0.77006446 @ 45500 4256
0.448135 = 0.76992586 @ 46660 4302
0.451041 = 0.76966948 @ 49627 4412
0.451129 = 0.76953502 @ 48949 4391
0.447724 = 0.76930578 @ 48103 4359
0.447313 = 0.76852463 @ 46683 4303
0.451708 = 0.76847022 @ 48140 4360
0.230679 = 0.76843744 @ 49990 4425
0.447201 = 0.76828344 @ 49384 4405
0.447183 = 0.76824482 @ 49454 4407
0.451862 = 0.76813255 @ 49740 4416
0.447122 = 0.76810634 @ 45926 4272
0.451908 = 0.76802770 @ 49826 4419
0.451910 = 0.76802327 @ 48497 4374
0.446980 = 0.76777425 @ 47477 4337
0.452113 = 0.76753422 @ 49252 4402
0.452113 = 0.76753422 @ 49949 4423
0.446665 = 0.76696601 @ 49317 4404
0.446637 = 0.76688893 @ 49754 4416
0.446614 = 0.76682465 @ 47270 4329
