0.300000 = 1.00000000 @ 44590 4069
0.100000 = 1.00000000 @ 48856 4233
0.500000 = 1.00000000 @ 47649 4190
0.300000 = 1.00000000 @ 28238 3177
0.100000 = 1.00000000 @ 44332 4058
0.900000 = 1.00000000 @ 49335 4250
0.900000 = 1.00000000 @ 49502 4257
0.500000 = 1.00000000 @ 42915 3993
0.500000 = 1.00000000 @ 45850 4125
0.500000 = 1.00000000 @ 48121 4205
0.300000 = 1.00000000 @ 45894 4127
0.900001 = 1.00000000 @ 48879 4234
0.100001 = 1.00000000 @ 49888 4271
0.100001 = 1.00000000 @ 48569 4222
0.100001 = 1.00000000 @ 49607 4261
0.100001 = 1.00000000 @ 49680 4263
0.699999 = 1.00000000 @ 49728 4265
0.699999 = 1.00000000 @ 49014 4239
0.699999 = 1.00000000 @ 49301 4249
0.699999 = 1.00000000 @ 32227 3438
0.699999 = 1.00000000 @ 35224 3612
0.699999 = 1.00000000 @ 35792 3643
0.699999 = 1.00000000 @ 43283 4011
0.699999 = 1.00000000 @ 44088 4047
0.699999 = 1.00000000 @ 44326 4058
0.699999 = 1.00000000 @ 45753 4120
0.699999 = 1.00000000 @ 48958 4237
0.099999 = 1.00000000 @ 49278 4248
0.099999 = 1.00000000 @ 49872 4270
0.099999 = 1.00000000 @ 44581 4069
0.099999 = 1.00000000 @ 48491 4219
0.099999 = 1.00000000 @ 48846 4233
0.499999 = 1.00000000 @ 49584 4260
0.099999 = 1.00000000 @ 36246 3667
0.099999 = 1.00000000 @ 45684 4117
0.099999 = 1.00000000 @ 47448 4184
0.899998 = 1.00000000 @ 44269 4056
0.899998 = 1.00000000 @ 44804 4078
0.899998 = 1.00000000 @ 45135 4093
0.899998 = 1.00000000 @ 45432 4106
0.100002 = 1.00000000 @ 49876 4270
0.299998 = 1.00000000 @ 44199 4052
0.299998 = 1.00000000 @ 49933 4272
0.699998 = 1.00000000 @ 46631 4150
0.900002 = 1.00000000 @ 42859 3991
0.900002 = 1.00000000 @ 46365 4143
0.900002 = 1.00000000 @ 47552 4188
0.500002 = 1.00000000 @ 49614 4261
0.700003 = 0.99999999 @ 49231 4247
0.499997 = 0.99999999 @ 44128 4049
0.499997 = 0.99999999 @ 49163 4244
0.500003 = 0.99999999 @ 49230 4247
0.500003 = 0.99999999 @ 44610 4070
0.500003 = 0.99999999 @ 48065 4203
0.500003 = 0.99999999 @ 48235 4210
0.299997 = 0.99999999 @ 45571 4112
0.899996 = 0.99999999 @ 42564 3977
0.899996 = 0.99999999 @ 45163 4094
0.899996 = 0.99999999 @ 48978 4237
0.299996 = 0.99999999 @ 47152 4172
0.500004 = 0.99999999 @ 46113 4136
0.900005 = 0.99999998 @ 38267 3775
0.699995 = 0.99999998 @ 49816 4268
0.299995 = 0.99999998 @ 44098 4048
0.299995 = 0.99999998 @ 48209 4208
0.299995 = 0.99999998 @ 49826 4269
0.699994 = 0.99999998 @ 49705 4264
0.699994 = 0.99999998 @ 37653 3743
0.699994 = 0.99999998 @ 38329 3779
0.699994 = 0.99999998 @ 47438 4184
0.500006 = 0.99999997 @ 49460 4255
0.499994 = 0.99999997 @ 39130 3817
0.499994 = 0.99999997 @ 49034 4239
0.300007 = 0.99999997 @ 49610 4261
0.299993 = 0.99999996 @ 33594 3524
0.299993 = 0.99999996 @ 33612 3525
0.299993 = 0.99999996 @ 40067 3866
0.299993 = 0.99999996 @ 43646 4027
0.499992 = 0.99999996 @ 36939 3706
0.100008 = 0.99999995 @ 49663 4263
0.100009 = 0.99999994 @ 49531 4258
0.099990 = 0.99999993 @ 48638 4225
0.300010 = 0.99999992 @ 49858 4270
0.300011 = 0.99999991 @ 49792 4267
0.300011 = 0.99999990 @ 48336 4214
0.300011 = 0.99999990 @ 42700 3983
0.300012 = 0.99999989 @ 49676 4263
0.100012 = 0.99999989 @ 44097 4048
0.299987 = 0.99999987 @ 49824 4268
0.900019 = 0.99999975 @ 31223 3378
0.900019 = 0.99999975 @ 48958 4237
0.900020 = 0.99999971 @ 49222 4246
0.100024 = 0.99999958 @ 44711 4074
0.100024 = 0.99999958 @ 48657 4226
0.899976 = 0.99999958 @ 49751 4266
0.700024 = 0.99999957 @ 49284 4249
0.700025 = 0.99999954 @ 49820 4268
0.899975 = 0.99999953 @ 46962 4164
0.899975 = 0.99999953 @ 41619 3935
0.899975 = 0.99999953 @ 44961 4085
0.100029 = 0.99999936 @ 46923 4163
0.700038 = 0.99999895 @ 49108 4242
0.699959 = 0.99999873 @ 47256 4176
0.900047 = 0.99999840 @ 49429 4254
0.099949 = 0.99999811 @ 39961 3860
0.500054 = 0.99999787 @ 49900 4271
0.500055 = 0.99999780 @ 44226 4054
0.499938 = 0.99999714 @ 45357 4102
0.099924 = 0.99999577 @ 33961 3545
0.500084 = 0.99999474 @ 44350 4059
0.900086 = 0.99999458 @ 49179 4245
0.700088 = 0.99999426 @ 49287 4249
0.500089 = 0.99999416 @ 42319 3966
0.500095 = 0.99999338 @ 49550 4258
0.500096 = 0.99999322 @ 49678 4263
0.900099 = 0.99999272 @ 48406 4216
0.900106 = 0.99999162 @ 49698 4264
0.499890 = 0.99999098 @ 49540 4258
0.300129 = 0.99998767 @ 46933 4163
0.300129 = 0.99998767 @ 48921 4235
0.700132 = 0.99998711 @ 49160 4244
0.899868 = 0.99998711 @ 48872 4233
0.099864 = 0.99998628 @ 49501 4256
0.700150 = 0.99998337 @ 48390 4216
0.499846 = 0.99998252 @ 49445 4254
0.300161 = 0.99998071 @ 49658 4262
0.900169 = 0.99997893 @ 47054 4168
0.900172 = 0.99997820 @ 49797 4267
0.900177 = 0.99997687 @ 48895 4234
0.499817 = 0.99997531 @ 48762 4229
0.099816 = 0.99997497 @ 48293 4212
0.300184 = 0.99997484 @ 49767 4266
0.099814 = 0.99997433 @ 46916 4162
0.899808 = 0.99997261 @ 46715 4154
0.899807 = 0.99997254 @ 49818 4268
0.899807 = 0.99997254 @ 47505 4186
0.899807 = 0.99997254 @ 49182 4245
0.300197 = 0.99997115 @ 48842 4232
0.299802 = 0.99997089 @ 48692 4227
0.300198 = 0.99997087 @ 47664 4191
0.700200 = 0.99997044 @ 45088 4091
0.499799 = 0.99997000 @ 48122 4205
0.099797 = 0.99996943 @ 49412 4253
0.299791 = 0.99996757 @ 49853 4270
0.700214 = 0.99996617 @ 42753 3986
0.300215 = 0.99996583 @ 49662 4263
0.299776 = 0.99996292 @ 45035 4088
0.100225 = 0.99996264 @ 49347 4251
0.299766 = 0.99995950 @ 48127 4205
0.100242 = 0.99995669 @ 49223 4246
0.100243 = 0.99995619 @ 49038 4239
0.500249 = 0.99995414 @ 49146 4243
0.700250 = 0.99995384 @ 49457 4255
0.300253 = 0.99995249 @ 49419 4253
0.300256 = 0.99995130 @ 49152 4244
0.100265 = 0.99994808 @ 39038 3812
0.699728 = 0.99994531 @ 48665 4226
0.699713 = 0.99993919 @ 47373 4181
0.100288 = 0.99993857 @ 48697 4227
0.700293 = 0.99993652 @ 49277 4248
0.700294 = 0.99993584 @ 48986 4238
0.500295 = 0.99993549 @ 49362 4251
0.700298 = 0.99993447 @ 46739 4155
0.700298 = 0.99993447 @ 49708 4264
0.699695 = 0.99993134 @ 49789 4267
0.899671 = 0.99991990 @ 49111 4242
0.099671 = 0.99991979 @ 49694 4264
0.099671 = 0.99991979 @ 37245 3722
0.899666 = 0.99991744 @ 48260 4211
0.100375 = 0.99989579 @ 47698 4192
0.300392 = 0.99988620 @ 48669 4226
0.299608 = 0.99988605 @ 48490 4219
0.699596 = 0.99987918 @ 48557 4222
0.299594 = 0.99987788 @ 47936 4198
0.899579 = 0.99986906 @ 43999 4043
0.100446 = 0.99985270 @ 48579 4223
0.099543 = 0.99984543 @ 49576 4259
0.900479 = 0.99983033 @ 49248 4247
0.300480 = 0.99982967 @ 47388 4182
0.499499 = 0.99981453 @ 49829 4269
0.499499 = 0.99981442 @ 49716 4265
0.499496 = 0.99981204 @ 49012 4238
0.699477 = 0.99979724 @ 42066 3954
0.500527 = 0.99979422 @ 49425 4254
0.899473 = 0.99979416 @ 48619 4224
0.899473 = 0.99979416 @ 49432 4254
0.900541 = 0.99978299 @ 47954 4199
0.900541 = 0.99978299 @ 48772 4230
0.099456 = 0.99978114 @ 49879 4270
0.099447 = 0.99977387 @ 49830 4269
0.099447 = 0.99977387 @ 45399 4104
0.899445 = 0.99977228 @ 49649 4262
0.699445 = 0.99977213 @ 48505 4220
0.699445 = 0.99977213 @ 49974 4273
0.099444 = 0.99977083 @ 49283 4249
0.900560 = 0.99976802 @ 47455 4185
0.900568 = 0.99976157 @ 47745 4193
0.499425 = 0.99975542 @ 45792 4122
0.299420 = 0.99975085 @ 49729 4265
0.699409 = 0.99974122 @ 47062 4168
0.699406 = 0.99973885 @ 49711 4264
0.900596 = 0.99973727 @ 48770 4230
0.900596 = 0.99973727 @ 47366 4181
0.900596 = 0.99973699 @ 49880 4270
0.699402 = 0.99973491 @ 49831 4269
0.500604 = 0.99972975 @ 38414 3784
0.499377 = 0.99971237 @ 48731 4229
0.899377 = 0.99971231 @ 48728 4228
0.099346 = 0.99968319 @ 48834 4232
0.900658 = 0.99967938 @ 47464 4185
0.299337 = 0.99967427 @ 47163 4173
0.299337 = 0.99967427 @ 47943 4198
0.700669 = 0.99966925 @ 49106 4242
0.700681 = 0.99965646 @ 44425 4062
0.500700 = 0.99963709 @ 49271 4248
0.699292 = 0.99962924 @ 44830 4079
0.899286 = 0.99962240 @ 48720 4228
0.299278 = 0.99961373 @ 47144 4172
0.500727 = 0.99960845 @ 48322 4213
0.700728 = 0.99960786 @ 49582 4260
0.300740 = 0.99959475 @ 49036 4239
0.300740 = 0.99959474 @ 47664 4191
0.300740 = 0.99959474 @ 47952 4198
0.700744 = 0.99959060 @ 47831 4195
0.300754 = 0.99957914 @ 49699 4264
0.699194 = 0.99951918 @ 49902 4271
0.699193 = 0.99951816 @ 45697 4118
0.500828 = 0.99949275 @ 48047 4202
0.900832 = 0.99948829 @ 49564 4259
0.699166 = 0.99948517 @ 48381 4215
0.500839 = 0.99947932 @ 48741 4229
0.500839 = 0.99947932 @ 49855 4270
0.499157 = 0.99947362 @ 49778 4267
0.100870 = 0.99944049 @ 48475 4218
0.100870 = 0.99944049 @ 48772 4230
0.100870 = 0.99944049 @ 49281 4248
0.700882 = 0.99942392 @ 49306 4249
0.500907 = 0.99939172 @ 43581 4024
0.100914 = 0.99938174 @ 49077 4241
0.500918 = 0.99937638 @ 49244 4247
0.699081 = 0.99937562 @ 49801 4268
0.900926 = 0.99936592 @ 44986 4086
0.099074 = 0.99936556 @ 43905 4039
0.500938 = 0.99934932 @ 48206 4208
0.500942 = 0.99934278 @ 49355 4251
0.100950 = 0.99933217 @ 48561 4222
0.899046 = 0.99932629 @ 49704 4264
0.899044 = 0.99932383 @ 47749 4193
0.899044 = 0.99932383 @ 49512 4257
0.700967 = 0.99930812 @ 40063 3866
0.700969 = 0.99930531 @ 49684 4263
0.298977 = 0.99922543 @ 49720 4265
0.898968 = 0.99921225 @ 46744 4155
0.298963 = 0.99920475 @ 47047 4167
0.501088 = 0.99912459 @ 49252 4247
0.298899 = 0.99910336 @ 49406 4253
0.298899 = 0.99910336 @ 44649 4071
0.298873 = 0.99906013 @ 49477 4256
0.698866 = 0.99904892 @ 48433 4217
0.098857 = 0.99903294 @ 48270 4211
0.098857 = 0.99903293 @ 48785 4230
0.098856 = 0.99903133 @ 49647 4262
0.501144 = 0.99903126 @ 48078 4203
0.698783 = 0.99890508 @ 49418 4253
0.901229 = 0.99888235 @ 49889 4271
0.901234 = 0.99887268 @ 48223 4209
0.301240 = 0.99886282 @ 49510 4257
0.698726 = 0.99879881 @ 49452 4255
0.501276 = 0.99879633 @ 47998 4200
0.898712 = 0.99877199 @ 49219 4246
0.301299 = 0.99875161 @ 48848 4233
0.301299 = 0.99875161 @ 49940 4272
0.698664 = 0.99867979 @ 49214 4246
0.698664 = 0.99867979 @ 49543 4258
0.498643 = 0.99863841 @ 48898 4234
0.701363 = 0.99862506 @ 46745 4155
0.898635 = 0.99862182 @ 47845 4195
0.301378 = 0.99859477 @ 49700 4264
0.301381 = 0.99858938 @ 44450 4063
0.301381 = 0.99858938 @ 49592 4260
0.701383 = 0.99858410 @ 48539 4221
0.701383 = 0.99858410 @ 49985 4273
0.901412 = 0.99852556 @ 48991 4238
0.901412 = 0.99852515 @ 49769 4267
0.498576 = 0.99849974 @ 47094 4169
0.298566 = 0.99847883 @ 49542 4258
0.301458 = 0.99842682 @ 49715 4265
0.298529 = 0.99839868 @ 47839 4195
0.301476 = 0.99838812 @ 49039 4240
0.901479 = 0.99838114 @ 48775 4230
0.901479 = 0.99838113 @ 48559 4222
0.098486 = 0.99830396 @ 46551 4148
0.301598 = 0.99811186 @ 49496 4256
0.898400 = 0.99810745 @ 48750 4229
