-1.562117 4.399767 3.285211 -2.132507 -3.676359 2.156593 1.185203 0.074548 -1.569910 2.519389 = -0.00011734 @ 397502 202717
-1.561028 4.399807 3.285193 -2.132808 -3.676352 2.155896 1.184962 0.074530 -1.570224 2.519164 = -0.00012074 @ 399022 203403
-1.562117 4.399767 3.285211 -2.132489 -3.676359 2.156593 1.184962 0.074548 -1.569910 2.519389 = -0.00012867 @ 396416 202223
-1.562117 4.399767 3.285211 -2.132489 -3.676359 2.156593 1.184962 0.074548 -1.569910 2.519389 = -0.00012867 @ 395362 201747
-1.561028 4.399534 3.285193 -2.132489 -3.676352 2.156217 1.185244 0.074827 -1.570224 2.519164 = -0.00013843 @ 395474 201798
-1.561028 4.399534 3.285193 -2.132489 -3.676352 2.156217 1.185395 0.074507 -1.570224 2.519164 = -0.00014025 @ 399031 203408
-1.562120 4.399774 3.285216 -2.132503 -3.676454 2.156607 1.185236 0.074704 -1.569724 2.519337 = -0.00014234 @ 397584 202753
-1.561550 4.400759 3.285309 -2.132483 -3.676072 2.156126 1.185503 0.074602 -1.570214 2.518855 = -0.00017931 @ 397910 202902
-1.561550 4.400759 3.285309 -2.132483 -3.676221 2.156087 1.185503 0.074602 -1.570214 2.518855 = -0.00018076 @ 394247 201212
-1.562171 4.399534 3.285193 -2.132489 -3.676352 2.156217 1.185579 0.074507 -1.570224 2.519196 = -0.00018333 @ 388005 198254
-1.561028 4.400568 3.285632 -2.132489 -3.676351 2.156217 1.185532 0.074827 -1.569819 2.519164 = -0.00018902 @ 399985 203841
-1.561028 4.400568 3.285632 -2.132489 -3.676351 2.156217 1.185532 0.074827 -1.569819 2.519164 = -0.00018902 @ 396020 202043
-1.562117 4.399767 3.285211 -2.132489 -3.676359 2.156169 1.184765 0.074548 -1.570605 2.519389 = -0.00019541 @ 393653 200919
-1.561678 4.399368 3.284942 -2.132489 -3.676351 2.156188 1.184941 0.074495 -1.570586 2.519164 = -0.00019849 @ 394136 201158
-1.561736 4.399369 3.285220 -2.132540 -3.676277 2.156217 1.185044 0.074200 -1.570605 2.519103 = -0.00020114 @ 393644 200915
-1.561028 4.400687 3.285237 -2.132756 -3.676072 2.156126 1.185402 0.074257 -1.570470 2.519267 = -0.00020818 @ 398385 203117
-1.562117 4.399230 3.285211 -2.132507 -3.676072 2.156126 1.185203 0.074257 -1.570246 2.519164 = -0.00023189 @ 398802 203305
-1.562169 4.399373 3.285232 -2.132477 -3.676351 2.155958 1.185402 0.074316 -1.569819 2.519164 = -0.00023470 @ 393445 200811
-1.562171 4.400568 3.285632 -2.132489 -3.676072 2.156574 1.185532 0.074316 -1.569819 2.519164 = -0.00023563 @ 395722 201912
-1.561028 4.400865 3.285238 -2.132489 -3.676072 2.156168 1.185579 0.074509 -1.570224 2.519164 = -0.00023909 @ 399850 203780
-1.561028 4.400865 3.285238 -2.132489 -3.676072 2.156168 1.185579 0.074507 -1.570224 2.519164 = -0.00023916 @ 396049 202055
-1.561028 4.400865 3.285238 -2.132489 -3.676072 2.156168 1.185579 0.074507 -1.570224 2.519164 = -0.00023916 @ 387817 198154
-1.561255 4.400854 3.284773 -2.132489 -3.676072 2.156168 1.185229 0.074605 -1.570471 2.519164 = -0.00025035 @ 393469 200821
-1.562171 4.400568 3.284773 -2.132756 -3.676072 2.156574 1.185532 0.074316 -1.569819 2.519164 = -0.00026035 @ 398373 203112
-1.560972 4.399807 3.285238 -2.132727 -3.676351 2.156217 1.184963 0.074632 -1.570586 2.518448 = -0.00028040 @ 399250 203510
-1.561736 4.400804 3.284788 -2.132540 -3.676277 2.156217 1.185044 0.074200 -1.570605 2.519103 = -0.00028429 @ 399998 203846
-1.560881 4.400727 3.285238 -2.132432 -3.676093 2.156128 1.185661 0.075015 -1.569701 2.519348 = -0.00029838 @ 394409 201296
-1.561028 4.400759 3.285309 -2.132489 -3.676072 2.156126 1.184346 0.074507 -1.570224 2.519189 = -0.00032189 @ 399992 203844
-1.562171 4.399773 3.285238 -2.133698 -3.676165 2.156217 1.184962 0.074257 -1.570586 2.519164 = -0.00035867 @ 398837 203321
-1.561028 4.399807 3.285238 -2.132727 -3.675024 2.156217 1.185395 0.074507 -1.569676 2.518941 = -0.00035991 @ 399228 203500
-1.562227 4.399932 3.284857 -2.133262 -3.675437 2.156413 1.184543 0.074558 -1.569914 2.519164 = -0.00036128 @ 399787 203752
-1.562211 4.400759 3.285309 -2.132483 -3.676072 2.156126 1.184346 0.074568 -1.570625 2.519189 = -0.00040583 @ 399960 203830
-1.561744 4.400139 3.285797 -2.132489 -3.677106 2.155977 1.185402 0.075347 -1.569540 2.518920 = -0.00043585 @ 396826 202410
-1.560972 4.399357 3.284773 -2.132489 -3.676351 2.155450 1.185244 0.074257 -1.570586 2.519322 = -0.00044132 @ 395735 201917
-1.561753 4.399908 3.285347 -2.132505 -3.676346 2.155950 1.185469 0.074224 -1.568636 2.519261 = -0.00048138 @ 395321 201729
-1.561028 4.399667 3.285238 -2.132489 -3.675024 2.156126 1.185946 0.074257 -1.570330 2.519168 = -0.00049128 @ 399922 203812
-1.561753 4.399908 3.285347 -2.132505 -3.676346 2.155950 1.185469 0.074083 -1.568636 2.519261 = -0.00050802 @ 394266 201220
-1.562661 4.399807 3.284912 -2.132808 -3.675185 2.155896 1.184962 0.074530 -1.569910 2.519164 = -0.00050945 @ 395294 201717
-1.560972 4.399357 3.284859 -2.132727 -3.676058 2.156217 1.185244 0.074632 -1.568722 2.519322 = -0.00051066 @ 383505 196005
-1.561753 4.399908 3.285238 -2.132489 -3.676346 2.156964 1.185320 0.074257 -1.568636 2.519261 = -0.00051757 @ 399419 203584
-1.562494 4.399807 3.285238 -2.132489 -3.675024 2.156964 1.185320 0.074257 -1.570240 2.519168 = -0.00056263 @ 394694 201428
-1.560894 4.401017 3.284912 -2.132808 -3.675185 2.155896 1.185011 0.074779 -1.570586 2.519164 = -0.00056828 @ 384564 196484
-1.560972 4.399682 3.285859 -2.132489 -3.676979 2.157196 1.185921 0.074297 -1.570246 2.519322 = -0.00058625 @ 393338 200760
-1.561744 4.400139 3.285797 -2.132045 -3.677106 2.156964 1.185509 0.075347 -1.569540 2.518920 = -0.00060218 @ 396325 202182
-1.561260 4.400865 3.284859 -2.132727 -3.676058 2.155450 1.185244 0.074632 -1.568722 2.518822 = -0.00070599 @ 385281 196798
-1.561028 4.398556 3.285579 -2.132489 -3.676376 2.156217 1.184346 0.075121 -1.570625 2.519164 = -0.00075749 @ 392642 200433
-1.562169 4.399373 3.285215 -2.131413 -3.675102 2.156217 1.184963 0.074256 -1.570586 2.519164 = -0.00077112 @ 390865 199591
-1.561744 4.400139 3.285797 -2.132489 -3.677038 2.156217 1.185509 0.076230 -1.569540 2.518944 = -0.00078791 @ 399994 203845
-1.560055 4.400345 3.285871 -2.132238 -3.676351 2.156964 1.185509 0.074570 -1.570586 2.520040 = -0.00085603 @ 396826 202410
-1.562171 4.400562 3.285915 -2.132489 -3.677038 2.156217 1.185512 0.076230 -1.569709 2.518944 = -0.00089815 @ 383456 195983
-1.561028 4.400865 3.285871 -2.132727 -3.675024 2.155695 1.185402 0.073621 -1.570335 2.520111 = -0.00095651 @ 399956 203828
-1.561028 4.399807 3.285254 -2.132489 -3.676351 2.156217 1.185244 0.074827 -1.569910 2.521231 = -0.00098060 @ 395069 201610
-1.561028 4.399807 3.285238 -2.132489 -3.676351 2.156217 1.185006 0.074827 -1.569910 2.521231 = -0.00099719 @ 392327 200286
-1.562171 4.399534 3.285193 -2.132489 -3.676352 2.156450 1.187259 0.074837 -1.570107 2.519196 = -0.00100002 @ 398591 203208
-1.561487 4.399230 3.287463 -2.132489 -3.676310 2.156217 1.185402 0.074257 -1.570246 2.519164 = -0.00106654 @ 391390 199833
-1.561487 4.399230 3.287463 -2.132489 -3.676310 2.156217 1.185402 0.074257 -1.570246 2.519164 = -0.00106654 @ 397596 202759
-1.560972 4.399357 3.285237 -2.132489 -3.676351 2.156217 1.187007 0.075993 -1.569289 2.519322 = -0.00124180 @ 395540 201827
-1.562661 4.399807 3.284505 -2.132489 -3.676351 2.156593 1.184962 0.074827 -1.569910 2.521231 = -0.00124936 @ 387792 198144
-1.563174 4.399612 3.285211 -2.132592 -3.675024 2.157444 1.185129 0.074257 -1.570240 2.518454 = -0.00125660 @ 385522 196900
