0.833333 0.125000 = -2.00000000 @ 196351 15026
0.833333 0.375000 = -2.00000000 @ 197093 15056
0.833333 0.875000 = -2.00000000 @ 197331 15066
0.166667 0.625000 = -2.00000000 @ 197552 15075
0.500000 0.125000 = -2.00000000 @ 197612 15079
0.166667 0.125000 = -2.00000000 @ 197699 15082
0.166667 0.125000 = -2.00000000 @ 197701 15082
0.166667 0.875000 = -2.00000000 @ 197738 15084
0.166667 0.125000 = -2.00000000 @ 197846 15089
0.833333 0.125000 = -2.00000000 @ 197863 15089
0.166667 0.625000 = -2.00000000 @ 198687 15110
0.166667 0.125000 = -2.00000000 @ 198943 15121
0.500000 0.125000 = -2.00000000 @ 199002 15123
0.833333 0.125000 = -2.00000000 @ 199043 15124
0.500000 0.125000 = -2.00000000 @ 199123 15128
0.833333 0.125000 = -2.00000000 @ 199240 15132
0.166667 0.625000 = -2.00000000 @ 199332 15135
0.833333 0.125000 = -2.00000000 @ 199537 15142
0.166667 0.625000 = -2.00000000 @ 199551 15142
0.166667 0.125000 = -2.00000000 @ 199624 15145
0.833333 0.125000 = -2.00000000 @ 199704 15148
0.166667 0.125000 = -2.00000000 @ 199754 15149
0.166667 0.125000 = -2.00000000 @ 199766 15150
0.166667 0.125000 = -2.00000000 @ 199767 15150
0.833333 0.375000 = -2.00000000 @ 199862 15154
0.166667 0.375000 = -2.00000000 @ 193489 14909
0.166667 0.125000 = -2.00000000 @ 194096 14935
0.833333 0.375000 = -2.00000000 @ 195693 14998
0.166667 0.375000 = -2.00000000 @ 195811 15003
0.166667 0.875000 = -2.00000000 @ 196417 15030
0.833333 0.125000 = -2.00000000 @ 196490 15032
0.833333 0.375000 = -2.00000000 @ 196723 15041
0.166667 0.375000 = -2.00000000 @ 196751 15042
0.166667 0.625000 = -2.00000000 @ 196792 15044
0.833333 0.375000 = -2.00000000 @ 196942 15050
0.166667 0.125000 = -2.00000000 @ 197043 15054
0.166667 0.125000 = -2.00000000 @ 197157 15059
0.166667 0.625000 = -2.00000000 @ 197317 15065
0.500000 0.375000 = -2.00000000 @ 197340 15066
0.833333 0.375000 = -2.00000000 @ 197410 15069
0.500000 0.375000 = -2.00000000 @ 197416 15070
0.500000 0.375000 = -2.00000000 @ 197427 15070
0.833333 0.375000 = -2.00000000 @ 197539 15075
0.166667 0.375000 = -2.00000000 @ 197569 15076
0.166667 0.375000 = -2.00000000 @ 197572 15077
0.166667 0.375000 = -2.00000000 @ 197665 15081
0.166667 0.125000 = -2.00000000 @ 197705 15083
0.166667 0.125000 = -2.00000000 @ 197769 15086
0.166667 0.375000 = -2.00000000 @ 197866 15089
0.166667 0.625000 = -2.00000000 @ 197953 15091
0.166667 0.625000 = -2.00000000 @ 198036 15093
0.833333 0.125000 = -2.00000000 @ 198051 15094
0.833333 0.375000 = -2.00000000 @ 198337 15101
0.500000 0.375000 = -2.00000000 @ 198447 15104
0.166667 0.625000 = -2.00000000 @ 198480 15105
0.166667 0.625000 = -2.00000000 @ 198498 15105
0.500000 0.375000 = -2.00000000 @ 198625 15108
0.833333 0.375000 = -2.00000000 @ 198709 15111
0.166667 0.375000 = -2.00000000 @ 198718 15111
0.166667 0.625000 = -2.00000000 @ 198770 15113
0.166667 0.125000 = -2.00000000 @ 198778 15113
0.500000 0.375000 = -2.00000000 @ 198788 15114
0.500000 0.625000 = -2.00000000 @ 198802 15114
0.500000 0.375000 = -2.00000000 @ 198834 15115
0.833333 0.625000 = -2.00000000 @ 198858 15116
0.500000 0.375000 = -2.00000000 @ 198889 15118
0.833333 0.375000 = -2.00000000 @ 198916 15119
0.166667 0.875000 = -2.00000000 @ 198963 15121
0.166667 0.125000 = -2.00000000 @ 198975 15122
0.833333 0.125000 = -2.00000000 @ 198987 15122
0.166667 0.625000 = -2.00000000 @ 199163 15129
0.500000 0.375000 = -2.00000000 @ 199600 15144
0.166667 0.375000 = -2.00000000 @ 199637 15146
0.833333 0.375000 = -2.00000000 @ 199787 15151
0.833333 0.125000 = -2.00000000 @ 199788 15151
0.833333 0.125000 = -2.00000000 @ 199797 15152
0.166667 0.625000 = -2.00000000 @ 199802 15152
0.833333 0.125000 = -2.00000000 @ 199906 15155
0.833333 0.625000 = -2.00000000 @ 199911 15156
0.166667 0.375000 = -2.00000000 @ 199937 15157
0.833333 0.625000 = -2.00000000 @ 199945 15157
0.166667 0.125000 = -2.00000000 @ 199958 15157
0.500000 0.125000 = -2.00000000 @ 199988 15158
0.166667 0.125000 = -2.00000000 @ 194149 14938
0.166667 0.375000 = -2.00000000 @ 196028 15013
0.833333 0.375000 = -2.00000000 @ 196153 15018
0.166667 0.125000 = -2.00000000 @ 197214 15061
0.833333 0.875000 = -2.00000000 @ 197376 15068
0.500000 0.625000 = -2.00000000 @ 197627 15080
0.833333 0.625000 = -2.00000000 @ 198291 15100
0.166667 0.375000 = -2.00000000 @ 198347 15101
0.166667 0.375000 = -2.00000000 @ 199058 15125
0.166667 0.625000 = -2.00000000 @ 199118 15127
0.833333 0.375000 = -2.00000000 @ 199815 15152
0.166667 0.375000 = -2.00000000 @ 199930 15156
0.833333 0.125000 = -2.00000000 @ 197479 15072
0.166667 0.625000 = -2.00000000 @ 197485 15073
0.500000 0.625000 = -2.00000000 @ 198653 15109
0.833333 0.625000 = -2.00000000 @ 199742 15149
0.833333 0.625000 = -2.00000000 @ 199922 15156
0.166667 0.625000 = -2.00000000 @ 193043 14890
0.833333 0.375000 = -2.00000000 @ 195964 15009
0.166667 0.625000 = -2.00000000 @ 196486 15032
0.166667 0.625000 = -2.00000000 @ 196492 15032
0.833333 0.375000 = -2.00000000 @ 197522 15074
0.166667 0.625000 = -2.00000000 @ 197782 15086
0.833333 0.125000 = -2.00000000 @ 198435 15103
0.833333 0.625000 = -2.00000000 @ 198470 15104
0.833333 0.625000 = -2.00000000 @ 198640 15108
0.833333 0.625000 = -2.00000000 @ 198728 15112
0.833333 0.625000 = -2.00000000 @ 198918 15120
0.166667 0.625000 = -2.00000000 @ 199346 15135
0.833333 0.625000 = -2.00000000 @ 199780 15151
0.833333 0.375000 = -2.00000000 @ 194723 14958
0.833333 0.375000 = -2.00000000 @ 194794 14961
0.833333 0.375000 = -2.00000000 @ 195145 14976
0.833333 0.375000 = -2.00000000 @ 195735 14999
0.500000 0.625000 = -2.00000000 @ 195989 15011
0.833333 0.125000 = -2.00000000 @ 196562 15035
0.166667 0.625000 = -2.00000000 @ 197159 15059
0.500000 0.125000 = -2.00000000 @ 197406 15069
0.500000 0.625000 = -2.00000000 @ 198617 15108
0.833333 0.625000 = -2.00000000 @ 198943 15121
0.833333 0.625000 = -2.00000000 @ 199076 15126
0.500000 0.125000 = -2.00000000 @ 197614 15079
0.166667 0.375000 = -2.00000000 @ 198147 15096
0.833333 0.375000 = -2.00000000 @ 198179 15097
0.166667 0.375000 = -2.00000000 @ 198344 15101
0.500000 0.625000 = -2.00000000 @ 198446 15104
0.166667 0.375000 = -2.00000000 @ 198599 15107
0.833333 0.875000 = -2.00000000 @ 199184 15130
0.833333 0.875000 = -2.00000000 @ 199559 15142
0.500000 0.125000 = -2.00000000 @ 199713 15148
0.166667 0.375000 = -2.00000000 @ 199904 15155
0.833333 0.625000 = -2.00000000 @ 196423 15030
0.833333 0.625000 = -2.00000000 @ 196568 15035
0.166667 0.875000 = -2.00000000 @ 197101 15056
0.500000 0.375000 = -2.00000000 @ 197256 15063
0.166667 0.625000 = -2.00000000 @ 197308 15065
0.500000 0.375000 = -2.00000000 @ 197462 15072
0.166667 0.875000 = -2.00000000 @ 198054 15094
0.166667 0.625000 = -2.00000000 @ 198145 15096
0.166667 0.125000 = -2.00000000 @ 198223 15099
0.500000 0.375000 = -2.00000000 @ 198232 15099
0.166667 0.125000 = -2.00000000 @ 198474 15104
0.166667 0.875000 = -2.00000000 @ 198716 15111
0.500000 0.375000 = -2.00000000 @ 198925 15120
0.166667 0.875000 = -2.00000000 @ 199079 15126
0.833333 0.375000 = -2.00000000 @ 199109 15127
0.833333 0.625000 = -2.00000000 @ 199193 15130
0.166667 0.125000 = -2.00000000 @ 199855 15154
0.833333 0.875000 = -2.00000000 @ 195850 15005
0.166667 0.625000 = -2.00000000 @ 196506 15033
0.833333 0.875000 = -2.00000000 @ 196779 15043
0.500000 0.625000 = -2.00000000 @ 196994 15052
0.500000 0.625000 = -2.00000000 @ 197701 15082
0.833333 0.875000 = -2.00000000 @ 197707 15083
0.833333 0.875000 = -2.00000000 @ 198499 15105
0.833333 0.875000 = -2.00000000 @ 198552 15106
0.500000 0.875000 = -2.00000000 @ 198843 15116
0.500000 0.625000 = -2.00000000 @ 198889 15118
0.833333 0.875000 = -2.00000000 @ 199051 15125
0.833333 0.875000 = -2.00000000 @ 199053 15125
0.500000 0.625000 = -2.00000000 @ 199067 15125
0.833333 0.875000 = -2.00000000 @ 199091 15126
0.500000 0.875000 = -2.00000000 @ 199239 15132
0.833333 0.875000 = -2.00000000 @ 199314 15134
0.500000 0.875000 = -2.00000000 @ 199660 15147
0.500000 0.625000 = -2.00000000 @ 199783 15151
0.500000 0.875000 = -2.00000000 @ 199902 15155
0.500000 0.125000 = -2.00000000 @ 196849 15046
0.500000 0.625000 = -2.00000000 @ 196974 15052
0.166667 0.125000 = -2.00000000 @ 198067 15094
0.500000 0.625000 = -2.00000000 @ 198948 15121
0.500000 0.625000 = -2.00000000 @ 198963 15121
0.500000 0.625000 = -2.00000000 @ 199347 15135
0.166667 0.375000 = -2.00000000 @ 192936 14886
0.500000 0.375000 = -2.00000000 @ 197228 15062
0.833333 0.875000 = -2.00000000 @ 198438 15104
0.500000 0.125000 = -2.00000000 @ 198893 15118
0.500000 0.625000 = -2.00000000 @ 199072 15126
0.166667 0.875000 = -2.00000000 @ 193950 14929
0.166667 0.875000 = -2.00000000 @ 196996 15052
0.166667 0.625000 = -2.00000000 @ 197365 15067
0.166667 0.875000 = -2.00000000 @ 198392 15102
0.166667 0.875000 = -2.00000000 @ 199079 15126
0.166667 0.875000 = -2.00000000 @ 199159 15129
0.500000 0.875000 = -2.00000000 @ 199500 15141
0.833333 0.375000 = -2.00000000 @ 199581 15143
0.833333 0.125000 = -2.00000000 @ 195796 15003
0.500000 0.375000 = -2.00000000 @ 196317 15025
0.500000 0.375000 = -2.00000000 @ 196358 15027
0.833333 0.125000 = -2.00000000 @ 197559 15076
0.833333 0.875000 = -2.00000000 @ 198849 15116
0.833333 0.875000 = -2.00000000 @ 199191 15130
0.833333 0.875000 = -2.00000000 @ 199314 15134
0.166667 0.375000 = -2.00000000 @ 196728 15041
0.166667 0.875000 = -2.00000000 @ 197778 15086
0.166667 0.875000 = -2.00000000 @ 197844 15089
0.166667 0.875000 = -2.00000000 @ 197882 15090
0.166667 0.875000 = -2.00000000 @ 199529 15142
0.166667 0.875000 = -2.00000000 @ 196457 15031
0.166667 0.375000 = -2.00000000 @ 197457 15071
0.166667 0.875000 = -2.00000000 @ 196897 15048
0.166667 0.875000 = -2.00000000 @ 198720 15112
0.166667 0.875000 = -2.00000000 @ 199527 15141
0.166667 0.875000 = -2.00000000 @ 197559 15076
0.500000 0.125000 = -2.00000000 @ 198303 15100
0.500000 0.125000 = -2.00000000 @ 199914 15156
0.833333 0.875000 = -2.00000000 @ 197451 15071
0.500000 0.875000 = -2.00000000 @ 197816 15088
0.500000 0.875000 = -2.00000000 @ 198472 15104
0.500000 0.875000 = -2.00000000 @ 198529 15106
0.500000 0.875000 = -2.00000000 @ 198800 15114
0.500000 0.875000 = -2.00000000 @ 198936 15120
0.500000 0.875000 = -2.00000000 @ 199569 15143
0.833333 0.625000 = -2.00000000 @ 195807 15003
0.833333 0.625000 = -2.00000000 @ 195839 15004
0.500000 0.375000 = -2.00000000 @ 196114 15016
0.833333 0.625000 = -2.00000000 @ 198606 15107
0.833333 0.625000 = -2.00000000 @ 199312 15134
0.500000 0.875000 = -2.00000000 @ 199359 15136
0.166667 0.875000 = -2.00000000 @ 195691 14998
0.166667 0.875000 = -2.00000000 @ 197509 15074
0.166667 0.875000 = -2.00000000 @ 197662 15081
0.833333 0.125000 = -2.00000000 @ 195817 15003
0.166667 0.125000 = -2.00000000 @ 193859 14925
0.500000 0.625000 = -2.00000000 @ 195907 15007
0.833333 0.625000 = -2.00000000 @ 199876 15154
0.500000 0.625000 = -2.00000000 @ 195546 14992
0.500000 0.625000 = -2.00000000 @ 197832 15088
0.833333 0.625000 = -2.00000000 @ 197430 15070
0.500000 0.125000 = -2.00000000 @ 199849 15153
0.166667 0.625000 = -2.00000000 @ 195320 14984
0.833333 0.875000 = -2.00000000 @ 197765 15086
