-7.083506 -7.083506 4.858057 = 2709.09350557 @ 398537 25457
5.482864 4.858057 -0.800321 = 2709.09350557 @ 399596 25506
-7.083506 -7.083506 4.858057 = 2709.09350557 @ 397391 25400
-7.083506 -7.083506 4.858057 = 2709.09350557 @ 397886 25423
-7.083506 4.858057 -0.800321 = 2709.09350557 @ 398032 25431
-7.083506 -7.083506 4.858057 = 2709.09350557 @ 398116 25436
-7.083506 -7.083506 4.858057 = 2709.09350557 @ 398202 25440
-0.800321 5.482864 4.858057 = 2709.09350557 @ 398254 25442
-7.083506 4.858057 -0.800321 = 2709.09350557 @ 398274 25443
-7.083506 -7.708314 -7.083506 = 2709.09350557 @ 398282 25443
-7.083506 -7.083506 4.858057 = 2709.09350557 @ 398398 25451
5.482864 4.858057 -0.800321 = 2709.09350557 @ 398516 25456
-7.083506 4.858057 -0.800321 = 2709.09350557 @ 398525 25456
5.482864 4.858057 -7.083506 = 2709.09350557 @ 398597 25462
5.482864 4.858057 -0.800321 = 2709.09350557 @ 398688 25466
-0.800321 -7.708314 -0.800321 = 2709.09350557 @ 398712 25467
-0.800321 -7.708314 -0.800321 = 2709.09350557 @ 398740 25468
-7.083506 -7.083506 4.858057 = 2709.09350557 @ 398793 25471
-0.800321 -7.708314 -0.800321 = 2709.09350557 @ 398848 25473
5.482864 -7.083506 4.858057 = 2709.09350557 @ 398897 25476
5.482864 -7.083506 4.858057 = 2709.09350557 @ 398968 25479
-0.800321 -7.708314 -0.800321 = 2709.09350557 @ 399031 25481
5.482864 -7.083506 4.858057 = 2709.09350557 @ 399056 25482
5.482864 -7.083506 4.858057 = 2709.09350557 @ 399198 25488
-7.083506 4.858057 -7.083506 = 2709.09350557 @ 399252 25490
-7.083506 -7.083506 4.858057 = 2709.09350557 @ 399270 25491
-0.800321 -7.708314 -0.800321 = 2709.09350557 @ 399298 25492
-0.800321 5.482864 4.858057 = 2709.09350557 @ 399302 25492
5.482864 4.858057 -0.800321 = 2709.09350557 @ 399424 25499
-7.083506 4.858057 -0.800321 = 2709.09350557 @ 399427 25499
-7.083506 -7.708314 -0.800321 = 2709.09350557 @ 399484 25501
-0.800321 4.858057 -0.800321 = 2709.09350557 @ 399484 25501
-0.800321 5.482864 4.858057 = 2709.09350557 @ 399487 25502
5.482864 4.858057 -0.800321 = 2709.09350557 @ 399492 25502
5.482864 4.858057 -0.800321 = 2709.09350557 @ 399498 25502
5.482864 -0.800321 4.858057 = 2709.09350557 @ 399512 25503
5.482864 -7.708314 -7.083506 = 2709.09350557 @ 399719 25511
-0.800321 -7.708314 -0.800321 = 2709.09350557 @ 399744 25512
5.482864 4.858057 -0.800321 = 2709.09350557 @ 399753 25513
5.482864 -7.083506 4.858057 = 2709.09350557 @ 399767 25514
-7.083506 4.858057 -0.800321 = 2709.09350557 @ 399783 25515
-0.800321 5.482864 4.858057 = 2709.09350557 @ 399789 25515
5.482864 4.858057 -0.800321 = 2709.09350557 @ 399818 25516
-7.083506 4.858057 -7.083506 = 2709.09350557 @ 399819 25516
-0.800321 4.858057 -0.800321 = 2709.09350557 @ 399847 25517
-0.800321 4.858057 -0.800321 = 2709.09350557 @ 399856 25517
-0.800321 -7.708314 -0.800321 = 2709.09350557 @ 399858 25518
5.482864 4.858057 -0.800321 = 2709.09350557 @ 399898 25519
-7.083506 -7.083506 4.858057 = 2709.09350557 @ 399927 25521
5.482864 4.858057 -0.800321 = 2709.09350557 @ 399927 25521
-7.083506 4.858057 -7.083506 = 2709.09350557 @ 399943 25522
5.482864 -7.083506 4.858057 = 2709.09350557 @ 399947 25522
-7.083506 4.858057 -0.800321 = 2709.09350557 @ 399949 25522
-0.800321 5.482864 4.858057 = 2709.09350557 @ 399959 25523
-0.800321 -7.083506 4.858057 = 2709.09350557 @ 399976 25523
-7.083506 -7.708314 -7.083506 = 2709.09350557 @ 395835 25316
-7.083506 4.858057 -0.800321 = 2709.09350557 @ 396366 25344
-7.083506 4.858057 -0.800321 = 2709.09350557 @ 396429 25347
-7.083506 4.858057 -0.800321 = 2709.09350557 @ 396713 25364
-0.800321 4.858057 -0.800321 = 2709.09350557 @ 396714 25364
-0.800321 4.858057 -0.800321 = 2709.09350557 @ 397034 25381
