1.000	 1.000	 1.000	 1.000	 1.000	 
1.000	 1.000	 1.000	 1.000	 1.000	 
1.000	 1.000	 1.000	 1.000	 1.000	 
1.000	 1.000	 1.000	 1.000	 1.000	 
1.000	 1.000	 1.000	 1.000	 1.000	 
0.980	 0.980	 0.960	 0.940	 0.000	 
1.000	 1.000	 1.000	 1.000	 1.000	 
1.000	 1.000	 1.000	 1.000	 1.000	 
1.000	 0.000	 0.000	 0.000	 0.000	 
1.000	 1.000	 1.000	 1.000	 1.000	 
0.300	 0.000	 0.000	 0.000	 0.000	 
0.160	 0.000	 0.000	 0.000	 0.000	 
0.000	 0.000	 0.000	 0.000	 0.000	 
0.000	 0.000	 0.000	 0.000	 0.000	 
0.000	 0.000	 0.000	 0.000	 0.000	 
0.000	 0.000	 0.000	 0.000	 0.000	 
0.000	 0.000	 0.000	 0.000	 0.000	 
0.000	 0.000	 0.000	 0.000	 0.000	 
0.000	 0.000	 0.000	 0.000	 0.000	 
0.000	 0.000	 0.000	 0.000	 0.000	 
