  7.7062748643184e+000    7.7062772865413e+000   =    1.0000000000e+000  @      5065         4  1
  4.1112076653689e+000    7.7062773996941e+000   =    1.0000000000e+000  @      5066         4  1
  4.1112060239902e+000    6.2422832174490e-001   =    1.0000000000e+000  @      5068         4  1
  1.1700887060071e+000    2.1932803021405e+000   =    1.0000000000e+000  @      5071         4  1
  7.7062787586376e+000    4.1112075003086e+000   =    1.0000000000e+000  @      5075         4  1
  7.7062771256681e+000    2.1932755750709e+000   =    9.9999999990e-001  @      5080         4  1
  1.1700886087618e+000    1.1700886418933e+000   =    1.0000000000e+000  @      5086         4  1
  4.1112089642243e+000    2.1932790820626e+000   =    9.9999999999e-001  @      5093         4  1
  6.2422835103755e-001    7.7062791363211e+000   =    1.0000000000e+000  @      5101         4  1
  1.1700888345742e+000    7.7062782669760e+000   =    1.0000000000e+000  @      5110         4  1
  2.1932800780356e+000    7.7062769458940e+000   =    1.0000000000e+000  @      5120         4  1
  4.1112072569095e+000    4.1112071038423e+000   =    1.0000000000e+000  @      5131         4  1
  7.7062777566024e+000    1.1700887607375e+000   =    1.0000000000e+000  @      5143         4  1
  4.1112071955196e+000    1.1700888223393e+000   =    1.0000000000e+000  @      5156         4  1
  7.7062765946295e+000    6.2422861712844e-001   =    1.0000000000e+000  @      5170         4  1
  2.1932801540520e+000    1.1700889267294e+000   =    1.0000000000e+000  @      6287         5  1
  2.1932800314203e+000    4.1112068867018e+000   =    1.0000000000e+000  @      6303         5  1
  6.2422793894042e-001    6.2422844564153e-001   =    9.9999999998e-001  @      6320         5  1
  2.1932803352118e+000    2.1932799930294e+000   =    1.0000000000e+000  @      7128         5  1
  4.1112063088105e+000    3.3301842359719e-001   =    1.0000000000e+000  @      7147         5  1
  1.1700892506007e+000    4.1112075547756e+000   =    1.0000000000e+000  @      7887         6  1
  2.1932791364377e+000    3.3301845147769e-001   =    1.0000000000e+000  @      7908         6  1
  2.1932800696216e+000    6.2422846151723e-001   =    1.0000000000e+000  @      8753         7  1
  7.7062784685879e+000    3.3301841607448e-001   =    1.0000000000e+000  @      8776         7  1
  3.3301845149124e-001    7.7062771452335e+000   =    1.0000000000e+000  @      9206         7  1
  6.2422844878393e-001    4.1112072319779e+000   =    1.0000000000e+000  @     11213        10  1
  6.2422840155559e-001    1.1700886026851e+000   =    1.0000000000e+000  @     11239        10  1
  3.3301847137871e-001    2.1932798842358e+000   =    1.0000000000e+000  @     11266        10  1
  6.2422851173144e-001    2.1932798887969e+000   =    1.0000000000e+000  @     12951        12  1
  3.3301845263387e-001    4.1112072207111e+000   =    1.0000000000e+000  @     12980        12  1
  1.1700887518837e+000    6.2422840902689e-001   =    1.0000000000e+000  @     13010        12  1
  3.3301842668289e-001    6.2422864383725e-001   =    1.0000000000e+000  @     14707        15  1
  1.1700887139381e+000    3.3301853230077e-001   =    1.0000000000e+000  @     14739        15  1
  3.3301844298916e-001    3.3301843379767e-001   =    1.0000000000e+000  @     20637        41  1
  3.3301848749958e-001    1.1700888567285e+000   =    1.0000000000e+000  @     24512        60  1
  6.2422840588860e-001    3.3301841773997e-001   =    1.0000000000e+000  @     34528       151  1
