  4.1112074386309e+000    7.7062762872073e+000   =    1.0000000000e+000  @      3792         3  1
  7.7062731557059e+000    4.1112071681171e+000   =    9.9999999999e-001  @      3793         3  1
  7.7062773177491e+000    7.7062777809699e+000   =    1.0000000000e+000  @      3795         3  1
  6.2422861458302e-001    7.7062764537532e+000   =    1.0000000000e+000  @      3798         3  1
  2.1932803034344e+000    7.7062770737716e+000   =    1.0000000000e+000  @      3802         3  1
  7.7062785353923e+000    2.1932799504594e+000   =    1.0000000000e+000  @      3807         3  1
  4.1112073691073e+000    1.1700887309475e+000   =    1.0000000000e+000  @      3813         3  1
  4.1112067222895e+000    4.1112071294987e+000   =    1.0000000000e+000  @      3820         3  1
  1.1700887385194e+000    1.1700887389995e+000   =    1.0000000000e+000  @      3828         3  1
  7.7062766331586e+000    3.3301840629751e-001   =    1.0000000000e+000  @      3837         3  1
  2.1932805053222e+000    6.2422833070257e-001   =    1.0000000000e+000  @      3847         3  1
  1.1700889272858e+000    7.7062765743855e+000   =    1.0000000000e+000  @      6499         4  1
  4.1112071119884e+000    2.1932800097777e+000   =    1.0000000000e+000  @      6511         4  1
  2.1932797756492e+000    4.1112080794337e+000   =    1.0000000000e+000  @      6524         4  1
  6.2422845722753e-001    6.2422845949387e-001   =    1.0000000000e+000  @      6538         4  1
  2.1932797954681e+000    2.1932801312301e+000   =    1.0000000000e+000  @      6553         4  1
  3.3301843795978e-001    7.7062777724018e+000   =    1.0000000000e+000  @      6569         4  1
  1.1700888251148e+000    4.1112068985844e+000   =    1.0000000000e+000  @      6586         4  1
  1.1700887417406e+000    6.2422847577488e-001   =    1.0000000000e+000  @      7999         5  1
  3.3301838000079e-001    4.1112067774435e+000   =    1.0000000000e+000  @      8018         5  1
  4.1112073785834e+000    6.2422846043544e-001   =    1.0000000000e+000  @      8038         5  1
  2.1932803657524e+000    1.1700887509529e+000   =    1.0000000000e+000  @      9016         6  1
  1.1700886242247e+000    2.1932797231882e+000   =    1.0000000000e+000  @      9038         6  1
  7.7062776888156e+000    1.1700888814725e+000   =    1.0000000000e+000  @     10280         7  1
  3.3301840485104e-001    1.1700888426562e+000   =    1.0000000000e+000  @     10304         7  1
  6.2422807483137e-001    3.3301848085867e-001   =    9.9999999999e-001  @     10975         8  1
  6.2422841469803e-001    2.1932802373881e+000   =    1.0000000000e+000  @     11692         8  1
  4.1112073696947e+000    3.3301851568993e-001   =    1.0000000000e+000  @     12177         9  1
  6.2422846504592e-001    1.1700886581655e+000   =    1.0000000000e+000  @     12645         9  1
  7.7062773450560e+000    6.2422844190212e-001   =    1.0000000000e+000  @     13933        12  1
  6.2422829594060e-001    4.1112068419545e+000   =    1.0000000000e+000  @     15220        14  1
  3.3301842533252e-001    6.2422837170314e-001   =    1.0000000000e+000  @     15251        14  1
  1.1700887957292e+000    3.3301844224341e-001   =    1.0000000000e+000  @     22327        43  1
  3.3301844477524e-001    2.1932802510960e+000   =    1.0000000000e+000  @     22360        43  1
  2.1932801272651e+000    3.3301842872214e-001   =    1.0000000000e+000  @     22394        43  1
  3.3301844295561e-001    3.3301842415819e-001   =    1.0000000000e+000  @     26047        64  1
