  7.7062766855057e+000    7.7062790739757e+000   =    1.0000000000e+000  @      4595         4  1
  4.1112061799607e+000    1.1700894121495e+000   =    9.9999999999e-001  @      4596         4  1
  7.7062761784874e+000    4.1112072970109e+000   =    1.0000000000e+000  @      4598         4  1
  7.7062753067935e+000    2.1932816464151e+000   =    9.9999999999e-001  @      4601         4  1
  4.1112069265959e+000    4.1112068198385e+000   =    1.0000000000e+000  @      4605         4  1
  4.1112077677090e+000    7.7062763074422e+000   =    1.0000000000e+000  @      4610         4  1
  4.1112077084959e+000    2.1932800819988e+000   =    1.0000000000e+000  @      4616         4  1
  2.1932786385407e+000    7.7062781703834e+000   =    9.9999999999e-001  @      4623         4  1
  2.1932799262624e+000    1.1700888722654e+000   =    1.0000000000e+000  @      4631         4  1
  2.1932803787543e+000    4.1112065112872e+000   =    1.0000000000e+000  @      4640         4  1
  1.1700886089271e+000    7.7062786349350e+000   =    1.0000000000e+000  @      4650         4  1
  7.7062766180877e+000    6.2422832787304e-001   =    1.0000000000e+000  @      4661         4  1
  6.2422870424903e-001    2.1932800589813e+000   =    1.0000000000e+000  @      6342         5  1
  3.3301846099937e-001    4.1112068149554e+000   =    1.0000000000e+000  @      6355         5  1
  7.7062768293887e+000    1.1700887636769e+000   =    1.0000000000e+000  @      6369         5  1
  6.2422839408937e-001    7.7062769955341e+000   =    1.0000000000e+000  @      6384         5  1
  4.1112077882115e+000    6.2422839832146e-001   =    1.0000000000e+000  @      6853         5  1
  3.3301842010017e-001    2.1932798329448e+000   =    1.0000000000e+000  @      8180         6  1
  2.1932792411527e+000    2.1932800389521e+000   =    1.0000000000e+000  @      8198         6  1
  6.2422847685114e-001    1.1700888378630e+000   =    1.0000000000e+000  @      8217         6  1
  1.1700887191732e+000    4.1112073078474e+000   =    1.0000000000e+000  @      8679         7  1
  7.7062760893487e+000    3.3301841211653e-001   =    1.0000000000e+000  @      9116         7  1
  3.3301842520368e-001    7.7062771514597e+000   =    1.0000000000e+000  @      9685         8  1
  1.1700888383182e+000    2.1932791723019e+000   =    1.0000000000e+000  @     10935         9  1
  1.1700885439535e+000    1.1700889574965e+000   =    1.0000000000e+000  @     10959         9  1
  4.1112071218028e+000    3.3301841002021e-001   =    1.0000000000e+000  @     10984         9  1
  6.2422847089233e-001    4.1112063940296e+000   =    1.0000000000e+000  @     11595         9  1
  2.1932796932787e+000    6.2422829746756e-001   =    1.0000000000e+000  @     12849        12  1
  3.3301843993271e-001    6.2422848700918e-001   =    1.0000000000e+000  @     16253        20  1
  1.1700887678826e+000    6.2422841835405e-001   =    1.0000000000e+000  @     16282        20  1
  2.1932794982302e+000    3.3301843781219e-001   =    1.0000000000e+000  @     16312        20  1
  3.3301841433851e-001    1.1700887573999e+000   =    1.0000000000e+000  @     18504        26  1
  3.3301842458345e-001    3.3301842598590e-001   =    1.0000000000e+000  @     18536        26  1
  6.2422844515687e-001    6.2422844360016e-001   =    1.0000000000e+000  @     24543        51  1
  6.2422847496107e-001    3.3301846414130e-001   =    1.0000000000e+000  @     24577        52  1
  1.1700888374090e+000    3.3301844492234e-001   =    1.0000000000e+000  @     28304        71  1
