 -8.0032110799730e-001   -7.7083136165789e+000   =    1.8673090883e+002  @      4230         3  1
 -8.0032103427208e-001    4.8580570087954e+000   =    1.8673090883e+002  @      4231         3  1
 -1.4251284944306e+000   -7.0835063474366e+000   =    1.8673090883e+002  @      4233         3  1
 -7.7083137484145e+000   -7.0835063716082e+000   =    1.8673090883e+002  @      4236         3  1
 -1.4251280983059e+000    5.4828644936079e+000   =    1.8673090883e+002  @      4240         3  1
  5.4828632640229e+000   -7.7083142653432e+000   =    1.8673090883e+002  @      4245         3  1
 -8.0032117985346e-001   -1.4251283772265e+000   =    1.8673090883e+002  @      8237         6  1
 -7.7083138042104e+000    5.4828642663254e+000   =    1.8673090883e+002  @      8244         6  1
 -7.0835061116037e+000    4.8580569928654e+000   =    1.8673090883e+002  @      8252         6  1
  4.8580565211172e+000    5.4828644119131e+000   =    1.8673090883e+002  @      8261         6  1
 -7.0835064201152e+000   -1.4251284422022e+000   =    1.8673090883e+002  @      8271         6  1
  5.4828644617315e+000    4.8580567501559e+000   =    1.8673090883e+002  @     10791         8  1
  5.4828640465256e+000   -1.4251282153788e+000   =    1.8673090883e+002  @     10803         8  1
 -7.7083137257211e+000   -8.0032100117569e-001   =    1.8673090883e+002  @     14112        11  1
  4.8580568446669e+000   -7.0835063481800e+000   =    1.8673090883e+002  @     14126        11  1
 -7.0835063544003e+000   -7.7083137116818e+000   =    1.8673090883e+002  @     14141        11  1
 -1.4251283881519e+000   -8.0032107242230e-001   =    1.8673090883e+002  @     37794        30  1
  4.8580569110405e+000   -8.0032100732709e-001   =    1.8673090883e+002  @     37811        30  1
