  1.6666670608702e-001    3.7500001482115e-001   =   -2.0000000000e+000  @      3846         2  1
  5.0000001337162e-001    1.2499985204548e-001   =   -2.0000000001e+000  @      3847         2  1
  4.9999997902676e-001    6.2499999212169e-001   =   -2.0000000000e+000  @      3849         2  1
  8.3333334142124e-001    3.7499999453785e-001   =   -2.0000000000e+000  @      3852         2  1
  8.3333334953308e-001    1.2500001299577e-001   =   -2.0000000000e+000  @      3856         2  1
  8.3333333330101e-001    6.2499997357540e-001   =   -2.0000000000e+000  @      3861         2  1
  8.3333334017471e-001    8.7499996835780e-001   =   -2.0000000000e+000  @      3867         2  1
  4.9999996005549e-001    8.7500001510680e-001   =   -2.0000000000e+000  @      3874         2  1
  1.6666666259334e-001    6.2500000512201e-001   =   -2.0000000000e+000  @      3882         2  1
  1.6666660478847e-001    8.7499999138637e-001   =   -2.0000000000e+000  @      3891         2  1
  1.6666660984161e-001    1.2499984425298e-001   =   -2.0000000001e+000  @      3901         3  1
  5.0000000584186e-001    3.7499999832463e-001   =   -2.0000000000e+000  @      4507         3  1
