  7.7062652936765e+000    1.1700891695472e+000    4.1112084083765e+000   =    9.9999999996e-001  @     15587        12  1
  7.7062757247178e+000    4.1112070760729e+000    7.7062758872326e+000   =    1.0000000000e+000  @     15588        12  1
  3.3301842244415e-001    7.7062775181197e+000    7.7062766457178e+000   =    1.0000000000e+000  @     15590        12  1
  4.1112067625679e+000    4.1112076359377e+000    4.1112070206336e+000   =    1.0000000000e+000  @     15593        12  1
  4.1112058972503e+000    4.1112068923842e+000    2.1932800134445e+000   =    1.0000000000e+000  @     15597        12  1
  7.7062766074758e+000    4.1112064899039e+000    4.1112071195913e+000   =    1.0000000000e+000  @     15602        12  1
  7.7062811745152e+000    7.7062786473529e+000    7.7062778583629e+000   =    1.0000000000e+000  @     15608        12  1
  7.7062790317379e+000    4.1112074659312e+000    2.1932802264098e+000   =    1.0000000000e+000  @     15615        12  1
  7.7062790873330e+000    7.7062822646534e+000    4.1112087910441e+000   =    9.9999999999e-001  @     15623        12  1
  4.1112073754862e+000    2.1932801980756e+000    7.7062758007642e+000   =    1.0000000000e+000  @     15632        12  1
  4.1112080116871e+000    7.7062775210685e+000    4.1112078910944e+000   =    1.0000000000e+000  @     15642        12  1
  4.1112086436980e+000    6.2422851429731e-001    7.7062801530544e+000   =    1.0000000000e+000  @     15653        12  1
  2.1932804528270e+000    4.1112084414839e+000    7.7062782554566e+000   =    1.0000000000e+000  @     15665        12  1
  7.7062751302857e+000    7.7062822923932e+000    2.1932797848922e+000   =    9.9999999999e-001  @     15678        12  1
  4.1112065422266e+000    7.7062779066949e+000    2.1932797858917e+000   =    1.0000000000e+000  @     15692        12  1
  1.1700887260440e+000    7.7062769266435e+000    2.1932802892335e+000   =    1.0000000000e+000  @     15707        12  1
  6.2422834309676e-001    4.1112063185192e+000    2.1932798426891e+000   =    1.0000000000e+000  @     15723        12  1
  4.1112070277457e+000    4.1112075776463e+000    7.7062771857701e+000   =    1.0000000000e+000  @     15740        12  1
  2.1932805416791e+000    2.1932799666302e+000    2.1932801676272e+000   =    1.0000000000e+000  @     15758        12  1
  2.1932797876338e+000    6.2422842217113e-001    7.7062780619675e+000   =    1.0000000000e+000  @     15777        12  1
  1.1700876912755e+000    2.1932798015140e+000    4.1112068774111e+000   =    9.9999999999e-001  @     15797        12  1
  4.1112068763790e+000    2.1932798738644e+000    2.1932809046009e+000   =    1.0000000000e+000  @     15818        12  1
  1.1700889244832e+000    7.7062757962610e+000    7.7062762667546e+000   =    1.0000000000e+000  @     15840        12  1
  7.7062771367192e+000    7.7062769060485e+000    1.1700890378383e+000   =    1.0000000000e+000  @     15863        12  1
  4.1112072069351e+000    7.7062760891643e+000    7.7062793033973e+000   =    1.0000000000e+000  @     15887        12  1
  2.1932802152854e+000    7.7062775831508e+000    6.2422844476444e-001   =    1.0000000000e+000  @     15912        12  1
