1	1	1	1	1	
1	1	1	1	1	
1	1	1	1	1	
1	1	1	1	1	
1	1	1	1	1	
1	1	1	0.833333	0	
1	0.959444	0.872222	0.756667	0.643889	
0.838765	0.768148	0.724444	0.66	0.612593	
0.747407	0.523241	0.478796	0.335463	0.26	
1	1	1	1	1	
0.826667	0.666667	0.666667	0.666667	0.666667	
0.7475	0.73	0.72	0.71	0.6975	
0.8	0.666667	0.666667	0.666667	0.666667	
0.92	0.666667	0.666667	0.666667	0.666667	
0.9975	0.5225	0.52	0.4825	0.455	
0.8	0.666667	0.666667	0.666667	0.666667	
0.46	0.3	0.25	0.18	0.1475	
0.703333	0.62	0.59	0.51	0.44	
0.415	0.0125	0	0	0	
0.0675	0	0	0	0	
