1.0 1.0 1.0 1.0 1.0 
1.0 1.0 1.0 1.0 1.0 
1.0 1.0 1.0 1.0 1.0 
1.0 1.0 1.0 1.0 0.99 
1.0 1.0 1.0 1.0 1.0 
0.9633333333333333 0.9633333333333333 0.9577777777777777 0.95 0.0 
0.9455555555555556 0.925 0.9177777777777777 0.9144444444444444 0.9111111111111111 
0.24074074074074073 0.24049382716049383 0.24024691358024688 0.23950617283950618 0.23925925925925928 
0.6217592592592592 0.5947222222222223 0.5844444444444444 0.5811111111111111 0.5788888888888889 
1.0 1.0 1.0 0.9883333333333333 0.98 
0.98 0.9666666666666667 0.9666666666666667 0.96 0.96 
0.8525 0.85 0.8425 0.84 0.8325 
0.9766666666666667 0.97 0.96 0.9566666666666667 0.9466666666666668 
0.83 0.8166666666666668 0.81 0.8066666666666668 0.8 
0.7425 0.7225 0.72 0.7175 0.7125 
0.6733333333333333 0.6733333333333333 0.6733333333333333 0.6733333333333333 0.6733333333333333 
0.695 0.695 0.695 0.695 0.695 
0.6666666666666667 0.6666666666666667 0.6666666666666667 0.6666666666666667 0.6633333333333333 
0.6666666666666667 0.6666666666666667 0.6666666666666667 0.6666666666666667 0.6666666666666667 
0.3625 0.36 0.36 0.36 0.35 
