-1.561545 4.400021 = -0.00000000 @ 191968 75113
1.757743 1.595736 = -0.00000000 @ 198123 77641
1.757743 1.595736 = -0.00000000 @ 168507 65240
-1.561545 4.400023 = -0.00000001 @ 196250 76844
-1.561547 4.400023 = -0.00000001 @ 191619 74964
-3.395118 -3.317309 = -0.00000012 @ 198124 77641
-3.395118 -3.317309 = -0.00000012 @ 170616 66166
-3.395118 -3.317309 = -0.00000012 @ 178792 69698
-3.395118 -3.317309 = -0.00000012 @ 199840 78435
4.141261 2.477021 = -0.00000026 @ 196751 77049
4.141260 2.476999 = -0.00000047 @ 187633 73354
4.141260 2.476999 = -0.00000047 @ 189052 73913
4.141260 2.476998 = -0.00000053 @ 190112 74338
-1.561544 4.400042 = -0.00000069 @ 186466 72892
1.757709 1.595741 = -0.00000112 @ 191617 74964
1.757743 1.595688 = -0.00000189 @ 187606 73342
1.757750 1.595788 = -0.00000209 @ 191910 75092
1.757743 1.595681 = -0.00000252 @ 198071 77621
-1.561494 4.400042 = -0.00000444 @ 199199 78192
1.757797 1.595789 = -0.00000445 @ 192839 75472
1.757811 1.595707 = -0.00000501 @ 194510 76143
1.757743 1.595656 = -0.00000525 @ 182728 71415
1.757709 1.595846 = -0.00001081 @ 198955 78086
1.757709 1.595846 = -0.00001081 @ 184900 72272
1.757664 1.595652 = -0.00001095 @ 191236 74799
1.757851 1.595807 = -0.00001373 @ 198410 77768
1.757594 1.595707 = -0.00002073 @ 196058 76765
1.757906 1.595681 = -0.00002693 @ 199793 78416
1.757720 1.595926 = -0.00002899 @ 198729 77989
1.757680 1.595924 = -0.00003215 @ 199171 78181
4.141219 2.477115 = -0.00003278 @ 198703 77966
4.141219 2.477115 = -0.00003278 @ 199153 78175
1.757796 1.595540 = -0.00003408 @ 199204 78195
1.757573 1.595865 = -0.00004094 @ 192028 75136
1.757914 1.595886 = -0.00004193 @ 197223 77233
1.757529 1.595763 = -0.00004264 @ 197667 77417
1.757611 1.595926 = -0.00004587 @ 199887 78451
1.757887 1.595930 = -0.00004588 @ 198532 77879
1.757685 1.595501 = -0.00004623 @ 199474 78296
1.757568 1.595926 = -0.00005856 @ 195837 76671
1.757743 1.596012 = -0.00005978 @ 192951 75527
-1.561544 4.400234 = -0.00006558 @ 196306 76867
-1.561544 4.400234 = -0.00006558 @ 199662 78363
1.757763 1.595447 = -0.00006769 @ 197467 77340
1.757524 1.595536 = -0.00007265 @ 197773 77456
1.757524 1.595536 = -0.00007265 @ 199697 78378
1.757860 1.596022 = -0.00007392 @ 198196 77666
1.757465 1.595796 = -0.00007419 @ 193152 75603
1.757465 1.595796 = -0.00007419 @ 199447 78285
1.757460 1.595654 = -0.00007647 @ 199308 78235
-1.561384 4.399827 = -0.00009082 @ 198814 78028
1.758000 1.595951 = -0.00009124 @ 199705 78380
1.758060 1.595671 = -0.00009482 @ 191787 75045
1.758060 1.595671 = -0.00009482 @ 198751 78005
1.758009 1.595951 = -0.00009541 @ 187655 73362
1.757568 1.596021 = -0.00009547 @ 192505 75333
1.757465 1.595910 = -0.00009751 @ 198614 77925
-1.561805 4.400021 = -0.00009834 @ 194341 76066
-1.561805 4.400021 = -0.00009834 @ 197209 77228
1.757863 1.596079 = -0.00010212 @ 190575 74511
1.758069 1.595856 = -0.00010352 @ 198133 77644
1.757403 1.595645 = -0.00010978 @ 186999 73095
1.757859 1.595359 = -0.00012827 @ 199162 78178
1.757859 1.595359 = -0.00012827 @ 199403 78269
1.758061 1.596021 = -0.00014712 @ 195837 76670
1.757611 1.596141 = -0.00014920 @ 198011 77595
4.141021 2.477005 = -0.00015174 @ 194022 75948
-1.561386 4.400324 = -0.00016892 @ 194745 76246
1.757873 1.596186 = -0.00017014 @ 185153 72360
1.757357 1.595978 = -0.00018850 @ 197372 77309
1.758183 1.595981 = -0.00021226 @ 196723 77040
1.757717 1.595218 = -0.00021255 @ 198436 77790
4.141261 2.477305 = -0.00023369 @ 189359 74035
4.140958 2.477067 = -0.00025183 @ 175290 68125
1.757217 1.595717 = -0.00025210 @ 197942 77553
1.757217 1.595717 = -0.00025210 @ 199660 78363
1.757659 1.596318 = -0.00027784 @ 196469 76937
4.140958 2.476854 = -0.00031141 @ 193808 75861
-3.395006 -3.317056 = -0.00032479 @ 196210 76828
-3.395005 -3.317056 = -0.00032501 @ 190740 74584
-1.561071 4.399955 = -0.00033095 @ 181020 70611
-1.561071 4.399954 = -0.00033119 @ 194963 76335
1.757351 1.595198 = -0.00035331 @ 197962 77564
1.757351 1.595198 = -0.00035331 @ 199981 78489
1.758092 1.596318 = -0.00036073 @ 199616 78347
4.141628 2.477021 = -0.00037605 @ 197997 77590
1.757171 1.595388 = -0.00037883 @ 191679 74994
1.757171 1.595388 = -0.00037883 @ 197289 77260
1.758056 1.596359 = -0.00037897 @ 199580 78334
1.757170 1.595388 = -0.00037932 @ 187830 73430
-1.561893 4.400415 = -0.00039685 @ 197935 77550
-3.395402 -3.317218 = -0.00040018 @ 194071 75965
1.758355 1.595396 = -0.00044400 @ 199326 78242
1.757549 1.596450 = -0.00044860 @ 199674 78367
1.757884 1.596482 = -0.00044920 @ 198629 77932
1.757170 1.596186 = -0.00047789 @ 199870 78445
-1.562014 4.400415 = -0.00054021 @ 199458 78289
1.758516 1.595915 = -0.00055096 @ 199281 78224
4.141266 2.476562 = -0.00055231 @ 198112 77637
4.141266 2.476562 = -0.00055231 @ 199760 78402
4.141229 2.476562 = -0.00055414 @ 197323 77272
4.141261 2.476545 = -0.00059396 @ 190727 74579
4.141730 2.477021 = -0.00061036 @ 197027 77155
4.141730 2.477021 = -0.00061044 @ 199953 78478
1.758568 1.595886 = -0.00061814 @ 199850 78439
1.757851 1.596622 = -0.00062176 @ 194151 75992
1.758183 1.594992 = -0.00063617 @ 198010 77595
1.758461 1.596318 = -0.00069665 @ 199817 78425
4.141303 2.477518 = -0.00070383 @ 199283 78225
-3.395003 -3.317697 = -0.00071127 @ 193825 75868
1.758098 1.596628 = -0.00071677 @ 198036 77605
1.756843 1.595742 = -0.00073762 @ 199421 78276
