0.700000 = 1.00000000 @ 21037 2790
0.499998 = 1.00000000 @ 42208 5834
0.099998 = 1.00000000 @ 49121 7049
0.299996 = 0.99999999 @ 43072 5984
0.899996 = 0.99999999 @ 39723 5447
0.900004 = 0.99999999 @ 32533 4380
0.900004 = 0.99999999 @ 48918 7015
0.900004 = 0.99999999 @ 49936 7189
0.900005 = 0.99999998 @ 43771 6100
0.099995 = 0.99999998 @ 45442 6400
0.300005 = 0.99999998 @ 20582 2722
0.899994 = 0.99999998 @ 20421 2701
0.700007 = 0.99999997 @ 48384 6913
0.099990 = 0.99999992 @ 41285 5691
0.499989 = 0.99999990 @ 49100 7046
0.099987 = 0.99999987 @ 48471 6930
0.499984 = 0.99999980 @ 42484 5880
0.499984 = 0.99999980 @ 44360 6204
0.299980 = 0.99999971 @ 49397 7100
0.700024 = 0.99999958 @ 49764 7166
0.900029 = 0.99999937 @ 49067 7040
0.499968 = 0.99999926 @ 23518 3114
0.300034 = 0.99999913 @ 48332 6903
0.300034 = 0.99999913 @ 48700 6978
0.299963 = 0.99999900 @ 45509 6414
0.100044 = 0.99999857 @ 47146 6692
0.699953 = 0.99999838 @ 49874 7180
0.700047 = 0.99999836 @ 46410 6561
0.700047 = 0.99999836 @ 47646 6768
0.899943 = 0.99999757 @ 49886 7182
0.900076 = 0.99999573 @ 49088 7044
0.100089 = 0.99999419 @ 48246 6885
0.699910 = 0.99999395 @ 49909 7185
0.500095 = 0.99999330 @ 49024 7032
0.500095 = 0.99999330 @ 49856 7178
0.299895 = 0.99999177 @ 48107 6853
0.499893 = 0.99999147 @ 48304 6897
0.899886 = 0.99999042 @ 49517 7122
0.500119 = 0.99998960 @ 48119 6856
0.100126 = 0.99998833 @ 48207 6877
0.699872 = 0.99998796 @ 49160 7058
0.300130 = 0.99998754 @ 46688 6609
0.700139 = 0.99998567 @ 48443 6924
0.300145 = 0.99998453 @ 49272 7079
0.100150 = 0.99998339 @ 43806 6107
0.899845 = 0.99998233 @ 44840 6290
0.099834 = 0.99997949 @ 48807 6995
0.099834 = 0.99997949 @ 49835 7174
0.900193 = 0.99997248 @ 45243 6364
0.499803 = 0.99997141 @ 47838 6804
0.499803 = 0.99997141 @ 49256 7076
0.700198 = 0.99997086 @ 46665 6605
0.900206 = 0.99996867 @ 48994 7027
0.100211 = 0.99996692 @ 49862 7179
0.500212 = 0.99996661 @ 49472 7114
0.900226 = 0.99996223 @ 49434 7107
0.499731 = 0.99994652 @ 49313 7085
0.700275 = 0.99994391 @ 48049 6840
0.499722 = 0.99994290 @ 43660 6081
0.899699 = 0.99993274 @ 48405 6917
0.099680 = 0.99992422 @ 47967 6823
0.099680 = 0.99992414 @ 45001 6317
0.299677 = 0.99992270 @ 47827 6802
0.100338 = 0.99991543 @ 48887 7010
0.499655 = 0.99991181 @ 49066 7040
0.300351 = 0.99990860 @ 48289 6894
0.300351 = 0.99990860 @ 49174 7061
0.299637 = 0.99990268 @ 49539 7126
0.900412 = 0.99987456 @ 49805 7170
0.900415 = 0.99987231 @ 49899 7184
0.099567 = 0.99986139 @ 47744 6786
0.899567 = 0.99986099 @ 49096 7045
0.300441 = 0.99985637 @ 46960 6660
0.100444 = 0.99985379 @ 49293 7082
0.700455 = 0.99984671 @ 48251 6886
0.900460 = 0.99984319 @ 49997 7196
0.699534 = 0.99983932 @ 49225 7071
0.499513 = 0.99982443 @ 48692 6977
0.700499 = 0.99981570 @ 48015 6833
0.699499 = 0.99981425 @ 42914 5959
0.500523 = 0.99979734 @ 48124 6857
0.100542 = 0.99978244 @ 43157 5997
0.699456 = 0.99978106 @ 48669 6974
0.899447 = 0.99977354 @ 48942 7019
0.299426 = 0.99975615 @ 48317 6900
0.699422 = 0.99975247 @ 47826 6801
0.300588 = 0.99974378 @ 48309 6899
0.900608 = 0.99972655 @ 47969 6823
0.100630 = 0.99970647 @ 49335 7090
0.499363 = 0.99969943 @ 48240 6884
0.700642 = 0.99969542 @ 45885 6481
0.899352 = 0.99968927 @ 46442 6566
0.500676 = 0.99966181 @ 46815 6630
0.500676 = 0.99966181 @ 48218 6880
0.700706 = 0.99963087 @ 49115 7049
0.700706 = 0.99963087 @ 49595 7135
0.099290 = 0.99962696 @ 48475 6931
0.699254 = 0.99958827 @ 48882 7009
0.099244 = 0.99957755 @ 48267 6889
0.699225 = 0.99955519 @ 47804 6798
0.300801 = 0.99952484 @ 48811 6996
0.299174 = 0.99949557 @ 49071 7041
0.499168 = 0.99948813 @ 48348 6906
0.299167 = 0.99948677 @ 48735 6984
0.899162 = 0.99948041 @ 49404 7102
0.100848 = 0.99946836 @ 48393 6915
0.299124 = 0.99943226 @ 45549 6421
0.899115 = 0.99942068 @ 49671 7149
0.700998 = 0.99926318 @ 49494 7118
0.899002 = 0.99926248 @ 49538 7126
0.698995 = 0.99925281 @ 49958 7192
0.498988 = 0.99924201 @ 47532 6748
0.098984 = 0.99923560 @ 48214 6879
0.901033 = 0.99920990 @ 46617 6597
0.301049 = 0.99918536 @ 48415 6919
0.098942 = 0.99917143 @ 45958 6493
0.101089 = 0.99912303 @ 44816 6285
0.701100 = 0.99910487 @ 49238 7073
0.098838 = 0.99900071 @ 47658 6771
0.098821 = 0.99897071 @ 47153 6693
0.698804 = 0.99894177 @ 49349 7092
0.898721 = 0.99879065 @ 48749 6986
0.301302 = 0.99874526 @ 49309 7084
0.501329 = 0.99869299 @ 45757 6457
0.901336 = 0.99867943 @ 47169 6696
0.498642 = 0.99863641 @ 49845 7175
0.701368 = 0.99861606 @ 43029 5977
0.698627 = 0.99860471 @ 49897 7183
0.501408 = 0.99853401 @ 49020 7031
0.898587 = 0.99852258 @ 49086 7043
0.298544 = 0.99843206 @ 49695 7153
0.298399 = 0.99810401 @ 46974 6663
0.901621 = 0.99805587 @ 49083 7043
0.101635 = 0.99802309 @ 48684 6976
0.301641 = 0.99800740 @ 49356 7093
0.301642 = 0.99800668 @ 47441 6734
0.701659 = 0.99796520 @ 48909 7013
0.298329 = 0.99793621 @ 46071 6514
0.301682 = 0.99790861 @ 49407 7102
0.101701 = 0.99786127 @ 49685 7152
0.301729 = 0.99778870 @ 48907 7013
0.698190 = 0.99757786 @ 49909 7185
0.901831 = 0.99751983 @ 49811 7170
0.501848 = 0.99747560 @ 49946 7190
0.698146 = 0.99745982 @ 49055 7038
0.098095 = 0.99731827 @ 47799 6797
0.301995 = 0.99705655 @ 47830 6802
0.097993 = 0.99702203 @ 47306 6716
0.097967 = 0.99694530 @ 47941 6818
0.897925 = 0.99681787 @ 48520 6938
0.497917 = 0.99679286 @ 49607 7138
0.502088 = 0.99677702 @ 45472 6408
0.297894 = 0.99672247 @ 48549 6944
0.497892 = 0.99671522 @ 49463 7112
0.497838 = 0.99654430 @ 48813 6996
0.702176 = 0.99650018 @ 46633 6599
0.702176 = 0.99650018 @ 48628 6965
0.497789 = 0.99638850 @ 47954 6820
0.697756 = 0.99627973 @ 49972 7194
0.502260 = 0.99622477 @ 48642 6968
0.902276 = 0.99617101 @ 46226 6536
0.102286 = 0.99613847 @ 49470 7113
0.102330 = 0.99598691 @ 49523 7123
0.102336 = 0.99596898 @ 46953 6658
0.297641 = 0.99588703 @ 49599 7136
0.502443 = 0.99559226 @ 48114 6854
0.102467 = 0.99550443 @ 48455 6927
0.702533 = 0.99526187 @ 49628 7142
0.302608 = 0.99497703 @ 46968 6662
0.902624 = 0.99491384 @ 49823 7172
0.702644 = 0.99483682 @ 49579 7132
0.502648 = 0.99482187 @ 47254 6709
0.302706 = 0.99459316 @ 49080 7042
0.097278 = 0.99452970 @ 49906 7184
0.297188 = 0.99416196 @ 48538 6942
0.097176 = 0.99411252 @ 49518 7122
0.097146 = 0.99398760 @ 45531 6417
0.902906 = 0.99376502 @ 48772 6989
0.502954 = 0.99355721 @ 49708 7156
0.102969 = 0.99349227 @ 49154 7057
0.296980 = 0.99326891 @ 48495 6934
0.896959 = 0.99317414 @ 48151 6864
0.303057 = 0.99310197 @ 49110 7048
0.896879 = 0.99281359 @ 48536 6941
0.696824 = 0.99255973 @ 49283 7081
0.696695 = 0.99194567 @ 48345 6906
0.703310 = 0.99191842 @ 49202 7066
0.903312 = 0.99190866 @ 46941 6655
0.496680 = 0.99187022 @ 45689 6444
0.496680 = 0.99187022 @ 49728 7160
0.496679 = 0.99186343 @ 49387 7099
0.696672 = 0.99183085 @ 48742 6985
0.896492 = 0.99092521 @ 49006 7029
0.703541 = 0.99075920 @ 49197 7065
0.303633 = 0.99027088 @ 48143 6861
0.503679 = 0.99002625 @ 49453 7110
0.903708 = 0.98987057 @ 49425 7106
0.903728 = 0.98976008 @ 48516 6938
0.096209 = 0.98941409 @ 44375 6206
0.503798 = 0.98937371 @ 46935 6653
0.103874 = 0.98894629 @ 48426 6921
0.303951 = 0.98850308 @ 49249 7075
0.903999 = 0.98822353 @ 49948 7191
0.304002 = 0.98820959 @ 47926 6816
0.895953 = 0.98794290 @ 48279 6892
0.704072 = 0.98779242 @ 49246 7074
0.295840 = 0.98726397 @ 47056 6679
