4.111207 4.111207 4.111207 = 1.00000000 @ 387262 94957
7.706277 2.193280 4.111207 = 1.00000000 @ 390008 95939
4.111207 2.193280 4.111207 = 1.00000000 @ 390241 96005
4.111207 4.111207 4.111207 = 1.00000000 @ 390527 96085
4.111207 4.111207 7.706277 = 1.00000000 @ 390831 96176
4.111207 7.706277 7.706277 = 1.00000000 @ 391589 96426
4.111207 7.706277 4.111207 = 1.00000000 @ 391841 96509
4.111207 2.193280 7.706277 = 1.00000000 @ 391909 96535
7.706277 4.111207 4.111207 = 1.00000000 @ 391944 96546
4.111207 4.111207 4.111207 = 1.00000000 @ 392097 96602
0.333018 4.111207 1.170089 = 1.00000000 @ 392141 96622
0.333018 0.624228 1.170089 = 1.00000000 @ 392215 96648
7.706277 7.706277 7.706277 = 1.00000000 @ 392279 96668
0.333018 4.111207 2.193280 = 1.00000000 @ 392328 96681
0.333018 4.111207 2.193280 = 1.00000000 @ 392353 96694
7.706277 4.111207 2.193280 = 1.00000000 @ 392397 96713
7.706277 4.111207 1.170089 = 1.00000000 @ 392658 96802
4.111207 2.193280 4.111207 = 1.00000000 @ 392947 96902
7.706277 4.111207 2.193280 = 1.00000000 @ 393101 96949
0.333018 4.111207 4.111207 = 1.00000000 @ 393240 96987
2.193280 2.193280 7.706277 = 1.00000000 @ 393250 96990
0.333018 7.706277 4.111207 = 1.00000000 @ 393461 97068
4.111207 4.111207 7.706277 = 1.00000000 @ 393475 97082
4.111207 7.706277 7.706277 = 1.00000000 @ 393477 97082
0.333018 0.624228 4.111207 = 1.00000000 @ 393506 97092
0.333018 4.111207 4.111207 = 1.00000000 @ 393775 97203
4.111207 0.624228 1.170089 = 1.00000000 @ 393855 97229
0.333018 2.193280 2.193280 = 1.00000000 @ 393861 97231
4.111207 2.193280 2.193280 = 1.00000000 @ 394025 97305
0.333018 4.111207 4.111207 = 1.00000000 @ 394114 97331
4.111207 2.193280 2.193280 = 1.00000000 @ 394172 97345
4.111207 4.111207 2.193280 = 1.00000000 @ 394214 97384
4.111207 2.193280 2.193280 = 1.00000000 @ 394230 97389
4.111207 4.111207 2.193280 = 1.00000000 @ 394277 97403
4.111207 4.111207 4.111207 = 1.00000000 @ 394512 97473
4.111207 4.111207 7.706277 = 1.00000000 @ 394588 97493
4.111207 7.706277 7.706277 = 1.00000000 @ 394590 97494
0.333018 4.111207 1.170089 = 1.00000000 @ 394616 97502
7.706277 0.624228 7.706277 = 1.00000000 @ 394782 97567
0.333018 4.111207 2.193280 = 1.00000000 @ 394796 97598
0.333018 4.111207 7.706277 = 1.00000000 @ 395207 97673
4.111207 7.706277 4.111207 = 1.00000000 @ 395220 97677
4.111207 0.624228 4.111207 = 1.00000000 @ 395379 97718
0.333018 0.624228 4.111207 = 1.00000000 @ 395537 97739
7.706277 2.193280 7.706277 = 1.00000000 @ 395611 97747
0.333018 2.193280 4.111207 = 1.00000000 @ 395695 97764
0.333018 4.111207 7.706277 = 1.00000000 @ 395706 97768
4.111207 2.193280 7.706277 = 1.00000000 @ 395743 97778
4.111207 2.193280 7.706277 = 1.00000000 @ 395786 97791
0.333018 4.111207 2.193280 = 1.00000000 @ 395842 97809
7.706277 2.193280 7.706277 = 1.00000000 @ 395937 97837
7.706277 0.624228 4.111207 = 1.00000000 @ 395962 97846
0.333018 0.624228 2.193280 = 1.00000000 @ 395984 97853
0.333018 4.111207 1.170089 = 1.00000000 @ 395999 97857
0.333018 2.193280 2.193280 = 1.00000000 @ 396023 97864
0.333018 4.111207 4.111207 = 1.00000000 @ 396079 97882
7.706277 7.706277 4.111207 = 1.00000000 @ 396104 97890
7.706277 4.111207 7.706277 = 1.00000000 @ 396188 97916
0.333018 7.706277 4.111207 = 1.00000000 @ 396226 97928
0.333018 2.193280 4.111207 = 1.00000000 @ 396228 97929
7.706277 2.193280 2.193280 = 1.00000000 @ 396242 97934
7.706277 4.111207 7.706277 = 1.00000000 @ 396288 97947
7.706277 2.193280 4.111207 = 1.00000000 @ 396329 97959
0.333018 2.193280 2.193280 = 1.00000000 @ 396338 97962
4.111207 7.706277 4.111207 = 1.00000000 @ 396338 97962
4.111207 7.706277 1.170089 = 1.00000000 @ 396472 98002
4.111207 0.624228 4.111207 = 1.00000000 @ 396515 98016
4.111207 4.111207 1.170089 = 1.00000000 @ 396529 98021
7.706277 2.193280 2.193280 = 1.00000000 @ 396596 98040
0.333018 2.193280 4.111207 = 1.00000000 @ 396669 98060
7.706277 0.624228 7.706277 = 1.00000000 @ 396748 98086
4.111207 2.193280 1.170089 = 1.00000000 @ 396776 98096
7.706277 4.111207 4.111207 = 1.00000000 @ 396778 98096
4.111207 7.706277 2.193280 = 1.00000000 @ 396785 98098
4.111207 2.193280 1.170089 = 1.00000000 @ 396794 98101
7.706277 0.624228 4.111207 = 1.00000000 @ 396817 98110
7.706277 2.193280 7.706277 = 1.00000000 @ 396836 98115
4.111207 2.193280 4.111207 = 1.00000000 @ 396940 98148
1.170089 2.193280 4.111207 = 1.00000000 @ 396952 98151
4.111207 0.624228 4.111207 = 1.00000000 @ 396954 98152
7.706277 0.624228 1.170089 = 1.00000000 @ 397127 98203
7.706277 7.706277 4.111207 = 1.00000000 @ 397131 98204
0.333018 2.193280 7.706277 = 1.00000000 @ 397175 98220
4.111207 4.111207 1.170089 = 1.00000000 @ 397229 98234
0.333018 7.706277 4.111207 = 1.00000000 @ 397249 98244
4.111207 7.706277 1.170089 = 1.00000000 @ 397260 98247
7.706277 4.111207 2.193280 = 1.00000000 @ 397293 98259
4.111207 0.624228 2.193280 = 1.00000000 @ 397317 98265
2.193280 4.111207 4.111207 = 1.00000000 @ 397354 98301
4.111207 2.193280 1.170089 = 1.00000000 @ 397420 98333
0.333018 0.624228 4.111207 = 1.00000000 @ 397494 98372
7.706277 0.624228 1.170089 = 1.00000000 @ 397577 98411
4.111207 0.624228 1.170089 = 1.00000000 @ 397596 98416
0.333018 2.193280 7.706277 = 1.00000000 @ 397617 98423
2.193280 2.193280 4.111207 = 1.00000000 @ 397634 98428
0.333018 4.111207 4.111207 = 1.00000000 @ 397638 98431
0.333018 0.624228 4.111207 = 1.00000000 @ 397653 98436
7.706277 7.706277 2.193280 = 1.00000000 @ 397687 98444
7.706277 7.706277 2.193280 = 1.00000000 @ 397697 98447
4.111207 4.111207 2.193280 = 1.00000000 @ 397744 98460
4.111207 4.111207 2.193280 = 1.00000000 @ 397761 98464
4.111207 4.111207 4.111207 = 1.00000000 @ 397767 98466
7.706277 4.111207 7.706277 = 1.00000000 @ 397787 98472
0.333018 2.193280 7.706277 = 1.00000000 @ 397924 98519
7.706277 4.111207 4.111207 = 1.00000000 @ 397936 98523
4.111207 2.193280 2.193280 = 1.00000000 @ 397958 98529
4.111207 0.624228 7.706277 = 1.00000000 @ 397989 98541
7.706277 4.111207 4.111207 = 1.00000000 @ 398054 98559
0.333018 0.624228 7.706277 = 1.00000000 @ 398138 98598
7.706277 0.624228 2.193280 = 1.00000000 @ 398147 98601
0.333018 0.624228 7.706277 = 1.00000000 @ 398174 98609
7.706277 4.111207 2.193280 = 1.00000000 @ 398216 98623
7.706277 2.193280 1.170089 = 1.00000000 @ 398258 98637
0.333018 4.111207 7.706277 = 1.00000000 @ 398296 98648
7.706277 0.624228 7.706277 = 1.00000000 @ 398316 98655
7.706277 7.706277 1.170089 = 1.00000000 @ 398321 98656
0.333018 7.706277 7.706277 = 1.00000000 @ 398340 98664
0.333018 7.706277 7.706277 = 1.00000000 @ 398383 98675
0.333018 0.624228 1.170089 = 1.00000000 @ 398391 98679
0.333018 7.706277 7.706277 = 1.00000000 @ 398492 98711
7.706277 2.193280 1.170089 = 1.00000000 @ 398520 98721
4.111207 7.706277 2.193280 = 1.00000000 @ 398541 98727
7.706277 4.111207 1.170089 = 1.00000000 @ 398874 98836
4.111207 0.624228 1.170089 = 1.00000000 @ 398949 98861
7.706277 7.706277 7.706277 = 1.00000000 @ 398993 98872
7.706277 0.624228 4.111207 = 1.00000000 @ 398995 98873
0.333018 2.193280 4.111207 = 1.00000000 @ 399056 98893
7.706277 0.624228 2.193280 = 1.00000000 @ 399075 98901
7.706277 0.624228 4.111207 = 1.00000000 @ 399077 98901
4.111207 7.706277 2.193280 = 1.00000000 @ 399147 98925
0.333018 0.624228 1.170089 = 1.00000000 @ 399284 98991
0.333018 7.706277 1.170089 = 1.00000000 @ 399338 99006
7.706277 7.706277 4.111207 = 1.00000000 @ 399498 99069
0.333018 7.706277 2.193280 = 1.00000000 @ 399595 99109
0.333018 7.706277 1.170089 = 1.00000000 @ 399609 99113
0.333018 0.624228 1.170089 = 1.00000000 @ 399620 99116
0.333018 2.193280 1.170089 = 1.00000000 @ 399626 99118
0.333018 7.706277 2.193280 = 1.00000000 @ 399682 99135
0.333018 0.624228 4.111207 = 1.00000000 @ 399719 99147
7.706277 7.706277 7.706277 = 1.00000000 @ 399752 99157
0.333018 2.193280 7.706277 = 1.00000000 @ 399758 99160
0.333018 0.624228 2.193280 = 1.00000000 @ 399805 99174
0.333018 7.706277 1.170089 = 1.00000000 @ 399836 99186
7.706277 4.111207 1.170089 = 1.00000000 @ 399891 99204
7.706277 7.706277 2.193280 = 1.00000000 @ 399897 99206
7.706277 7.706277 1.170089 = 1.00000000 @ 399918 99212
4.111207 7.706277 1.170089 = 1.00000000 @ 399936 99217
0.333018 4.111207 1.170089 = 1.00000000 @ 399987 99235
4.111207 4.111207 7.706277 = 1.00000000 @ 390383 96047
7.706277 7.706277 2.193280 = 1.00000000 @ 391106 96254
0.333018 0.624228 1.170089 = 1.00000000 @ 393018 96922
0.333018 2.193280 1.170089 = 1.00000000 @ 393506 97092
1.170089 7.706277 7.706277 = 1.00000000 @ 393890 97240
7.706277 4.111207 4.111207 = 1.00000000 @ 394050 97313
0.333018 2.193280 1.170089 = 1.00000000 @ 394208 97374
2.193280 4.111207 1.170089 = 1.00000000 @ 394312 97415
0.333018 7.706277 2.193280 = 1.00000000 @ 394462 97459
1.170089 2.193280 2.193280 = 1.00000000 @ 394467 97460
2.193280 0.624228 1.170089 = 1.00000000 @ 395087 97638
7.706277 2.193280 2.193280 = 1.00000000 @ 395151 97656
2.193280 4.111207 4.111207 = 1.00000000 @ 395174 97663
2.193280 4.111207 2.193280 = 1.00000000 @ 395398 97721
7.706277 7.706277 1.170089 = 1.00000000 @ 395522 97737
7.706277 2.193280 4.111207 = 1.00000000 @ 395608 97746
2.193280 4.111207 4.111207 = 1.00000000 @ 395688 97762
2.193280 0.624228 1.170089 = 1.00000000 @ 395898 97826
0.333018 7.706277 1.170089 = 1.00000000 @ 395916 97831
1.170089 4.111207 4.111207 = 1.00000000 @ 395965 97847
1.170089 4.111207 7.706277 = 1.00000000 @ 396075 97880
1.170089 7.706277 2.193280 = 1.00000000 @ 396117 97894
1.170089 7.706277 7.706277 = 1.00000000 @ 396163 97909
4.111207 7.706277 2.193280 = 1.00000000 @ 396347 97965
7.706277 0.624228 2.193280 = 1.00000000 @ 396464 98000
2.193280 7.706277 4.111207 = 1.00000000 @ 396467 98001
7.706277 4.111207 7.706277 = 1.00000000 @ 396544 98025
2.193280 4.111207 2.193280 = 1.00000000 @ 396602 98042
2.193280 0.624228 2.193280 = 1.00000000 @ 396635 98051
2.193280 4.111207 7.706277 = 1.00000000 @ 396655 98057
2.193280 2.193280 1.170089 = 1.00000000 @ 396657 98057
1.170089 7.706277 2.193280 = 1.00000000 @ 396680 98064
7.706277 7.706277 7.706277 = 1.00000000 @ 396736 98080
1.170089 7.706277 7.706277 = 1.00000000 @ 396841 98117
1.170089 7.706277 4.111207 = 1.00000000 @ 397023 98172
2.193280 4.111207 1.170089 = 1.00000000 @ 397109 98198
0.333018 7.706277 1.170089 = 1.00000000 @ 397167 98217
7.706277 7.706277 7.706277 = 1.00000000 @ 397204 98227
7.706277 4.111207 7.706277 = 1.00000000 @ 397333 98277
1.170089 7.706277 2.193280 = 1.00000000 @ 397384 98324
1.170089 7.706277 4.111207 = 1.00000000 @ 397432 98340
1.170089 4.111207 7.706277 = 1.00000000 @ 397452 98346
2.193280 4.111207 1.170089 = 1.00000000 @ 397456 98347
1.170089 2.193280 4.111207 = 1.00000000 @ 397473 98368
2.193280 2.193280 2.193280 = 1.00000000 @ 397526 98396
1.170089 4.111207 1.170089 = 1.00000000 @ 397527 98396
2.193280 0.624228 7.706277 = 1.00000000 @ 397560 98407
7.706277 2.193280 1.170089 = 1.00000000 @ 397598 98417
1.170089 4.111207 7.706277 = 1.00000000 @ 397628 98426
0.333018 4.111207 2.193280 = 1.00000000 @ 397651 98435
1.170089 2.193280 7.706277 = 1.00000000 @ 397735 98457
