4.141262 2.477017 2.669821 -4.522341 3.639008 = -0.00000005 @ 399748 171248
4.141262 2.477017 2.669823 -4.522341 3.639008 = -0.00000005 @ 399573 171186
-1.561532 4.400023 3.285294 -2.132743 -3.676148 = -0.00000005 @ 398120 170570
1.757740 1.595747 -4.308927 -2.485066 0.361372 = -0.00000006 @ 399583 171189
1.757747 1.595744 -4.308922 -2.485066 0.361373 = -0.00000006 @ 399467 171123
1.757747 1.595744 -4.308922 -2.485066 0.361373 = -0.00000006 @ 396531 170010
1.757738 1.595747 -4.308927 -2.485066 0.361372 = -0.00000006 @ 396028 169801
-1.561532 4.400030 3.285294 -2.132747 -3.676147 = -0.00000007 @ 397237 170236
-1.561532 4.400030 3.285294 -2.132747 -3.676149 = -0.00000007 @ 397325 170289
-1.561532 4.400030 3.285294 -2.132747 -3.676149 = -0.00000007 @ 396963 170147
1.757738 1.595747 -4.308922 -2.485066 0.361372 = -0.00000008 @ 399620 171205
1.757738 1.595747 -4.308922 -2.485066 0.361372 = -0.00000008 @ 394883 169354
1.757738 1.595747 -4.308922 -2.485066 0.361372 = -0.00000008 @ 389802 167352
1.757738 1.595747 -4.308922 -2.485066 0.361372 = -0.00000008 @ 388352 166803
1.757738 1.595747 -4.308922 -2.485067 0.361372 = -0.00000009 @ 399749 171248
1.757747 1.595744 -4.308922 -2.485066 0.361383 = -0.00000009 @ 396053 169809
1.757747 1.595744 -4.308922 -2.485066 0.361383 = -0.00000009 @ 399180 171005
1.757747 1.595744 -4.308922 -2.485066 0.361383 = -0.00000009 @ 397279 170249
1.757747 1.595744 -4.308922 -2.485066 0.361383 = -0.00000009 @ 391388 167963
1.757748 1.595744 -4.308922 -2.485066 0.361383 = -0.00000010 @ 398940 170901
4.141261 2.477027 2.669820 -4.522354 3.639002 = -0.00000011 @ 395775 169712
4.141262 2.477027 2.669820 -4.522343 3.639006 = -0.00000012 @ 398284 170623
4.141262 2.477027 2.669820 -4.522343 3.639006 = -0.00000012 @ 399250 171031
4.141260 2.477027 2.669819 -4.522341 3.639003 = -0.00000012 @ 397741 170443
4.141260 2.477027 2.669819 -4.522341 3.639003 = -0.00000012 @ 397947 170519
-1.561532 4.400030 3.285307 -2.132756 -3.676147 = -0.00000012 @ 396546 170014
-1.561532 4.400030 3.285307 -2.132756 -3.676147 = -0.00000012 @ 396955 170144
4.141261 2.477027 2.669819 -4.522341 3.639002 = -0.00000012 @ 384669 165660
4.141262 2.477027 2.669820 -4.522341 3.639006 = -0.00000013 @ 393267 168706
4.141262 2.477027 2.669823 -4.522341 3.639006 = -0.00000013 @ 399211 171019
4.141263 2.477027 2.669819 -4.522341 3.639006 = -0.00000013 @ 385323 165863
-1.561538 4.400000 3.285294 -2.132747 -3.676131 = -0.00000013 @ 398217 170601
4.141262 2.477027 2.669823 -4.522341 3.639008 = -0.00000013 @ 399558 171180
4.141262 2.477027 2.669823 -4.522341 3.639008 = -0.00000013 @ 399618 171204
4.141271 2.477017 2.669827 -4.522341 3.638999 = -0.00000014 @ 394308 169105
-1.561567 4.400030 3.285294 -2.132747 -3.676147 = -0.00000014 @ 398605 170749
-1.561567 4.400030 3.285294 -2.132747 -3.676147 = -0.00000014 @ 399700 171231
-1.561567 4.400030 3.285294 -2.132747 -3.676149 = -0.00000015 @ 399230 171025
1.757737 1.595747 -4.308918 -2.485066 0.361383 = -0.00000015 @ 396169 169850
4.141256 2.477029 2.669819 -4.522341 3.638999 = -0.00000015 @ 399626 171207
4.141260 2.477029 2.669819 -4.522341 3.638999 = -0.00000015 @ 398717 170811
-1.561531 4.400000 3.285294 -2.132747 -3.676147 = -0.00000015 @ 398644 170782
4.141260 2.477029 2.669816 -4.522341 3.639007 = -0.00000016 @ 383805 165372
-1.561567 4.400030 3.285294 -2.132747 -3.676152 = -0.00000016 @ 395448 169586
4.141263 2.477029 2.669816 -4.522341 3.639007 = -0.00000017 @ 388244 166765
4.141263 2.477029 2.669816 -4.522341 3.639007 = -0.00000017 @ 380979 164335
-1.561531 4.399998 3.285294 -2.132747 -3.676147 = -0.00000017 @ 398121 170571
1.757739 1.595747 -4.308917 -2.485067 0.361386 = -0.00000018 @ 395876 169744
-1.561567 4.400030 3.285307 -2.132747 -3.676152 = -0.00000019 @ 391903 168162
-3.395102 -3.317293 2.346834 2.062952 4.371508 = -0.00000019 @ 399721 171238
-3.395102 -3.317293 2.346835 2.062952 4.371508 = -0.00000019 @ 399500 171134
-3.395100 -3.317293 2.346834 2.062952 4.371508 = -0.00000021 @ 399828 171295
1.757738 1.595738 -4.308958 -2.485066 0.361372 = -0.00000021 @ 398881 170876
-3.395100 -3.317293 2.346834 2.062952 4.371508 = -0.00000021 @ 399851 171302
-3.395100 -3.317293 2.346834 2.062952 4.371508 = -0.00000021 @ 397351 170298
-3.395100 -3.317293 2.346834 2.062952 4.371508 = -0.00000021 @ 397601 170400
-3.395100 -3.317293 2.346834 2.062952 4.371508 = -0.00000021 @ 397584 170395
-1.561567 4.400030 3.285307 -2.132756 -3.676152 = -0.00000021 @ 387875 166640
-3.395100 -3.317293 2.346832 2.062952 4.371508 = -0.00000022 @ 399584 171189
4.141273 2.477023 2.669830 -4.522341 3.638999 = -0.00000022 @ 383451 165249
4.141273 2.477023 2.669830 -4.522341 3.638999 = -0.00000022 @ 392250 168278
-3.395100 -3.317293 2.346834 2.062953 4.371508 = -0.00000022 @ 399647 171213
4.141263 2.476990 2.669819 -4.522341 3.639002 = -0.00000022 @ 397532 170378
4.141263 2.476990 2.669819 -4.522341 3.639002 = -0.00000022 @ 397879 170499
4.141263 2.476990 2.669822 -4.522341 3.639002 = -0.00000023 @ 398515 170717
4.141273 2.477023 2.669830 -4.522341 3.638996 = -0.00000023 @ 388053 166702
-3.395097 -3.317310 2.346850 2.062952 4.371508 = -0.00000024 @ 399722 171239
-3.395097 -3.317310 2.346850 2.062952 4.371508 = -0.00000024 @ 399681 171226
1.757723 1.595747 -4.308927 -2.485067 0.361386 = -0.00000025 @ 399240 171028
1.757747 1.595743 -4.308942 -2.485033 0.361373 = -0.00000026 @ 393374 168740
4.141268 2.476990 2.669822 -4.522341 3.639002 = -0.00000026 @ 394308 169105
1.757723 1.595743 -4.308917 -2.485061 0.361386 = -0.00000026 @ 399609 171201
-3.395113 -3.317317 2.346857 2.062952 4.371508 = -0.00000027 @ 398360 170647
1.757723 1.595731 -4.308917 -2.485067 0.361386 = -0.00000027 @ 399688 171228
1.757723 1.595743 -4.308917 -2.485067 0.361386 = -0.00000027 @ 396191 169879
-3.395125 -3.317310 2.346857 2.062952 4.371508 = -0.00000029 @ 398554 170728
1.757723 1.595724 -4.308919 -2.485067 0.361386 = -0.00000030 @ 399441 171115
-1.561531 4.399998 3.285320 -2.132747 -3.676147 = -0.00000031 @ 399526 171165
-1.561538 4.399984 3.285294 -2.132747 -3.676131 = -0.00000033 @ 398398 170659
-1.561538 4.399984 3.285294 -2.132747 -3.676131 = -0.00000033 @ 396519 170006
-1.561544 4.399983 3.285294 -2.132747 -3.676147 = -0.00000033 @ 398285 170623
-1.561544 4.399983 3.285294 -2.132741 -3.676147 = -0.00000034 @ 399608 171201
1.757718 1.595744 -4.308916 -2.485076 0.361374 = -0.00000034 @ 379834 163892
1.757718 1.595744 -4.308916 -2.485076 0.361374 = -0.00000034 @ 397715 170435
-1.561533 4.399985 3.285294 -2.132747 -3.676147 = -0.00000034 @ 399670 171222
-1.561532 4.399985 3.285294 -2.132747 -3.676147 = -0.00000035 @ 399552 171179
-1.561532 4.399985 3.285294 -2.132745 -3.676147 = -0.00000035 @ 399704 171233
1.757716 1.595744 -4.308917 -2.485066 0.361383 = -0.00000035 @ 378325 163313
4.141262 2.477027 2.669796 -4.522341 3.639006 = -0.00000035 @ 398619 170767
-1.561567 4.400030 3.285307 -2.132756 -3.676114 = -0.00000036 @ 398151 170579
-1.561535 4.399983 3.285294 -2.132747 -3.676147 = -0.00000036 @ 399648 171213
-1.561567 4.400031 3.285307 -2.132756 -3.676114 = -0.00000036 @ 399668 171220
-3.395097 -3.317317 2.346857 2.062952 4.371508 = -0.00000037 @ 399224 171023
-1.561532 4.399983 3.285294 -2.132747 -3.676147 = -0.00000037 @ 385100 165796
-1.561532 4.399983 3.285294 -2.132747 -3.676147 = -0.00000037 @ 393049 168612
-1.561532 4.399983 3.285294 -2.132747 -3.676147 = -0.00000037 @ 385152 165812
-1.561532 4.399983 3.285301 -2.132746 -3.676147 = -0.00000038 @ 397989 170532
-1.561532 4.399983 3.285294 -2.132743 -3.676148 = -0.00000038 @ 392667 168442
-3.395100 -3.317316 2.346834 2.062952 4.371540 = -0.00000040 @ 398308 170631
-1.561563 4.399983 3.285301 -2.132746 -3.676131 = -0.00000042 @ 396172 169866
-1.561563 4.399983 3.285301 -2.132746 -3.676152 = -0.00000043 @ 383547 165282
-3.395100 -3.317317 2.346859 2.062959 4.371508 = -0.00000044 @ 399444 171116
1.757747 1.595743 -4.308942 -2.485033 0.361347 = -0.00000046 @ 398116 170569
-3.395100 -3.317293 2.346834 2.062952 4.371540 = -0.00000046 @ 396037 169803
-1.561532 4.400066 3.285294 -2.132747 -3.676147 = -0.00000051 @ 398061 170554
-3.395097 -3.317322 2.346835 2.062956 4.371490 = -0.00000051 @ 398251 170611
1.757747 1.595702 -4.308922 -2.485033 0.361373 = -0.00000055 @ 388833 167007
1.757747 1.595701 -4.308922 -2.485033 0.361372 = -0.00000059 @ 371459 160777
-3.395097 -3.317317 2.346857 2.062952 4.371490 = -0.00000061 @ 391697 168090
4.141276 2.476999 2.669850 -4.522341 3.638998 = -0.00000062 @ 376147 162460
-3.395121 -3.317320 2.346859 2.062962 4.371490 = -0.00000069 @ 391151 167844
-3.395097 -3.317320 2.346859 2.062959 4.371490 = -0.00000073 @ 399610 171202
-3.395097 -3.317317 2.346838 2.062986 4.371490 = -0.00000113 @ 394121 169042
4.141275 2.477029 2.669846 -4.522341 3.638965 = -0.00000115 @ 397667 170421
1.757716 1.595687 -4.308917 -2.485066 0.361383 = -0.00000119 @ 396049 169807
1.757716 1.595687 -4.308917 -2.485066 0.361383 = -0.00000119 @ 399862 171305
-1.561544 4.400066 3.285267 -2.132690 -3.676147 = -0.00000136 @ 398669 170790
-3.395097 -3.317299 2.346834 2.062943 4.371445 = -0.00000212 @ 398976 170915
-3.395097 -3.317297 2.346834 2.062943 4.371445 = -0.00000214 @ 395686 169684
-3.395100 -3.317293 2.346834 2.062938 4.371445 = -0.00000216 @ 398020 170541
-3.395098 -3.317293 2.346835 2.062941 4.371445 = -0.00000218 @ 392299 168296
-3.395098 -3.317293 2.346834 2.062938 4.371445 = -0.00000218 @ 392695 168466
-3.395098 -3.317293 2.346834 2.062938 4.371445 = -0.00000218 @ 387948 166666
-3.395098 -3.317290 2.346834 2.062938 4.371445 = -0.00000221 @ 380592 164177
-3.395100 -3.317293 2.346801 2.062938 4.371445 = -0.00000267 @ 398316 170633
-3.394962 -3.317320 2.346858 2.062961 4.371490 = -0.00000998 @ 399571 171185
-3.394962 -3.317320 2.346861 2.062961 4.371490 = -0.00001003 @ 379252 163664
-3.394962 -3.317343 2.346859 2.062963 4.371492 = -0.00001044 @ 399553 171179
1.757658 1.595707 -4.308910 -2.485127 0.361203 = -0.00001233 @ 397298 170279
4.141273 2.477023 2.669637 -4.522345 3.638996 = -0.00001372 @ 394755 169308
4.141264 2.476873 2.669930 -4.522324 3.639096 = -0.00001651 @ 385462 165904
4.141280 2.476929 2.669637 -4.522345 3.639014 = -0.00001662 @ 367833 159461
-3.395098 -3.317293 2.346835 2.062941 4.371743 = -0.00002154 @ 389340 167183
-1.561567 4.400166 3.285242 -2.132475 -3.676152 = -0.00002258 @ 398785 170832
1.757725 1.595744 -4.308917 -2.485346 0.361386 = -0.00002494 @ 396152 169840
-1.561563 4.399983 3.285301 -2.132746 -3.675812 = -0.00002525 @ 393643 168859
1.757715 1.595744 -4.308916 -2.484996 0.361076 = -0.00002868 @ 390041 167428
1.757809 1.595604 -4.308958 -2.484782 0.361235 = -0.00003133 @ 389583 167281
1.757990 1.595744 -4.308917 -2.485346 0.361481 = -0.00004993 @ 393996 169002
-3.395097 -3.317320 2.346859 2.062961 4.371864 = -0.00005067 @ 382644 164948
-3.395097 -3.317320 2.346859 2.062961 4.371864 = -0.00005067 @ 399933 171326
-1.561085 4.399983 3.285294 -2.132875 -3.676182 = -0.00005293 @ 395060 169412
-3.395097 -3.317665 2.346838 2.062986 4.371445 = -0.00005548 @ 374238 161772
1.757747 1.595738 -4.308958 -2.485035 0.360934 = -0.00005995 @ 399646 171213
1.757747 1.595738 -4.308958 -2.485033 0.360934 = -0.00005998 @ 394296 169101
1.757723 1.595748 -4.308353 -2.485036 0.361386 = -0.00008909 @ 396073 169816
-3.395547 -3.317188 2.346852 2.063041 4.371404 = -0.00009228 @ 380614 164188
1.757724 1.595542 -4.308353 -2.485036 0.361386 = -0.00009710 @ 387378 166474
1.757724 1.595542 -4.308353 -2.485036 0.361386 = -0.00009710 @ 379463 163742
-1.562112 4.400166 3.285242 -2.132475 -3.675998 = -0.00010101 @ 387912 166655
-1.561570 4.399424 3.285241 -2.132462 -3.676003 = -0.00010498 @ 382692 164986
4.141263 2.477029 2.669816 -4.521825 3.639007 = -0.00011098 @ 395800 169720
1.758200 1.595372 -4.308948 -2.484969 0.361409 = -0.00011784 @ 399718 171238
1.758200 1.595372 -4.308948 -2.484969 0.361409 = -0.00011784 @ 380498 164140
-1.561567 4.400842 3.285273 -2.132747 -3.676147 = -0.00015431 @ 393136 168641
4.141273 2.477625 2.669716 -4.522341 3.638996 = -0.00015670 @ 396733 170073
1.757731 1.595776 -4.308962 -2.484315 0.361441 = -0.00017466 @ 383763 165357
1.757714 1.595702 -4.308922 -2.484987 0.360622 = -0.00017486 @ 393374 168740
1.757714 1.595702 -4.308922 -2.484987 0.360622 = -0.00017486 @ 396036 169803
-1.561531 4.399983 3.285294 -2.131868 -3.676147 = -0.00017922 @ 391131 167833
1.757714 1.595857 -4.309766 -2.485047 0.361388 = -0.00018468 @ 383699 165335
1.757714 1.595861 -4.309766 -2.485047 0.361388 = -0.00018487 @ 382397 164842
1.757716 1.595743 -4.308917 -2.485867 0.361382 = -0.00019820 @ 393600 168836
1.757658 1.595861 -4.309766 -2.485127 0.361203 = -0.00020202 @ 399805 171288
1.757713 1.596553 -4.308916 -2.484973 0.361102 = -0.00028287 @ 397582 170395
1.757713 1.596553 -4.308916 -2.484973 0.361101 = -0.00028307 @ 399695 171230
1.757715 1.596625 -4.308916 -2.484996 0.361076 = -0.00032979 @ 395405 169566
4.141260 2.477013 2.670746 -4.522341 3.639010 = -0.00034728 @ 386428 166190
1.758830 1.595750 -4.308916 -2.485066 0.361489 = -0.00035041 @ 399629 171208
1.758835 1.595750 -4.308916 -2.485067 0.361489 = -0.00035343 @ 389890 167378
1.758835 1.595763 -4.309127 -2.485037 0.361489 = -0.00036241 @ 390373 167547
1.757737 1.595747 -4.308958 -2.486150 0.361383 = -0.00036251 @ 394064 169025
-1.561256 4.399247 3.285316 -2.133097 -3.677005 = -0.00036421 @ 395570 169626
1.758200 1.595372 -4.308948 -2.483997 0.361409 = -0.00039301 @ 397083 170186
1.757809 1.595604 -4.308958 -2.486150 0.361235 = -0.00039953 @ 388512 166880
1.757809 1.595604 -4.308979 -2.486150 0.361235 = -0.00040077 @ 395638 169647
-1.561531 4.399983 3.285307 -2.132747 -3.674795 = -0.00041750 @ 382185 164751
-1.561508 4.399984 3.285316 -2.134178 -3.676131 = -0.00047670 @ 386273 166144
1.757635 1.595658 -4.308996 -2.485108 0.362660 = -0.00052401 @ 374151 161744
1.756271 1.595738 -4.308958 -2.485033 0.361373 = -0.00064313 @ 394717 169278
1.757714 1.595861 -4.310509 -2.485047 0.361388 = -0.00065429 @ 381684 164597
4.141482 2.476394 2.669087 -4.521530 3.638832 = -0.00067760 @ 377075 162816
1.757737 1.595747 -4.307323 -2.485066 0.361383 = -0.00068047 @ 392768 168499
-1.563280 4.399983 3.285294 -2.132747 -3.676147 = -0.00068375 @ 389482 167231
-1.563280 4.400030 3.285307 -2.132756 -3.676147 = -0.00068381 @ 396651 170046
1.758200 1.595747 -4.310525 -2.485066 0.361372 = -0.00073762 @ 393959 168990
-1.561533 4.399947 3.287086 -2.132745 -3.676147 = -0.00076062 @ 397061 170179
1.757601 1.596073 -4.308600 -2.483642 0.361417 = -0.00077911 @ 369734 160141
1.757716 1.595744 -4.307131 -2.485066 0.361383 = -0.00085275 @ 391005 167786
4.141260 2.477029 2.669816 -4.523848 3.638999 = -0.00091372 @ 394399 169135
4.141275 2.476979 2.669851 -4.523848 3.638999 = -0.00091434 @ 389807 167354
-1.563280 4.399983 3.286290 -2.132747 -3.676147 = -0.00091917 @ 391098 167822
4.141434 2.476979 2.669851 -4.523848 3.638999 = -0.00092658 @ 394785 169324
-1.561532 4.400030 3.285307 -2.130606 -3.676198 = -0.00105594 @ 399166 171001
-1.561532 4.398124 3.285273 -2.132747 -3.674964 = -0.00111697 @ 394363 169124
-1.561532 4.398124 3.285294 -2.132747 -3.674964 = -0.00111713 @ 399939 171328
-1.561532 4.398124 3.285307 -2.132747 -3.674964 = -0.00111734 @ 390605 167650
-1.561532 4.398124 3.285307 -2.132747 -3.674795 = -0.00121261 @ 389691 167315
4.141275 2.476988 2.669850 -4.522340 3.640753 = -0.00124060 @ 380767 164242
1.757747 1.595701 -4.306600 -2.485039 0.361372 = -0.00142463 @ 389683 167313
-1.564056 4.399981 3.285301 -2.132746 -3.676131 = -0.00142829 @ 398426 170680
