-1.561897 4.399787 3.284934 -2.132630 -3.676046 2.156301 1.184981 0.074631 -1.569793 2.519117 = -0.00008470 @ 394700 271101
-1.561910 4.400203 3.285520 -2.132792 -3.675941 2.156303 1.184889 0.074721 -1.570093 2.518863 = -0.00009838 @ 394041 270756
-1.561774 4.400326 3.285521 -2.132964 -3.676046 2.156210 1.185681 0.074743 -1.569971 2.519640 = -0.00013122 @ 399370 273787
-1.561914 4.399642 3.285050 -2.132964 -3.676415 2.156091 1.184789 0.074588 -1.569816 2.519225 = -0.00013312 @ 396301 272005
-1.561910 4.400203 3.285520 -2.132792 -3.676380 2.156280 1.184776 0.074978 -1.570093 2.518863 = -0.00013471 @ 392684 270021
-1.561897 4.399787 3.284934 -2.132964 -3.676454 2.156091 1.184789 0.074636 -1.569793 2.519117 = -0.00013608 @ 390702 268934
-1.561897 4.399787 3.284750 -2.132956 -3.675825 2.156398 1.184831 0.074634 -1.570180 2.519117 = -0.00014821 @ 398975 273549
-1.561754 4.400115 3.284965 -2.133055 -3.676500 2.156231 1.185500 0.074841 -1.569718 2.518845 = -0.00015551 @ 399999 274155
-1.561733 4.400318 3.284785 -2.132630 -3.676396 2.156187 1.184778 0.074636 -1.569793 2.518904 = -0.00015577 @ 397280 272558
-1.561889 4.400326 3.285521 -2.132964 -3.676046 2.156210 1.185681 0.074743 -1.570288 2.518874 = -0.00016090 @ 396486 272109
-1.561889 4.400326 3.284923 -2.133106 -3.676454 2.156091 1.184789 0.074721 -1.570329 2.519112 = -0.00016404 @ 399081 273611
-1.561889 4.400326 3.285521 -2.132964 -3.676046 2.156210 1.185681 0.074743 -1.569723 2.518874 = -0.00016678 @ 391193 269201
-1.561889 4.400326 3.285521 -2.132964 -3.676046 2.156210 1.185681 0.074743 -1.569723 2.518874 = -0.00016678 @ 396486 272110
-1.561897 4.400057 3.284959 -2.133115 -3.676520 2.156234 1.185487 0.074799 -1.569793 2.518839 = -0.00017053 @ 391142 269172
-1.561897 4.399787 3.284934 -2.132964 -3.676454 2.156092 1.184789 0.074636 -1.569793 2.519634 = -0.00017097 @ 399579 273912
-1.561897 4.399787 3.284934 -2.132964 -3.676454 2.156091 1.184789 0.074636 -1.569793 2.519634 = -0.00017112 @ 394205 270841
-1.561889 4.400326 3.285521 -2.133106 -3.676046 2.156210 1.185681 0.074743 -1.569793 2.518874 = -0.00017653 @ 399432 273823
-1.561897 4.400187 3.284934 -2.132964 -3.676454 2.156210 1.185681 0.074634 -1.569793 2.518839 = -0.00018143 @ 393166 270284
-1.561897 4.400187 3.284934 -2.132964 -3.676454 2.156210 1.185681 0.074634 -1.569793 2.518839 = -0.00018144 @ 386300 266398
-1.561891 4.400329 3.285474 -2.132980 -3.676276 2.156581 1.185632 0.074756 -1.570443 2.518893 = -0.00018311 @ 398387 273192
-1.561897 4.400187 3.284934 -2.132964 -3.676454 2.156210 1.185681 0.074763 -1.569793 2.518839 = -0.00018359 @ 397995 272966
-1.561912 4.400616 3.285607 -2.132792 -3.676380 2.156280 1.184776 0.074978 -1.570093 2.518824 = -0.00020893 @ 396843 272316
-1.562195 4.400326 3.285521 -2.132964 -3.676046 2.156210 1.185681 0.074743 -1.569793 2.518874 = -0.00022031 @ 398952 273533
-1.561521 4.399953 3.285035 -2.133559 -3.676134 2.156184 1.184797 0.074795 -1.569793 2.518839 = -0.00022112 @ 399395 273800
-1.561733 4.400318 3.284998 -2.133144 -3.676827 2.156207 1.184749 0.074636 -1.569793 2.518904 = -0.00022637 @ 396023 271850
-1.561014 4.400423 3.285197 -2.132684 -3.676824 2.156183 1.184969 0.074634 -1.570180 2.518717 = -0.00023947 @ 386601 266581
-1.561199 4.399202 3.284828 -2.132936 -3.676380 2.156280 1.184814 0.074653 -1.569609 2.519264 = -0.00026695 @ 396326 272020
-1.561199 4.399202 3.284828 -2.132936 -3.676380 2.156280 1.184776 0.074653 -1.569609 2.519264 = -0.00027257 @ 396055 271866
-1.561199 4.399202 3.284828 -2.132936 -3.676380 2.156280 1.184776 0.074653 -1.569609 2.519264 = -0.00027257 @ 389441 268238
-1.561342 4.399144 3.284823 -2.132996 -3.676400 2.156282 1.184763 0.074611 -1.569684 2.519257 = -0.00027344 @ 399999 274155
-1.561452 4.399787 3.285003 -2.133415 -3.675293 2.156398 1.184882 0.074634 -1.570155 2.519117 = -0.00027884 @ 392551 269948
-1.561127 4.399159 3.284934 -2.133155 -3.676732 2.156210 1.184889 0.074721 -1.569635 2.519117 = -0.00034827 @ 399951 274127
-1.561912 4.400318 3.285607 -2.133155 -3.675650 2.155476 1.184630 0.074636 -1.570062 2.518824 = -0.00036179 @ 396169 271931
-1.560899 4.399058 3.284980 -2.133052 -3.676454 2.156369 1.184747 0.074631 -1.569608 2.518778 = -0.00042725 @ 361995 251696
-1.561985 4.399741 3.285548 -2.132956 -3.676451 2.156187 1.184778 0.075114 -1.571139 2.518853 = -0.00042772 @ 386269 266381
-1.561897 4.399159 3.284785 -2.132630 -3.676396 2.156389 1.185984 0.074746 -1.570486 2.518866 = -0.00043983 @ 388656 267773
-1.561486 4.400735 3.285180 -2.132791 -3.676450 2.156330 1.185043 0.075157 -1.569793 2.520312 = -0.00044984 @ 396928 272363
-1.561897 4.400187 3.284934 -2.132964 -3.676454 2.156210 1.185681 0.075851 -1.569793 2.518839 = -0.00045094 @ 399760 274015
-1.561912 4.400735 3.284934 -2.132964 -3.676454 2.156091 1.184959 0.073538 -1.569793 2.518824 = -0.00047129 @ 399944 274123
-1.561876 4.399869 3.285334 -2.132940 -3.676428 2.157082 1.184789 0.075157 -1.571070 2.518944 = -0.00047748 @ 390542 268850
-1.561757 4.400333 3.285774 -2.132964 -3.676175 2.156091 1.184789 0.075899 -1.569585 2.519530 = -0.00047810 @ 396301 272005
-1.562185 4.400735 3.284980 -2.133052 -3.676849 2.156165 1.186076 0.074329 -1.569793 2.518933 = -0.00051628 @ 389568 268309
-1.562185 4.400735 3.284934 -2.132964 -3.676454 2.156091 1.184959 0.073538 -1.570180 2.519955 = -0.00059853 @ 397055 272433
-1.561885 4.399601 3.284597 -2.133144 -3.676827 2.156207 1.185761 0.074974 -1.568881 2.518933 = -0.00061234 @ 393630 270537
-1.561452 4.400187 3.284984 -2.133415 -3.675293 2.156210 1.184579 0.075123 -1.571409 2.518906 = -0.00073677 @ 399974 274139
-1.562175 4.400735 3.284916 -2.132883 -3.677097 2.156244 1.184960 0.073666 -1.569376 2.519885 = -0.00075651 @ 398195 273081
-1.561889 4.400326 3.285668 -2.133031 -3.676876 2.155528 1.186482 0.074721 -1.570761 2.518874 = -0.00075712 @ 394339 270912
-1.561889 4.400326 3.285521 -2.133106 -3.675941 2.156303 1.184889 0.072852 -1.570761 2.518874 = -0.00082456 @ 393969 270718
-1.560899 4.400560 3.284934 -2.132964 -3.676136 2.156091 1.186172 0.073019 -1.569608 2.518778 = -0.00095123 @ 399964 274134
-1.561912 4.400616 3.285607 -2.133155 -3.675650 2.155528 1.186482 0.075851 -1.569793 2.518824 = -0.00096063 @ 391179 269193
-1.560899 4.400735 3.284934 -2.132999 -3.676454 2.156210 1.186168 0.073019 -1.569608 2.518778 = -0.00099598 @ 398633 273341
-1.560899 4.400735 3.284934 -2.132999 -3.676454 2.156210 1.186172 0.073019 -1.569608 2.518778 = -0.00099770 @ 397545 272713
-1.560899 4.400735 3.284981 -2.133052 -3.676452 2.156398 1.186172 0.073019 -1.569608 2.518778 = -0.00099898 @ 385586 265987
-1.560899 4.400735 3.284934 -2.133091 -3.676452 2.156398 1.186172 0.073019 -1.569608 2.518778 = -0.00101086 @ 399960 274132
-1.560179 4.400735 3.284980 -2.133052 -3.676502 2.156381 1.186031 0.073761 -1.569793 2.520245 = -0.00101173 @ 373088 258627
-1.560899 4.400735 3.285995 -2.132964 -3.676136 2.156091 1.186172 0.073019 -1.569608 2.518778 = -0.00104839 @ 396018 271845
-1.561897 4.398579 3.284390 -2.133047 -3.676730 2.156210 1.185681 0.074828 -1.568603 2.518933 = -0.00109106 @ 390982 269087
-1.561912 4.400078 3.285607 -2.133155 -3.676454 2.158208 1.185681 0.075198 -1.569182 2.518839 = -0.00110053 @ 397273 272554
-1.561014 4.400423 3.285197 -2.133155 -3.676733 2.158458 1.184969 0.074634 -1.570180 2.518898 = -0.00113604 @ 398024 272982
