0.089872 -0.712377 = 1.03162780 @ 46699 14143
-0.089711 0.713077 = 1.03162688 @ 46418 14033
-0.089211 0.712506 = 1.03162681 @ 33588 9569
0.089872 -0.712023 = 1.03162515 @ 49781 15245
0.089872 -0.712023 = 1.03162515 @ 44062 13225
-0.090793 0.712547 = 1.03162472 @ 48863 14927
-0.090921 0.712672 = 1.03162393 @ 49579 15172
-0.088462 0.712506 = 1.03162105 @ 48819 14911
0.091260 -0.712406 = 1.03161975 @ 46185 13949
0.088059 -0.712406 = 1.03161599 @ 48723 14877
-0.090793 0.713790 = 1.03161547 @ 47217 14322
0.088059 -0.711694 = 1.03161021 @ 46756 14165
0.087500 -0.713387 = 1.03160098 @ 49465 15132
0.090788 -0.710917 = 1.03159861 @ 49218 15049
0.087500 -0.713584 = 1.03159785 @ 48218 14704
-0.086514 0.712861 = 1.03158421 @ 49673 15207
-0.088108 0.710501 = 1.03158252 @ 49605 15184
-0.086433 0.712861 = 1.03158209 @ 46881 14209
-0.093185 0.713754 = 1.03157871 @ 41051 12246
-0.093185 0.713811 = 1.03157784 @ 49582 15173
-0.088108 0.709896 = 1.03155937 @ 49440 15124
0.093800 -0.713955 = 1.03155875 @ 46775 14171
0.089872 -0.709700 = 1.03155706 @ 49040 14989
0.089957 -0.709700 = 1.03155676 @ 49558 15166
0.085911 -0.713955 = 1.03154924 @ 46801 14184
0.094226 -0.711673 = 1.03154138 @ 46682 14138
-0.086114 0.714547 = 1.03153785 @ 49520 15148
-0.086114 0.714589 = 1.03153635 @ 48625 14840
0.085731 -0.714395 = 1.03153055 @ 48834 14917
-0.085342 0.710501 = 1.03152120 @ 46654 14129
-0.092362 0.716330 = 1.03150191 @ 49315 15081
-0.092362 0.716330 = 1.03150191 @ 49752 15237
-0.095490 0.712291 = 1.03150108 @ 48771 14893
0.095713 -0.712217 = 1.03149005 @ 44043 13216
0.085048 -0.709235 = 1.03145976 @ 37740 11021
0.083025 -0.712286 = 1.03144847 @ 47146 14299
0.096402 -0.714823 = 1.03143654 @ 48388 14752
-0.082620 0.711482 = 1.03142204 @ 49759 15239
-0.097183 0.713139 = 1.03142028 @ 49332 15088
-0.085004 0.716276 = 1.03141179 @ 48988 14971
-0.096857 0.714955 = 1.03140955 @ 49615 15187
-0.096857 0.714955 = 1.03140955 @ 49775 15244
0.094346 -0.717225 = 1.03139801 @ 45627 13759
