-1.481437 3.674627 -4.860346 -4.299413 3.631027 0.872064 -2.656278 0.961578 0.458576 -2.772539 -0.558662 -1.929773 4.485378 2.229508 -0.888990 4.945223 -0.707007 -0.596566 4.580165 1.224284 = -0.01016585 @ 398865 521053
-1.482144 3.675076 -4.858152 -4.297775 3.630860 0.870279 -2.656178 0.961578 0.458625 -2.772459 -0.558662 -1.929773 4.485321 2.228727 -0.888869 4.945897 -0.707673 -0.596011 4.580914 1.224171 = -0.01103458 @ 398362 520499
-1.479535 3.672985 -4.856497 -4.299451 3.631027 0.872064 -2.656278 0.961578 0.458625 -2.772539 -0.558662 -1.929773 4.485607 2.229508 -0.888990 4.945928 -0.708195 -0.596006 4.580155 1.223980 = -0.01105474 @ 399595 521826
-1.481551 3.673755 -4.859997 -4.297074 3.629877 0.871418 -2.655930 0.962225 0.458268 -2.773846 -0.558971 -1.931432 4.485343 2.227301 -0.889473 4.946281 -0.706871 -0.596118 4.582223 1.225375 = -0.01264371 @ 399852 522118
-1.482353 3.675076 -4.859060 -4.297775 3.632055 0.872540 -2.655930 0.962225 0.458268 -2.773846 -0.558971 -1.931432 4.485550 2.227301 -0.889473 4.945985 -0.706871 -0.596118 4.580944 1.224171 = -0.01277506 @ 397875 519931
-1.481551 3.673755 -4.860227 -4.297866 3.629904 0.871428 -2.655927 0.962955 0.458262 -2.773695 -0.559109 -1.931730 4.485305 2.228559 -0.889762 4.946272 -0.707222 -0.596169 4.582223 1.225375 = -0.01290242 @ 399142 521342
-1.482353 3.675076 -4.859060 -4.297775 3.632055 0.872540 -2.655930 0.962225 0.458268 -2.773846 -0.558971 -1.931432 4.485550 2.227301 -0.889473 4.946281 -0.706871 -0.596118 4.580944 1.224171 = -0.01301274 @ 395247 516777
-1.479535 3.672252 -4.856537 -4.299451 3.630979 0.871224 -2.656178 0.961578 0.458625 -2.772539 -0.558662 -1.929773 4.485321 2.229508 -0.888990 4.945928 -0.708195 -0.596736 4.580155 1.223350 = -0.01302858 @ 397197 519149
-1.479535 3.672252 -4.856537 -4.299452 3.630979 0.871224 -2.656178 0.961578 0.458625 -2.772539 -0.558662 -1.929773 4.485321 2.229508 -0.888990 4.945928 -0.708195 -0.596736 4.580155 1.223350 = -0.01302903 @ 399137 521336
-1.481643 3.673112 -4.859997 -4.297074 3.629877 0.871418 -2.655930 0.962027 0.458268 -2.773846 -0.558971 -1.931432 4.485343 2.227301 -0.889473 4.946114 -0.706871 -0.596118 4.581818 1.225678 = -0.01314158 @ 398508 520662
-1.481643 3.673112 -4.859997 -4.297074 3.629877 0.871418 -2.655930 0.962225 0.458268 -2.773846 -0.558971 -1.931432 4.485343 2.227301 -0.889473 4.946282 -0.706871 -0.596118 4.581818 1.225678 = -0.01336062 @ 399979 522266
-1.481643 3.673112 -4.859997 -4.297074 3.629877 0.871418 -2.655930 0.962225 0.458268 -2.773846 -0.558971 -1.931432 4.485343 2.227301 -0.889473 4.946281 -0.706871 -0.596118 4.581818 1.225678 = -0.01336073 @ 395682 517289
-1.480862 3.673305 -4.856508 -4.299451 3.631021 0.870279 -2.655327 0.961578 0.458625 -2.772539 -0.558662 -1.929648 4.485124 2.229508 -0.888990 4.945927 -0.708221 -0.596006 4.580155 1.223374 = -0.01346666 @ 398515 520669
