  -4.5064949625945588e-01	   8.8558772447930245e-01	   9.3061134484113142e-02	  -5.4338463404442885e-02	   3.2192707497866693e-02	
  -5.6040622564617304e-01	  -3.6156019796348582e-01	   3.4756772734950381e-01	  -3.0283155575537701e-01	   5.8541336613498607e-01	
  -4.3421806759748638e-01	  -2.2848689844766071e-01	   4.5564140668587622e-01	   2.4158520187253779e-01	  -7.0233603478619389e-01	
   4.6292684908143089e-01	   1.3953578219519858e-01	   6.0746810675344642e-01	  -6.1257200532279210e-01	  -1.4821111786538960e-01	
  -2.8286621563833392e-01	  -1.1546474884187913e-01	  -5.4213440025913329e-01	  -6.8682785963051973e-01	  -3.7551615027367158e-01	
   3.5470768025318555e-01	   1.6115011961305625e-01	   8.5298394990496118e-01	   2.5293906856404275e-01	   2.3801955658430038e-01	
  -5.2566264586481215e-01	  -6.2287170362888478e-01	   2.4410907853086544e-01	   4.8982111147605101e-01	  -1.9025157053762703e-01	
  -5.9201480981011662e-03	  -4.8302064132687417e-01	   3.4240272258493004e-01	  -8.0507384331682208e-01	  -3.5672037679115864e-02	
  -1.3280416439030041e-01	   4.0016899424632590e-01	   2.4950021142273004e-01	  -9.4600080730315089e-02	  -8.6661888924158004e-01	
   7.6170154921655453e-01	  -4.3888189284044066e-01	  -1.8259013951958813e-01	   1.9749439961482232e-01	  -3.9351014869872125e-01	
   7.4679148419079799e-01	  -2.3030961333771244e-01	  -5.9795429712553738e-01	  -1.6642449487956903e-01	  -6.3352246980851706e-02	
   5.5468344065891140e-01	   2.5194232770791852e-01	   6.6253756805266861e-01	  -3.4261034944748125e-01	   2.6928324035899420e-01	
   1.5121034237500375e-01	  -1.9688507018255696e-01	   5.1204770488383344e-03	   6.6415961838997895e-01	   7.0515068142412696e-01	
   3.6738134844510023e-02	  -8.7433339049290226e-01	   4.0894461775283536e-01	   3.9890525059428153e-03	  -2.5872730584232073e-01	
  -3.3228677615258517e-01	  -2.8330184772031353e-01	  -1.9034891592478503e-01	  -6.4327064655224042e-01	   5.9941281848397354e-01	
  -3.2189564169345980e-01	  -1.4374253179179075e-01	   7.1035684062762755e-02	  -8.3013962598828511e-02	  -9.2939974930931446e-01	
   4.6581889383316288e-01	   6.0211927991952097e-01	  -1.1307527406683061e-01	   5.5661737779888676e-01	  -3.1281976923501720e-01	
   7.2263493429046588e-02	   1.4858182710066356e-01	   9.8584971588032810e-01	  -5.2985780486221636e-03	   2.7815300505247859e-02	
   7.5113812339036068e-01	  -1.1248304531109188e-01	  -3.6082165774566563e-02	  -6.2106436866425829e-01	  -1.9004265677955667e-01	
   3.3161040561755833e-01	  -7.6292952654636159e-01	   9.4690701740662270e-02	   5.4546929500409103e-01	  -3.8340521925291776e-02	
   2.3400517094095463e-01	  -7.4689580201951311e-01	   1.2568161210928550e-01	   6.0849014972718063e-01	  -3.6498095308217932e-02	
  -3.7507513780009810e-01	  -5.3967239618540519e-01	  -6.1744993429396877e-01	  -3.7808683527109860e-01	   2.0947140481411580e-01	
  -6.1822757505836878e-01	  -2.5929842057728691e-01	   6.6177156467129961e-01	  -2.3177163552103550e-01	  -2.4269177918499241e-01	
   6.1534392514542180e-01	  -2.7206599113336477e-01	   1.0763886397594744e-01	  -6.1648971974632383e-01	  -3.9457097037708089e-01	
   2.0906157035956258e-01	  -9.8207898235709384e-02	   3.9170394709838174e-01	  -2.3024425529137887e-01	   8.6035113137357166e-01	
  -3.1098882496697755e-01	   6.9410259175887834e-01	   2.1977195461043358e-01	   3.3951896271561399e-01	   5.0787272498381864e-01	
   3.9151428783785863e-01	   7.0423499869112682e-01	  -2.4584201512916798e-01	  -4.2333972855516122e-01	  -3.3333887691266256e-01	
  -3.2126820581408083e-01	   1.0958988863134472e-01	  -5.1133131502394791e-01	   5.9275621877837659e-01	  -5.2149510795232989e-01	
   2.6382848771086592e-01	   8.1166880102616967e-02	   7.4981476649368373e-01	   3.3616461882678644e-01	  -4.9857560273610357e-01	
  -7.5972612313232446e-01	   6.0635407282324666e-02	   2.5996171600418749e-01	  -4.9106390860249427e-01	  -3.3228859308473724e-01	
  -4.2190052652575988e-01	  -1.7420430419854832e-01	  -1.5418101699464379e-01	   2.7388842792983098e-01	  -8.3238581749126950e-01	
  -9.3035214733051083e-02	   7.6092848215951092e-01	  -6.4134169801108587e-01	   2.7634926857175002e-02	   1.5793386839249676e-02	
  -8.5201493561586172e-01	   1.8142183320933711e-01	   3.4908040762525511e-01	   4.1541162904626588e-02	   3.4289046169175030e-01	
   2.7044591068914337e-01	   5.9366871294110868e-01	   6.6327309805192403e-01	   1.4844671242913732e-01	  -3.3533392258456340e-01	
   1.1947365155497951e-01	  -7.2693074958582626e-02	  -5.5863286723421932e-02	   9.4892536335437683e-01	   2.7723944779992049e-01	
   4.6501826567120971e-02	   3.9591421645642477e-01	   8.3635744034428372e-01	   3.1535217516120817e-01	   2.0530160967578767e-01	
  -1.0038731691147944e-01	  -4.3936563387897187e-01	   4.6864657771456775e-01	  -7.5108378209747717e-01	   1.1455899718493509e-01	
  -9.6947504086972558e-01	   3.2995450441523258e-02	  -5.4297805897552912e-02	   1.0850144831905120e-01	   2.1049615048305528e-01	
  -2.5305897728120638e-02	  -7.7204682875562580e-01	   2.1352386459058229e-01	   5.5378518929956722e-01	  -2.2590446899364089e-01	
   2.1734241049563674e-01	  -2.3035791159056490e-01	  -1.7982192497633859e-01	   1.3407295669282274e-01	   9.2162141183298685e-01	
   6.6470596824550299e-01	   5.6548703659990385e-01	  -3.2997747843166053e-01	  -1.7940647804244506e-01	  -3.1195923865235275e-01	
  -2.6681212160903206e-01	   7.5331528796033698e-01	   5.7955647922833287e-01	   8.0869970923008405e-02	   1.3748346764281438e-01	
  -2.3877938901092519e-01	   1.4415004835234854e-01	  -3.1540896331678259e-01	  -7.4638675477808414e-01	   5.1539224392190963e-01	
  -6.4608055944147336e-01	   1.7441704173415729e-01	  -3.6367380899796942e-01	  -5.1954899571462140e-02	  -6.4591071776517461e-01	
  -1.1198920321466185e-01	   2.4807246416201484e-01	  -5.6875978903284286e-01	   6.3362517637928417e-01	   4.4827436813358823e-01	
  -9.0976007205639275e-01	   8.6316244431159345e-02	   2.5612574459861559e-01	   2.4950525939135759e-01	   1.9243920008434756e-01	
  -2.1293855540148526e-01	   5.4297759829573888e-01	  -3.8439812757917247e-01	  -1.7923288567098350e-02	  -7.1536657359222922e-01	
  -9.7721535932222825e-04	  -2.8913923339517250e-01	  -6.6031993662242572e-01	   6.8287906998661185e-01	   1.1853820411567256e-01	
   1.7703537560820684e-01	   7.5979752735022299e-01	  -1.5033827478937756e-01	   7.1919067732335390e-02	   6.0298610601374003e-01	
   3.0927544963814751e-01	   1.9191418613648847e-01	   5.7272477412780054e-01	   6.8259043703653210e-01	  -2.7124577374998338e-01	
