  -9.4851336014533813e-02	   1.5211622748173154e-01	   2.5314601097029932e-01	   2.0596459439785120e-01	   1.6011843779554162e-02	  -2.0333517288584943e-01	   1.6406286485810581e-01	  -2.0931953432307571e-01	  -4.5799126152595171e-01	  -9.2065466928082290e-02	  -1.1173652889023558e-01	  -5.3230934620374948e-01	  -1.4863741096204214e-01	  -3.8527023471794056e-02	  -4.5040115531861442e-02	   1.2494603897086780e-02	  -2.0786936828870317e-01	   3.3760490620255562e-01	  -2.2791990544076718e-01	   7.7453844390291699e-03	
   1.0602301737970331e-01	  -9.6843547904369484e-02	   2.9704370437861453e-02	   3.7692896871920378e-01	  -1.2134897338403337e-01	  -2.5929008155491867e-01	  -2.3097556585536683e-02	  -9.6077511402603330e-02	   1.4772317731014048e-01	   2.1050196993499742e-01	   9.1898799647050639e-02	  -2.5575585613045543e-01	   3.2182791876963969e-02	   1.0592436422680325e-01	  -1.2274159309421594e-01	  -6.0772508416988524e-01	   9.4139705238498364e-02	  -1.1445278577909802e-01	   4.2352881988469582e-01	  -8.1989730548699929e-02	
   2.8427318872744425e-02	  -6.1666657471798079e-02	   4.8801807063704988e-01	   1.2772643776739831e-01	   2.3814776305745092e-01	  -2.0820613219073095e-01	  -2.1530347960038157e-01	   1.9121490379215331e-01	   1.0161807719316600e-01	   1.4863216970049720e-01	  -2.4161739348008450e-02	  -9.1898634009119989e-02	   4.1695652814888096e-01	   1.3442532501375654e-01	  -4.2642212099898179e-02	   4.1092653779577348e-01	  -2.0326142308518302e-01	  -1.6746730391285741e-01	   1.0299085296791124e-01	  -2.7187154410141534e-01	
   1.7958300804544861e-01	  -5.8520872289878199e-02	  -2.7283127299180421e-01	  -2.3112347188616558e-02	  -1.1565780461492793e-01	  -2.0078392736654252e-01	  -1.2927877353737710e-01	  -4.6766486002717589e-01	   2.9754793916831374e-01	  -3.4186282584153649e-01	   3.4236271163839255e-01	  -1.5897937704330661e-01	   1.7643403270552896e-01	  -5.8466668285556869e-02	  -1.1814412738585385e-01	   1.1198920114664127e-01	  -8.4385433869478430e-02	  -8.5497873562838528e-02	  -3.2121989961997394e-01	  -2.7145579266566938e-01	
   2.4600556679230429e-01	  -5.1208462859860593e-01	   2.6447445008041204e-01	   1.5314947882196620e-02	   3.4577585214829726e-01	   7.9409375983687580e-02	   2.9103472778051714e-01	  -1.6086365000286171e-01	  -1.8780019157735570e-01	   2.5993046849396989e-02	   1.3282848185058038e-01	   1.1027155734892467e-01	  -9.9940515136045821e-02	  -2.7308369272864375e-01	   2.2087850494226133e-01	  -9.5535785347122759e-02	   2.7733070365993645e-01	  -9.8398849442894204e-02	  -1.2621993866480574e-01	  -2.4468977951016013e-01	
  -7.9208618081193005e-02	  -6.2936425679145647e-03	  -6.6396847226817296e-02	  -9.9404712040077656e-02	  -1.7502478595970244e-01	   2.7756875191755481e-01	  -1.7425128283855168e-01	  -1.3518165345368210e-01	   3.6304895339273689e-02	   2.3789424179240173e-01	  -1.3701162618005185e-02	  -1.8426594974417362e-01	   2.8171421786747441e-01	   6.6225782914434678e-02	   3.4224833147017175e-01	   6.1705407738787223e-02	   3.2848792588710357e-01	   5.4803838757824774e-01	   1.1401534199359965e-01	  -3.2417182128700689e-01	
  -1.9726360059522483e-01	  -1.7065066057388997e-01	   1.2441610117168422e-01	  -2.1954448681613509e-01	  -2.0433965222772454e-01	   1.1800319256854029e-01	   6.3952139071079106e-02	   2.3898055964128828e-01	   3.0946504890936816e-01	   2.1646340965829824e-01	   2.1340458337743115e-01	  -3.4068837150984121e-01	  -5.8300203349927762e-02	  -2.8819460547251757e-01	   3.3377882106517776e-01	  -1.6535223139022068e-01	  -4.0786206245137152e-01	  -1.1474980494187902e-01	  -1.8662411637473980e-01	   8.7280533369749988e-02	
  -3.5481285808704577e-02	  -5.7059010159228518e-01	  -8.9891743574969846e-02	   6.3412801053130442e-03	  -3.3003618953578107e-01	   1.0678909973702327e-01	   1.2931229111988735e-01	   2.2323414858193419e-01	   4.8810021041125907e-03	  -1.2520271925028315e-01	  -7.0395828555037329e-02	  -1.9343485437408012e-01	  -3.1860891626238552e-01	   3.4906315898330442e-01	  -2.7435514618957613e-01	   2.7859401509557102e-01	   2.6582536451986265e-03	   3.4448138159550529e-02	   9.7166536907610304e-02	  -1.8224978990273255e-01	
  -4.3823380205104601e-01	  -3.4917236431146054e-01	  -3.4001716779708535e-01	  -3.7772418709415417e-02	   3.3197826965992749e-01	  -5.3522410108107224e-02	  -3.1494097218417456e-02	  -3.3480420563760127e-01	  -2.3602092421414450e-02	   3.4067899408553370e-01	  -3.0099859975794940e-01	   9.2591658152828160e-02	   1.2388074082130393e-01	   7.3704100764479169e-02	  -1.2210667673178446e-01	  -7.9836380374250088e-02	  -2.7940418274823703e-01	   6.4359531943350423e-04	  -8.3109877763214865e-02	   1.3485805541629918e-03	
  -2.5449977873573704e-01	   1.1792981951872750e-01	   3.5284073707188063e-01	  -1.6950226363568580e-01	   2.3530586109294521e-01	   6.1362840359451935e-03	   3.0551053706751713e-01	  -8.4010039710075785e-02	   5.2985801244493602e-01	  -7.1991293416325777e-02	   2.4022664725125153e-03	  -3.9234028091120587e-02	  -6.8760277245338952e-02	   3.2970861535022528e-01	  -1.9933328372786652e-01	  -1.2548749991708080e-01	   2.8329334475500834e-01	   1.6327660327400456e-01	  -2.0585541450577943e-01	   8.1296758445211378e-02	
   1.6992331349781911e-01	  -1.9557130924474417e-01	   2.1205920432273537e-01	  -1.8993732947783226e-01	  -2.3172045833360980e-01	  -1.6444438139182177e-01	   2.3969055978427631e-01	  -4.1251708045002972e-01	   9.7994414111196151e-02	  -7.0059193672907152e-02	  -6.6849318249441347e-02	   1.3746550127750629e-01	   1.4178011017990191e-01	  -1.1658656435754030e-02	   1.5198052284373584e-01	   1.9840639336833701e-01	  -1.8989818379848944e-01	   1.6462514069635897e-01	   4.0984464133317922e-01	   4.3790584057200715e-01	
   1.9434563311754860e-01	   1.0127473125880734e-01	   2.5612630600726805e-01	  -5.7359351780585363e-02	   1.0880582353155731e-01	   4.7487982568122594e-01	  -4.0937327569845278e-01	  -3.5097340505221042e-01	   1.3841316730128919e-01	   1.7014374281790218e-02	  -1.5753606573636869e-01	  -3.2100608418969556e-02	  -4.3697219302641283e-01	  -2.7621816881881485e-02	  -1.2584271383237194e-01	  -3.6450321047746204e-02	  -2.4427407346062702e-01	  -5.0934666947678960e-02	   1.5389703787762180e-01	  -1.2184894197084924e-01	
   1.2323968295639125e-01	  -1.5965026377810437e-01	  -3.9489984440018715e-02	   1.3673130341623782e-01	   2.6120724734234041e-01	  -1.6172933165976847e-01	  -2.9343552467999212e-01	   1.3109382642510894e-01	  -2.7202360917304106e-03	  -4.6064831641821572e-03	   4.4185191641692279e-01	   2.0401485487157733e-01	  -2.2711629150239787e-01	   3.6908120674651879e-01	   2.3231416967744511e-01	  -6.9762940449695290e-02	  -2.2045245276552133e-01	   4.1269528867625593e-01	  -7.8383081998720266e-02	   1.8113361598025540e-01	
   3.8771495512350251e-01	  -5.4212936668066203e-02	  -2.3002931065006835e-01	   1.2942656363750282e-01	   2.7090658956262309e-01	   4.6049724696026188e-02	   6.9013466886362326e-02	   1.9766975657358388e-01	   2.7973862729540921e-01	   2.1736469441817460e-01	  -7.3031338504831511e-02	  -2.2187402456587013e-01	   2.5752433654682119e-02	  -3.9282702479390674e-01	  -3.4537805534142713e-01	   1.8391189093115820e-01	   4.2467028378480653e-02	   3.3598465221520052e-01	   8.9391156577588587e-03	   2.3411225361167712e-01	
  -3.6548685446591461e-01	  -2.2750231652611427e-01	   1.4967373084890054e-01	   8.9543095876473466e-02	   4.6714722407055077e-02	   2.9573560229296109e-01	  -3.1083231612371520e-01	  -4.5630381834345632e-02	  -1.7994971501340901e-01	  -2.3480255773632494e-01	   3.5090678816030485e-01	  -1.3555961773036568e-01	   2.3876605370680579e-01	  -1.6859445298193645e-01	  -2.6703426166252292e-01	  -3.9799027760672318e-03	   2.0961199532412295e-01	  -3.7270143920807450e-02	   9.8387568006814613e-02	   3.9384292042688068e-01	
   2.0013755853553195e-01	   1.5052963512783147e-02	  -1.3222384634206164e-01	   1.4820471293164322e-01	   6.6349910669374068e-02	   1.2606666781914599e-01	  -4.0784585456185116e-02	  -1.6336165946486675e-01	  -7.4026735632283661e-03	   2.2843290816556583e-01	  -6.6127809340070329e-02	  -3.5134873150199958e-01	  -2.4037011387891539e-02	   3.6931631009342997e-01	   3.0989844761601071e-01	   2.1923711048752223e-01	   2.4422719361649248e-01	  -3.9828318984675137e-01	  -1.9300108317014950e-01	   3.9366194851429254e-01	
   1.1714625755978296e-01	  -2.4095845683993430e-01	   2.0765327823453270e-01	  -1.9081442048882874e-01	  -2.4809227862196120e-01	  -3.5893411426356742e-01	  -4.8749991955439370e-01	   6.0400129610723177e-02	   1.8595990845230254e-02	   3.1455989971543856e-02	  -3.8988217896069310e-01	   6.5912166866324312e-02	  -4.0666869515835556e-02	  -1.0966086340893329e-01	  -4.5733290905892537e-02	  -1.6189894325735260e-01	   2.5117732912504825e-01	   6.2325479898833240e-02	  -3.5400473571921393e-01	   1.5822179904258715e-01	
   2.3135960026459679e-03	   1.2365441574877059e-01	  -2.4097752417547382e-02	  -5.8669515324782417e-01	   5.7902926707147931e-02	  -2.7138648283362748e-01	  -5.1369029176867899e-02	  -7.0406613048333302e-02	  -2.3688149755563723e-01	   4.0154856905579289e-01	   3.7409069614659490e-01	  -1.3301753848893150e-01	  -2.1312409728539178e-01	   8.8751172380530097e-03	  -2.4253221313924944e-01	   1.2747129211493913e-01	   1.5154688130398170e-01	  -8.5133994015597014e-02	   1.6614334517510235e-01	  -4.3956315180616504e-02	
