-0.800321101666771   4.858056879031077
-0.800321098886851  -1.425128429695222
-0.800321100053478  -7.708313735320266
-1.425128427160455  -7.083506407076557
-1.425128426932510   5.482864206509566
-1.425128427656631  -0.800321100644668
-7.083506406955212  -1.425128429725184
-7.083506406107422   4.858056877763675
-7.083506409139547  -7.708313734746701
-7.708313734018089  -0.800321104975058
-7.708313734654018  -7.083506403774196
-7.708313736236348   5.482864205492431
4.858056878566751  -0.800321098657742
4.858056877487295   5.482864205006230
4.858056878254283  -7.083506406446656
5.482864207734513  -7.708313736611045
5.482864208677366   4.858056878267599
5.482864205451765  -1.425128427799135
