-1.48147229353	3.67402273187	-4.85865137484	-4.2986676946	3.63118671584	0.872176356045	-2.65594337802	0.961197238865	0.459104427321	-2.77276642514	-0.559984058164	-1.93030341844	4.4853539648	2.22877300295	-0.889499909255	4.94576936855	-0.707416510042	-0.595822698887	4.58026032238	1.22348976715	=	-4.08502776727e-09	@	5029	5594.559	1
-1.48147229353	3.67402273187	-4.85865137484	-4.2986676946	3.63118671584	0.872176356045	-2.65594337802	0.961197238865	0.459104427321	-2.77276642514	-0.559984058164	-1.93030341844	4.4853539648	2.22877300295	-0.889499909255	4.94576936855	-0.707416510042	-0.595822698887	4.58026032238	1.22348976715	=	-4.08502776727e-09	@	10443	11778.45	-1
-1.48147152213	3.67402307139	-4.8586512008	-4.29866842845	3.63118721606	0.87217530245	-2.65594393758	0.961198406711	0.459104308496	-2.7727655859	-0.559984421803	-1.93030303895	4.48535400268	2.22877326767	-0.889498770172	4.94576913955	-0.707416395003	-0.595822769316	4.58026090728	1.22348978449	=	-1.27286318626e-09	@	10443	11778.706	1
0.162876333795	3.78151008828	4.5242727843	-1.38932336955	-1.39407807873	-4.1562678458	4.29622884168	2.94513673157	3.27398221831	2.89941159978	4.4947927798	-3.84659928547	-3.48028861411	3.5053675547	0.526570687032	-4.29793061537	-2.87883041017	0.684794258292	-3.69300229317	1.90656561525	=	-2.32369666866e-09	@	20093	22622.566	1
0.162876333795	3.78151008828	4.5242727843	-1.38932336955	-1.39407807873	-4.1562678458	4.29622884168	2.94513673157	3.27398221831	2.89941159978	4.4947927798	-3.84659928547	-3.48028861411	3.5053675547	0.526570687032	-4.29793061537	-2.87883041017	0.684794258292	-3.69300229317	1.90656561525	=	-2.32369666866e-09	@	24642	27763.351	-1
0.162876605687	3.78151013335	4.52427215005	-1.38932267893	-1.39407848376	-4.15626755816	4.29622976172	2.94513656375	3.27398134974	2.89941206764	4.49479348893	-3.84659916238	-3.4802886626	3.50536840598	0.526570647738	-4.2979305302	-2.87883008826	0.684794374072	-3.69300252323	1.9065646102	=	-1.11157812822e-09	@	24642	27763.745	1
-1.48147152213	3.67402307139	-4.8586512008	-4.29866842845	3.63118721606	0.87217530245	-2.65594393758	0.961198406711	0.459104308496	-2.7727655859	-0.559984421803	-1.93030303895	4.48535400268	2.22877326767	-0.889498770172	4.94576913955	-0.707416395003	-0.595822769316	4.58026090728	1.22348978449	=	-1.27286318626e-09	@	39405	44618.982	-1
-1.48147152204	3.67402255533	-4.85865122472	-4.29866799872	3.63118739318	0.872175330589	-2.65594345378	0.961198229303	0.459104578478	-2.77276620648	-0.559984019063	-1.93030299785	4.48535349343	2.22877351738	-0.88949853379	4.94576968423	-0.707416718543	-0.595822960038	4.58026055012	1.22349013207	=	-1.20403206305e-09	@	39405	44619.222	1
-2.18498362681	1.68705424652	0.587862707879	2.75735234674	-2.85907049982	-0.039304495237	-4.49227017904	-2.64592800606	-2.38999090676	-1.09990643916	-1.48562426522	-2.77381696831	-2.6771024141	4.26248725046	-0.831401254956	-4.1428398306	0.301512853849	-1.64322751933	-2.00055467543	2.06548450935	=	-7.80800569797e-10	@	62869	71487.666	1
0.162876605687	3.78151013335	4.52427215005	-1.38932267893	-1.39407848376	-4.15626755816	4.29622976172	2.94513656375	3.27398134974	2.89941206764	4.49479348893	-3.84659916238	-3.4802886626	3.50536840598	0.526570647738	-4.2979305302	-2.87883008826	0.684794374072	-3.69300252323	1.9065646102	=	-1.11157812822e-09	@	67550	76865.747	-1
0.162876027494	3.78150989328	4.52427278612	-1.38932282606	-1.39407871248	-4.15626748932	4.29622944691	2.94513635615	3.27398153671	2.89941177953	4.49479317841	-3.84659907106	-3.48028910171	3.50536764138	0.526570772356	-4.29793059076	-2.878829408	0.684794100813	-3.69300243091	1.90656417011	=	-6.90466253145e-10	@	67550	76866.025	1
-1.48147152204	3.67402255533	-4.85865122472	-4.29866799872	3.63118739318	0.872175330589	-2.65594345378	0.961198229303	0.459104578478	-2.77276620648	-0.559984019063	-1.93030299785	4.48535349343	2.22877351738	-0.88949853379	4.94576968423	-0.707416718543	-0.595822960038	4.58026055012	1.22349013207	=	-1.20403206305e-09	@	82061	93842.929	-1
-1.48147156065	3.67402222726	-4.85865078001	-4.29866860717	3.63118720235	0.872175565763	-2.65594350516	0.961198050926	0.459104081078	-2.77276614854	-0.559983824058	-1.93030283515	4.48535367335	2.22877341316	-0.889498392543	4.94576926616	-0.707416027002	-0.595823254211	4.58026118103	1.22348963964	=	-9.25211968767e-10	@	82061	93843.183	1
-2.18498362681	1.68705424652	0.587862707879	2.75735234674	-2.85907049982	-0.039304495237	-4.49227017904	-2.64592800606	-2.38999090676	-1.09990643916	-1.48562426522	-2.77381696831	-2.6771024141	4.26248725046	-0.831401254956	-4.1428398306	0.301512853849	-1.64322751933	-2.00055467543	2.06548450935	=	-7.80800569797e-10	@	165176	192900.682	-1
-2.18498412354	1.68705409323	0.587862684308	2.75735283897	-2.85907057605	-0.0393052684141	-4.49226962621	-2.64592785122	-2.38999071654	-1.09990656479	-1.48562430816	-2.77381709541	-2.67710238999	4.26248808321	-0.83140098595	-4.14283956467	0.301512958667	-1.64322781471	-2.00055464327	2.06548473556	=	-3.90416498726e-10	@	165176	192900.998	1
0.162876027494	3.78150989328	4.52427278612	-1.38932282606	-1.39407871248	-4.15626748932	4.29622944691	2.94513635615	3.27398153671	2.89941177953	4.49479317841	-3.84659907106	-3.48028910171	3.50536764138	0.526570772356	-4.29793059076	-2.878829408	0.684794100813	-3.69300243091	1.90656417011	=	-6.90466253145e-10	@	263102	314662.161	-1
0.16287616421	3.78150998641	4.52427259688	-1.3893225632	-1.39407818452	-4.15626742229	4.29622966227	2.94513608318	3.27398146779	2.89941219699	4.49479315925	-3.84659908774	-3.48028890248	3.50536781317	0.526570842199	-4.29793064752	-2.87882976048	0.68479459587	-3.69300258461	1.90656462009	=	-6.70190263269e-10	@	263102	314662.452	1
-0.499693543014	-4.01259713827	-4.88089730867	-1.01025478476	-3.04573546473	1.76230521505	3.20466953652	-2.00774874152	-3.89085119408	-3.24502592783	-4.36117370416	-2.56559778347	-2.24986488596	4.55759870535	0.45871059876	1.83500239602	2.14021506128	0.112200040843	-2.90106589771	-1.19124642125	=	-1.30523681797e-09	@	329294	400105.601	1
