0.0988822128398	=	0.999075513165	@	300	15.74	1
0.299307624249	=	0.999645206042	@	300	15.751	1
0.698890391983	=	0.999088987633	@	300	15.756	1
0.899881843028	=	0.99998966578	@	300	15.759	1
0.0988822128398	=	0.999075513165	@	778	502.605	-1
0.299307624249	=	0.999645206042	@	778	502.614	-1
0.698890391983	=	0.999088987633	@	778	502.618	-1
0.899881843028	=	0.99998966578	@	778	502.621	-1
0.899999999461	=	1.0	@	778	502.815	1
0.299999999432	=	1.0	@	778	502.822	1
0.700000000442	=	1.0	@	778	502.826	1
0.10000000001	=	1.0	@	778	502.829	1
0.499999999717	=	1.0	@	778	502.832	1
