0.0989234276924	=	0.999142405816	@	300	23.232	1
0.299113476536	=	0.999418393582	@	300	23.245	1
0.499691056955	=	0.999929351293	@	300	23.25	1
0.50067669996	=	0.999661087268	@	300	23.253	1
0.700233481167	=	0.999959648756	@	300	23.257	1
0.899745271151	=	0.999951970507	@	300	23.26	1
0.0989234276924	=	0.999142405816	@	766	518.628	-1
0.299113476536	=	0.999418393582	@	766	518.638	-1
0.499691056955	=	0.999929351293	@	766	518.642	-1
0.50067669996	=	0.999661087268	@	766	518.646	-1
0.700233481167	=	0.999959648756	@	766	518.649	-1
0.899745271151	=	0.999951970507	@	766	518.653	-1
0.700000000332	=	1.0	@	766	518.853	1
0.89999999985	=	1.0	@	766	518.861	1
0.500000000131	=	1.0	@	766	518.865	1
0.299999999973	=	1.0	@	766	518.868	1
0.0999999993477	=	1.0	@	766	518.871	1
