0.0987585108514	=	0.998859680218	@	300	15.511	1
0.298950178597	=	0.999184480425	@	300	15.523	1
0.700470538855	=	0.999836122112	@	300	15.527	1
0.90095727106	=	0.99932189032	@	300	15.531	1
0.0987585108514	=	0.998859680218	@	782	518.935	-1
0.298950178597	=	0.999184480425	@	782	518.945	-1
0.700470538855	=	0.999836122112	@	782	518.949	-1
0.90095727106	=	0.99932189032	@	782	518.953	-1
0.700000000525	=	1.0	@	782	519.142	1
0.900000000247	=	1.0	@	782	519.15	1
0.30000000007	=	1.0	@	782	519.154	1
0.0999999994988	=	1.0	@	782	519.157	1
0.500000000614	=	1.0	@	782	519.16	1
