-0.499695137504	-4.01259709015	-4.88089610825	=	-1.51102353587e-10	@	652	382.826	1
-0.499695137504	-4.01259709015	-4.88089610825	=	-1.51102353587e-10	@	3126	1761.148	-1
-0.499694663533	-4.01259706652	-4.88089669386	=	-4.95249559678e-11	@	3126	1761.32	1
-2.1849841561	1.68705445888	0.587862528313	=	-1.193749503e-09	@	5207	2918.902	1
4.14125702865	2.47701187501	2.66982040498	=	-5.08631597167e-10	@	6567	3717.77	1
-0.499694663533	-4.01259706652	-4.88089669386	=	-4.95249559678e-11	@	7198	4114.075	-1
-0.499695004995	-4.0125974013	-4.8808966822	=	-3.58808563591e-11	@	7198	4114.307	1
-0.499695004995	-4.0125974013	-4.8808966822	=	-3.58808563591e-11	@	9475	5398.088	-1
-0.499695044648	-4.012597164	-4.88089677958	=	-4.21134249814e-12	@	9475	5398.256	1
-2.1849841561	1.68705445888	0.587862528313	=	-1.193749503e-09	@	20774	11727.319	-1
-2.18498440722	1.68705387026	0.587862863038	=	-2.2008507255e-11	@	20774	11727.477	1
-1.48147153186	3.6740227766	-4.85865107545	=	-2.93922444973e-10	@	23578	13442.02	1
-2.18498440722	1.68705387026	0.587862863038	=	-2.2008507255e-11	@	34796	20071.543	-1
-2.18498439846	1.68705392046	0.58786287349	=	-7.33618726695e-12	@	34796	20071.716	1
-3.39511324649	-3.31730748854	2.3468368894	=	-1.3363818329e-09	@	41705	24259.599	1
0.162876093165	3.78150991734	4.52427262349	=	-8.23066772657e-11	@	45110	26358.514	1
0.162876093165	3.78150991734	4.52427262349	=	-8.23066772657e-11	@	50919	29948.182	-1
0.16287609272	3.78150997779	4.52427270472	=	-5.82667592418e-11	@	50919	29948.358	1
-3.39511324649	-3.31730748854	2.3468368894	=	-1.3363818329e-09	@	59762	35471.025	-1
-3.39511336565	-3.31730698969	2.34683614616	=	-2.78142748378e-10	@	59762	35471.183	1
-3.39511336565	-3.31730698969	2.34683614616	=	-2.78142748378e-10	@	83035	49810.917	-1
-3.39511312874	-3.3173072121	2.34683602015	=	-2.42627912554e-11	@	83035	49811.097	1
-2.18498439846	1.68705392046	0.58786287349	=	-7.33618726695e-12	@	88906	53597.863	-1
-2.18498435676	1.68705396938	0.587862913486	=	-5.5023071181e-12	@	88906	53598.026	1
4.14125702865	2.47701187501	2.66982040498	=	-5.08631597167e-10	@	91380	55322.524	-1
4.14125698309	2.47701179474	2.66981996224	=	-1.91392977845e-10	@	91380	55322.686	1
4.14125698309	2.47701179474	2.66981996224	=	-1.91392977845e-10	@	122361	75869.948	-1
4.14125678854	2.47701182481	2.66982007713	=	-1.42070311849e-10	@	122361	75870.121	1
-1.48147153186	3.6740227766	-4.85865107545	=	-2.93922444973e-10	@	174597	113052.05	-1
-1.48147149364	3.6740227218	-4.85865102893	=	-9.93402631032e-11	@	174597	113052.235	1
4.14125678854	2.47701182481	2.66982007713	=	-1.42070311849e-10	@	202645	133928.999	-1
4.14125698335	2.47701174644	2.66982001026	=	-1.29910186072e-10	@	202645	133929.163	1
-1.48147149364	3.6740227218	-4.85865102893	=	-9.93402631032e-11	@	206422	136894.088	-1
-1.48147152588	3.67402266869	-4.85865096629	=	-6.7068552106e-11	@	206422	136894.254	1
-3.39511312874	-3.3173072121	2.34683602015	=	-2.42627912554e-11	@	219069	146683.077	-1
-3.39511308435	-3.3173071936	2.34683608508	=	-6.69429224799e-12	@	219069	146683.257	1
4.14125698335	2.47701174644	2.66982001026	=	-1.29910186072e-10	@	252112	172503.38	-1
4.14125691021	2.4770117622	2.66982009686	=	-2.45320234385e-11	@	252112	172503.542	1
