0.100026931267	=	0.999999463123	@	300	17.744	1
0.101094795453	=	0.999113138635	@	300	17.757	1
0.299583061791	=	0.999871329329	@	300	17.761	1
0.700774114784	=	0.999556507669	@	300	17.765	1
0.899533476355	=	0.999838906791	@	300	17.768	1
0.100026931267	=	0.999999463123	@	767	501.322	-1
0.101094795453	=	0.999113138635	@	767	501.341	-1
0.299583061791	=	0.999871329329	@	767	501.345	-1
0.700774114784	=	0.999556507669	@	767	501.349	-1
0.899533476355	=	0.999838906791	@	767	501.352	-1
0.0999999995045	=	1.0	@	767	501.608	1
0.300000000573	=	1.0	@	767	501.616	1
0.900000000098	=	1.0	@	767	501.619	1
0.699999999794	=	1.0	@	767	501.622	1
0.500000000117	=	1.0	@	767	501.625	1
