0.0997807533406	=	0.999964418839	@	300	16.754	1
0.299869751269	=	0.999987442431	@	300	16.766	1
0.498923578823	=	0.999142646487	@	300	16.771	1
0.699329188284	=	0.999666958775	@	300	16.774	1
0.89893384052	=	0.999158909065	@	300	16.778	1
0.899996043912	=	0.999999988415	@	300	16.781	1
0.0997807533406	=	0.999964418839	@	758	513.098	-1
0.299869751269	=	0.999987442431	@	758	513.107	-1
0.498923578823	=	0.999142646487	@	758	513.111	-1
0.699329188284	=	0.999666958775	@	758	513.114	-1
0.89893384052	=	0.999158909065	@	758	513.117	-1
0.899996043912	=	0.999999988415	@	758	513.12	-1
0.900000000516	=	1.0	@	758	513.361	1
0.300000000292	=	1.0	@	758	513.368	1
0.100000000014	=	1.0	@	758	513.371	1
0.699999999746	=	1.0	@	758	513.374	1
0.499999999416	=	1.0	@	758	513.376	1
