0.300905594325	=	0.999393108266	@	300	16.799	1
0.501277337092	=	0.998792911951	@	300	16.813	1
0.699368442029	=	0.99970479041	@	300	16.818	1
0.900702986222	=	0.999634250258	@	300	16.822	1
0.300905594325	=	0.999393108266	@	786	555.519	-1
0.501277337092	=	0.998792911951	@	786	555.537	-1
0.699368442029	=	0.99970479041	@	786	555.542	-1
0.900702986222	=	0.999634250258	@	786	555.546	-1
0.700000000257	=	1.0	@	786	555.802	1
0.900000000077	=	1.0	@	786	555.81	1
0.300000000453	=	1.0	@	786	555.824	1
0.499999999446	=	1.0	@	786	555.827	1
0.100000000464	=	1.0	@	786	555.83	1
