0.0998077071297	=	0.99997262954	@	300	16.8	1
0.499673624045	=	0.999921153558	@	300	16.812	1
0.700184353742	=	0.999974842929	@	300	16.816	1
0.900983198177	=	0.999284672328	@	300	16.819	1
0.0998077071297	=	0.99997262954	@	762	519.396	-1
0.499673624045	=	0.999921153558	@	762	519.406	-1
0.700184353742	=	0.999974842929	@	762	519.411	-1
0.900983198177	=	0.999284672328	@	762	519.414	-1
0.700000000105	=	1.0	@	762	519.693	1
0.0999999999153	=	1.0	@	762	519.703	1
0.500000000388	=	1.0	@	762	519.707	1
0.89999999963	=	1.0	@	762	519.709	1
0.299999999893	=	1.0	@	762	519.712	1
