0.0995480167455	=	0.999848791394	@	300	16.876	1
0.300310463421	=	0.999928654249	@	300	16.891	1
0.699700780336	=	0.999933728244	@	300	16.896	1
0.900473334687	=	0.999834169022	@	300	16.9	1
0.0995480167455	=	0.999848791394	@	767	545.734	-1
0.300310463421	=	0.999928654249	@	767	545.747	-1
0.699700780336	=	0.999933728244	@	767	545.751	-1
0.900473334687	=	0.999834169022	@	767	545.755	-1
0.700000000612	=	1.0	@	767	546.082	1
0.300000000469	=	1.0	@	767	546.095	1
0.100000000388	=	1.0	@	767	546.098	1
0.899999999421	=	1.0	@	767	546.101	1
0.499999999573	=	1.0	@	767	546.104	1
