0.100629263777	=	0.999706930989	@	300	21.187	1
0.300156073402	=	0.999981969187	@	300	21.199	1
0.49989502865	=	0.999991843553	@	300	21.204	1
0.501119689177	=	0.999072365589	@	300	21.208	1
0.699368803157	=	0.999705127873	@	300	21.211	1
0.899908249751	=	0.999993768762	@	300	21.215	1
0.100629263777	=	0.999706930989	@	753	534.414	-1
0.300156073402	=	0.999981969187	@	753	534.434	-1
0.49989502865	=	0.999991843553	@	753	534.438	-1
0.501119689177	=	0.999072365589	@	753	534.441	-1
0.699368803157	=	0.999705127873	@	753	534.444	-1
0.899908249751	=	0.999993768762	@	753	534.447	-1
0.900000000087	=	1.0	@	753	534.665	1
0.499999999964	=	1.0	@	753	534.682	1
0.300000000404	=	1.0	@	753	534.685	1
0.100000000471	=	1.0	@	753	534.688	1
0.699999999751	=	1.0	@	753	534.691	1
