0.100160630719	=	0.999980900828	@	300	16.116	1
0.299217912282	=	0.999547327043	@	300	16.127	1
0.499824174023	=	0.999977116488	@	300	16.131	1
0.500336098614	=	0.999916386133	@	300	16.134	1
0.900183425399	=	0.999975095654	@	300	16.137	1
0.100160630719	=	0.999980900828	@	759	509.727	-1
0.299217912282	=	0.999547327043	@	759	509.737	-1
0.499824174023	=	0.999977116488	@	759	509.742	-1
0.500336098614	=	0.999916386133	@	759	509.745	-1
0.900183425399	=	0.999975095654	@	759	509.748	-1
0.0999999999209	=	1.0	@	759	509.992	1
0.499999999523	=	1.0	@	759	510.0	1
0.899999999496	=	1.0	@	759	510.003	1
0.299999999989	=	1.0	@	759	510.006	1
0.700000000536	=	1.0	@	759	510.009	1
