-4.77265305016	-4.75738904694	3.99761784581	1.98957925164	4.99910741228	3.95920046838	1.38469903778	-4.833261325	4.37109792365	3.98971459915	=	-258.969468677	@	4751	3408.834	1
-4.77265305016	-4.75738904694	3.99761784581	1.98957925164	4.99910741228	3.95920046838	1.38469903778	-4.833261325	4.37109792365	3.98971459915	=	-258.969468677	@	6933	5024.64	-1
-1.56154522927	4.40002131014	3.28529684301	-2.1327457887	-3.67614080361	2.15631088649	1.18518262339	0.0746344312449	-1.57004992006	2.51924440079	=	-1.80470221604e-09	@	6933	5024.855	1
-1.56154522927	4.40002131014	3.28529684301	-2.1327457887	-3.67614080361	2.15631088649	1.18518262339	0.0746344312449	-1.57004992006	2.51924440079	=	-1.80470221604e-09	@	13466	9909.677	-1
-1.56154569797	4.40002146306	3.28529433086	-2.13274572814	-3.67613985022	2.15630978454	1.18518095229	0.0746361751276	-1.57004957607	2.5192449613	=	-9.06085876427e-10	@	13466	9909.911	1
1.75774365719	1.5957375421	-4.30893205874	-2.48505833585	0.361371605343	-0.0632585425896	4.34231183529	1.89781104774	-2.2312704707	-2.15642912478	=	-6.26272482039e-10	@	29972	22077.974	1
-1.56154569797	4.40002146306	3.28529433086	-2.13274572814	-3.67613985022	2.15630978454	1.18518095229	0.0746361751276	-1.57004957607	2.5192449613	=	-9.06085876427e-10	@	48527	35876.218	-1
-1.56154558997	4.40002136726	3.28529540953	-2.13274567762	-3.6761408969	2.1563101927	1.18518122778	0.0746348270274	-1.57005018127	2.51924488783	=	-5.66216869932e-10	@	48527	35876.48	1
-1.56154558997	4.40002136726	3.28529540953	-2.13274567762	-3.6761408969	2.1563101927	1.18518122778	0.0746348270274	-1.57005018127	2.51924488783	=	-5.66216869932e-10	@	50998	37745.446	-1
-1.56154423097	4.4000206432	3.28529438561	-2.13274629453	-3.67614063127	2.15631036664	1.18518136167	0.0746363852533	-1.57005040098	2.51924490901	=	-2.54899545051e-10	@	50998	37745.682	1
1.75774365719	1.5957375421	-4.30893205874	-2.48505833585	0.361371605343	-0.0632585425896	4.34231183529	1.89781104774	-2.2312704707	-2.15642912478	=	-6.26272482039e-10	@	73637	55217.532	-1
1.75774326892	1.59573731454	-4.30893117165	-2.48505817433	0.361371251303	-0.0632593245908	4.34231162713	1.89780986224	-2.23126964102	-2.15642882563	=	-3.77538160158e-10	@	73637	55217.823	1
-1.56154423097	4.4000206432	3.28529438561	-2.13274629453	-3.67614063127	2.15631036664	1.18518136167	0.0746363852533	-1.57005040098	2.51924490901	=	-2.54899545051e-10	@	119533	91269.676	-1
-1.56154472445	4.40002017241	3.28529470214	-2.13274604086	-3.67614093906	2.1563102791	1.18518135677	0.0746350790984	-1.57005069026	2.51924522408	=	-1.65854213982e-10	@	119533	91269.875	1
-3.39511263076	-3.31730760131	2.34683620528	2.06294388166	4.37151545554	3.11986498522	0.543971155691	-4.7437127487	3.61220883252	2.47437507358	=	-7.80523817363e-10	@	121814	93155.89	1
1.75774326892	1.59573731454	-4.30893117165	-2.48505817433	0.361371251303	-0.0632593245908	4.34231162713	1.89780986224	-2.23126964102	-2.15642882563	=	-3.77538160158e-10	@	126176	96789.998	-1
1.75774416769	1.59573715739	-4.30893087074	-2.48505847559	0.361371742341	-0.0632598885696	4.3423115098	1.89781092063	-2.2312693695	-2.15642898653	=	-3.6696334381e-10	@	126176	96790.194	1
4.14125700032	2.47701165527	2.66982032918	-4.52234822553	3.63900396844	1.85355879975	-4.34198008721	0.610992333616	4.00988325775	-3.29722622014	=	-2.07854726735e-09	@	128417	98743.114	1
1.75774416769	1.59573715739	-4.30893087074	-2.48505847559	0.361371742341	-0.0632598885696	4.3423115098	1.89781092063	-2.2312693695	-2.15642898653	=	-3.6696334381e-10	@	130268	100301.175	-1
1.75774347921	1.59573755226	-4.30893119516	-2.48505808927	0.361371354461	-0.063259145394	4.34231251742	1.89781095802	-2.23126969429	-2.15642919532	=	-2.29220237881e-10	@	130268	100301.459	1
-3.39511263076	-3.31730760131	2.34683620528	2.06294388166	4.37151545554	3.11986498522	0.543971155691	-4.7437127487	3.61220883252	2.47437507358	=	-7.80523817363e-10	@	175297	138191.622	-1
