4.14125684517	2.47701196646	2.6698201726	-4.52234771388	3.63900398652	=	-4.82061028719e-11	@	1057	606.328	1
1.75774382436	1.59573746688	-4.30893159794	-2.48505781482	0.361371147034	=	-2.01138386711e-10	@	2115	1179.261	1
-1.56154580677	4.40002078675	3.28529537526	-2.13274657444	-3.67614026208	=	-4.08890019344e-10	@	3220	1801.699	1
-1.56154580677	4.40002078675	3.28529537526	-2.13274657444	-3.67614026208	=	-4.08890019344e-10	@	5494	3095.588	-1
-1.5615439355	4.4000205417	3.28529527953	-2.13274561644	-3.67614093235	=	-3.17032461528e-10	@	5494	3095.786	1
-3.39511309611	-3.31730679936	2.34683642904	2.06294363411	4.37151453865	=	-1.35908233084e-10	@	6559	3699.925	1
-1.5615439355	4.4000205417	3.28529527953	-2.13274561644	-3.67614093235	=	-3.17032461528e-10	@	8761	4957.33	-1
-1.56154430571	4.40002068615	3.28529499123	-2.13274677517	-3.67614022831	=	-1.33020813105e-10	@	8761	4957.511	1
-3.39511309611	-3.31730679936	2.34683642904	2.06294363411	4.37151453865	=	-1.35908233084e-10	@	14302	8081.206	-1
-3.39511302959	-3.31730746305	2.34683646361	2.06294394434	4.37151464537	=	-1.09001196545e-10	@	14302	8081.385	1
-1.56154430571	4.40002068615	3.28529499123	-2.13274677517	-3.67614022831	=	-1.33020813105e-10	@	18906	10721.415	-1
-1.56154431499	4.40002054711	3.28529459679	-2.13274611188	-3.67614081517	=	-6.91249347763e-11	@	18906	10721.59	1
1.75774382436	1.59573746688	-4.30893159794	-2.48505781482	0.361371147034	=	-2.01138386711e-10	@	47330	27518.014	-1
1.7577431154	1.5957370587	-4.30893144744	-2.48505789145	0.361371760671	=	-1.41134379259e-10	@	47330	27518.232	1
-1.56154431499	4.40002054711	3.28529459679	-2.13274611188	-3.67614081517	=	-6.91249347763e-11	@	69860	41350.364	-1
-1.56154469629	4.40002078817	3.28529507608	-2.13274675882	-3.67614062478	=	-5.40555442411e-11	@	69860	41350.54	1
-3.39511302959	-3.31730746305	2.34683646361	2.06294394434	4.37151464537	=	-1.09001196545e-10	@	81282	48219.429	-1
-3.39511317033	-3.31730687012	2.34683599209	2.06294339205	4.3715147334	=	-1.08083858744e-10	@	81282	48219.616	1
1.7577431154	1.5957370587	-4.30893144744	-2.48505789145	0.361371760671	=	-1.41134379259e-10	@	110735	67075.414	-1
1.75774365601	1.59573730401	-4.30893145213	-2.48505822766	0.361371848077	=	-2.72610913758e-11	@	110735	67075.595	1
-1.56154469629	4.40002078817	3.28529507608	-2.13274675882	-3.67614062478	=	-5.40555442411e-11	@	134321	83117.735	-1
-1.56154446069	4.40002031792	3.28529479894	-2.13274650317	-3.67614081925	=	-5.22994674565e-11	@	134321	83117.928	1
4.14125684517	2.47701196646	2.6698201726	-4.52234771388	3.63900398652	=	-4.82061028719e-11	@	158108	99962.621	-1
4.14125692056	2.47701168145	2.66982026814	-4.52234788636	3.6390038288	=	-1.6218827112e-11	@	158108	99962.816	1
-3.39511317033	-3.31730687012	2.34683599209	2.06294339205	4.3715147334	=	-1.08083858744e-10	@	206362	135942.515	-1
-3.39511297717	-3.31730738363	2.34683630405	2.06294338639	4.37151458794	=	-9.62317678103e-11	@	206362	135942.742	1
-3.39511297717	-3.31730738363	2.34683630405	2.06294338639	4.37151458794	=	-9.62317678103e-11	@	311501	219669.385	-1
-3.39511315431	-3.31730731437	2.34683600425	2.06294361005	4.37151457506	=	-3.01000492142e-11	@	311501	219669.58	1
