0.100402564974	=	0.999880047356	@	300	22.443	1
0.300653137279	=	0.999684274976	@	300	22.457	1
0.500105469054	=	0.999991766025	@	300	22.462	1
0.699633681238	=	0.999900674637	@	300	22.465	1
0.900341985556	=	0.999913431513	@	300	22.469	1
0.100402564974	=	0.999880047356	@	759	528.007	-1
0.300653137279	=	0.999684274976	@	759	528.04	-1
0.500105469054	=	0.999991766025	@	759	528.049	-1
0.699633681238	=	0.999900674637	@	759	528.056	-1
0.900341985556	=	0.999913431513	@	759	528.062	-1
0.500000000304	=	1.0	@	759	528.45	1
0.899999999472	=	1.0	@	759	528.464	1
0.700000000513	=	1.0	@	759	528.468	1
0.0999999999715	=	1.0	@	759	528.472	1
0.300000000072	=	1.0	@	759	528.476	1
