-1.3213059049	3.61988403321	-4.84979102289	-4.18246787241	3.62501561691	=	-3.26045140684	@	2929	1710.377	1
-1.3213059049	3.61988403321	-4.84979102289	-4.18246787241	3.62501561691	=	-3.26045140684	@	4363	2575.574	-1
-1.48147168763	3.67402284174	-4.85865103234	-4.29866826931	3.63118699668	=	-4.83148760529e-10	@	4363	2575.773	1
-0.499696314529	-4.01259532445	-4.88089484188	-1.01025535843	-3.04573451643	=	-2.09904250358e-09	@	5364	3203.915	1
-2.18498441667	1.68705408682	0.587862883214	2.75735316981	-2.85907021033	=	-3.47579178753e-11	@	10631	6399.35	1
4.14125700779	2.47701192541	2.66982004022	-4.52234798865	3.63900327943	=	-9.58121963592e-10	@	11656	7044.534	1
-0.499696314529	-4.01259532445	-4.88089484188	-1.01025535843	-3.04573451643	=	-2.09904250358e-09	@	28544	17363.6	-1
-0.499695106204	-4.01259693615	-4.88089719638	-1.01025617369	-3.0457347788	=	-1.92181408871e-10	@	28544	17363.842	1
0.162876029401	3.78151024241	4.52427269481	-1.38932292561	-1.39407842005	=	-9.18023360034e-10	@	34451	21019.204	1
0.162876029401	3.78151024241	4.52427269481	-1.38932292561	-1.39407842005	=	-9.18023360034e-10	@	51510	31912.33	-1
0.162876138616	3.7815100173	4.52427262591	-1.38932278395	-1.39407843004	=	-7.05615458719e-11	@	51510	31912.509	1
-0.499695106204	-4.01259693615	-4.88089719638	-1.01025617369	-3.0457347788	=	-1.92181408871e-10	@	65231	40904.552	-1
-0.499694932808	-4.01259650854	-4.88089649939	-1.0102553652	-3.04573516733	=	-1.23170708435e-10	@	65231	40904.739	1
-3.39511243667	-3.31730796405	2.34683590083	2.06294333528	4.37151465052	=	-6.40707233544e-10	@	94775	60433.54	1
-3.39511243667	-3.31730796405	2.34683590083	2.06294333528	4.37151465052	=	-6.40707233544e-10	@	118660	76704.043	-1
-3.39511300142	-3.3173074853	2.34683574873	2.06294341087	4.37151429702	=	-2.66622139025e-10	@	118660	76704.221	1
-1.48147168763	3.67402284174	-4.85865103234	-4.29866826931	3.63118699668	=	-4.83148760529e-10	@	140897	92420.768	-1
-1.4814714331	3.67402259603	-4.85865107117	-4.29866818718	3.63118690936	=	-3.61052046098e-10	@	140897	92420.952	1
4.14125700779	2.47701192541	2.66982004022	-4.52234798865	3.63900327943	=	-9.58121963592e-10	@	186701	126467.136	-1
4.14125742549	2.47701187845	2.66982012215	-4.52234791775	3.63900387101	=	-7.17917161704e-10	@	186701	126467.342	1
-1.4814714331	3.67402259603	-4.85865107117	-4.29866818718	3.63118690936	=	-3.61052046098e-10	@	208604	143863.081	-1
-1.48147154647	3.67402269937	-4.8586510632	-4.29866822835	3.63118692302	=	-1.01641570649e-10	@	208604	143863.262	1
4.14125742549	2.47701187845	2.66982012215	-4.52234791775	3.63900387101	=	-7.17917161704e-10	@	292486	211599.474	-1
4.1412571316	2.47701189593	2.66982026583	-4.52234804412	3.63900380597	=	-2.05204940065e-10	@	292486	211599.695	1
4.1412571316	2.47701189593	2.66982026583	-4.52234804412	3.63900380597	=	-2.05204940065e-10	@	317908	232574.385	-1
4.14125712794	2.47701180237	2.66982021306	-4.52234796892	3.63900370853	=	-1.71520974012e-10	@	317908	232574.586	1
-0.499694932808	-4.01259650854	-4.88089649939	-1.0102553652	-3.04573516733	=	-1.23170708435e-10	@	321047	235753.503	-1
-0.49969528722	-4.01259699841	-4.88089639468	-1.01025503049	-3.04573524742	=	-1.22684145233e-10	@	321047	235753.701	1
0.162876138616	3.7815100173	4.52427262591	-1.38932278395	-1.39407843004	=	-7.05615458719e-11	@	347852	257602.953	-1
0.162876096333	3.78150997831	4.52427263089	-1.38932281364	-1.39407847744	=	-7.21304562411e-12	@	347852	257603.217	1
-0.49969528722	-4.01259699841	-4.88089639468	-1.01025503049	-3.04573524742	=	-1.22684145233e-10	@	396576	301077.47	-1
-0.499695110037	-4.01259726187	-4.88089712133	-1.01025569497	-3.04573513992	=	-3.68272764801e-11	@	396576	301077.699	1
