1.75774361498	1.59573716564	=	-1.16702263788e-11	@	475	210.064	1
-1.56154482443	4.40002158929	=	-4.05688144996e-10	@	867	402.607	1
-1.56154482443	4.40002158929	=	-4.05688144996e-10	@	1438	679.192	-1
-1.56154474283	4.40002033688	=	-5.39473235771e-11	@	1438	679.364	1
-1.56154474283	4.40002033688	=	-5.39473235771e-11	@	1961	935.341	-1
-1.56154451894	4.40002068164	=	-1.489586423e-11	@	1961	935.523	1
-2.18498435108	1.68705393883	=	-6.03909977415e-06	@	2670	1239.683	1
4.14125688868	2.47701180093	=	-1.79731124841e-12	@	3079	1436.275	1
-3.39511309124	-3.31730720346	=	-5.65359519386e-12	@	3518	1642.791	1
-0.499695065392	-4.0125970848	=	-1.81744227566e-07	@	8410	3851.415	1
-3.39511309124	-3.31730720346	=	-5.65359519386e-12	@	9228	4253.082	-1
-3.39511301194	-3.31730712172	=	-4.4165202901e-12	@	9228	4253.239	1
1.75774361498	1.59573716564	=	-1.16702263788e-11	@	13165	6082.302	-1
1.75774357108	1.59573719524	=	-5.52454690735e-12	@	13165	6082.47	1
1.75774357108	1.59573719524	=	-5.52454690735e-12	@	13929	6470.455	-1
1.75774357369	1.59573725446	=	-6.08451596003e-13	@	13929	6470.641	1
-3.39511301194	-3.31730712172	=	-4.4165202901e-12	@	15733	7373.259	-1
-3.39511302854	-3.31730724767	=	-2.03839864888e-12	@	15733	7373.4	1
1.75774357369	1.59573725446	=	-6.08451596003e-13	@	18150	8566.723	-1
1.75774360162	1.59573725795	=	-4.81235439558e-15	@	18150	8566.9	1
-1.56154451894	4.40002068164	=	-1.489586423e-11	@	19828	9442.797	-1
-1.56154476334	4.40002075413	=	-5.44869959776e-12	@	19828	9442.955	1
-0.499695065392	-4.0125970848	=	-1.81744227566e-07	@	21565	10275.59	-1
-0.499695065384	-4.0125970848	=	-2.68868165167e-08	@	21565	10275.769	1
-2.18498435108	1.68705393883	=	-6.03909977415e-06	@	24330	11610.572	-1
-2.18498435116	1.68705393882	=	-1.82223283978e-06	@	24330	11610.738	1
4.14125688868	2.47701180093	=	-1.79731124841e-12	@	24775	11845.665	-1
4.14125693831	2.47701176509	=	-1.15770225739e-12	@	24775	11845.86	1
-3.39511302854	-3.31730724767	=	-2.03839864888e-12	@	31699	15278.199	-1
-3.39511301995	-3.31730717214	=	-3.39731978755e-13	@	31699	15278.386	1
-1.56154476334	4.40002075413	=	-5.44869959776e-12	@	42527	21104.712	-1
-1.56154474052	4.40002066143	=	-1.04467819874e-12	@	42527	21104.877	1
4.14125693831	2.47701176509	=	-1.15770225739e-12	@	45275	22691.519	-1
4.14125696658	2.47701179554	=	-1.04308112668e-12	@	45275	22691.691	1
4.14125696658	2.47701179554	=	-1.04308112668e-12	@	57394	29489.453	-1
4.14125695456	2.47701183249	=	-6.37310788674e-13	@	57394	29489.623	1
4.14125695456	2.47701183249	=	-6.37310788674e-13	@	64308	33611.042	-1
4.14125693631	2.47701184142	=	-4.63080901752e-13	@	64308	33611.258	1
-2.18498435116	1.68705393882	=	-1.82223283978e-06	@	67825	35737.543	-1
-2.18498435115	1.68705393883	=	-7.39521503752e-07	@	67825	35737.769	1
-1.56154474052	4.40002066143	=	-1.04467819874e-12	@	74307	39875.168	-1
-1.56154471579	4.40002069268	=	-4.17639728963e-13	@	74307	39875.333	1
1.75774360162	1.59573725795	=	-4.81235439558e-15	@	91819	50924.185	-1
1.75774359368	1.59573725292	=	-4.01271503046e-16	@	91819	50924.36	1
4.14125693631	2.47701184142	=	-4.63080901752e-13	@	110009	62801.838	-1
4.14125694245	2.47701179391	=	-2.31540450703e-13	@	110009	62802.001	1
-3.39511301995	-3.31730717214	=	-3.39731978755e-13	@	188444	123821.184	-1
-3.39511302412	-3.31730720423	=	0.0	@	188444	123821.383	1
-2.18498435115	1.68705393883	=	-7.39521503752e-07	@	197882	131945.074	-1
-2.18498435114	1.6870539388	=	-6.04432267501e-07	@	197882	131945.239	1
