6.0532539136	-0.81672640658	=	120.89226438	@	1057	244.636	1
6.0532539136	-0.81672640658	=	120.89226438	@	5719	1592.374	-1
-7.64117536394	-0.666121011291	=	140.855205901	@	5719	1592.531	1
-7.64117536394	-0.666121011291	=	140.855205901	@	6645	1852.362	-1
-1.42512850904	-7.08350667212	=	186.730908831	@	6645	1852.538	1
4.85805692265	-7.08350640278	=	186.730908831	@	11025	3293.442	1
-1.42512842443	5.48286426322	=	186.730908831	@	13053	3980.585	1
-7.70831368205	5.48286414188	=	186.730908831	@	17432	5392.645	1
4.85805691339	5.48286414886	=	186.730908831	@	21969	6992.592	1
-7.08350648048	-1.42512833668	=	186.730908831	@	24326	7736.975	1
-7.08350639267	-7.70831372812	=	186.730908831	@	24994	7990.564	1
-0.800321038284	-7.70831371403	=	186.730908831	@	45075	16200.219	1
-7.70831371161	-0.800321094545	=	186.730908831	@	52423	19510.733	1
4.8580567781	-0.800320925776	=	186.730908831	@	76449	31450.203	1
5.48286420724	4.85805685957	=	186.730908831	@	78572	32465.639	1
-7.7083137428	-7.08350642714	=	186.730908831	@	87808	37635.981	1
-1.42512843992	-0.800321140312	=	186.730908831	@	93840	40693.509	1
5.48286407233	-1.42512829152	=	186.730908831	@	105424	47906.371	1
-0.800321060041	4.85805681441	=	186.730908831	@	106820	48804.51	1
-0.800321093527	-1.42512841262	=	186.730908831	@	118236	56701.319	1
-7.08350647986	4.85805691598	=	186.730908831	@	122593	59779.172	1
-1.42512843992	-0.800321140312	=	186.730908831	@	146996	78072.377	-1
-1.42512843803	-0.800321110331	=	186.730908831	@	146996	78072.545	1
5.48286410994	-7.70831387709	=	186.730908831	@	169877	97081.334	1
5.48286407233	-1.42512829152	=	186.730908831	@	183130	109090.68	-1
5.48286406348	-1.42512841496	=	186.730908831	@	183130	109090.857	1
