   2.1035947343437927e-01	  -1.3447619928851182e-01	   1.7495275157321535e-01	   3.0615337366815415e-01	  -1.7871347087298439e-02	   3.7595618292197269e-01	   2.9066405846143090e-01	  -4.0873656894127414e-01	  -5.9327278961855512e-01	  -2.6103730226343230e-01	
  -1.6123031539017618e-03	  -3.2287142147524656e-01	  -4.8547702406941638e-03	  -4.0441833863571397e-01	  -9.6277557054630286e-02	   9.7798589526030599e-02	  -3.2917960060730778e-01	  -6.7730003286773210e-01	   3.2287798610016549e-01	  -2.0492685100233213e-01	
  -4.5706458353140395e-01	  -1.6847473975866661e-01	   1.2785231540286926e-01	   1.6468919005212884e-01	  -1.3275290474916102e-01	  -1.3857177263491446e-01	  -6.6523911637235622e-01	   1.4438574752378402e-01	  -4.3879472295374822e-01	  -1.6273561333695999e-01	
  -5.2648147606310447e-01	  -4.7745662585563155e-02	  -5.9839039916931336e-01	  -2.3893479204280788e-01	   3.7427492362074088e-01	   7.6097537323004977e-02	   2.3115554331524343e-01	  -1.4508638694528864e-01	  -2.7185254521655949e-01	   1.0543907026939162e-01	
   2.7392626838219913e-01	  -1.9397593335882080e-01	   8.1440928854821446e-02	   1.4370453100909411e-01	   8.7182572757099963e-01	  -7.4068273653849548e-02	  -2.3850900596561300e-01	   7.1307178254285286e-02	   7.2697678483494746e-02	  -1.6502029927117082e-01	
   2.6873972937271223e-01	  -2.3871152703554065e-02	  -7.0949616120376757e-01	   3.1357196424558009e-01	  -2.0547008636587152e-01	   2.5488270170152921e-01	  -2.2187565477430518e-01	   1.7465562712622335e-01	   1.4316148776574933e-01	  -3.4363526090318858e-01	
  -3.0927617491340126e-02	   7.0098127478720004e-02	  -5.4552735326769915e-02	   4.6576853093590453e-01	   5.2623334697037685e-02	   2.4509064550451795e-01	  -2.7423255662683932e-01	  -3.1425866456865448e-01	   1.1471526282606098e-01	   7.2405329561725673e-01	
  -1.0042635438195660e-01	   3.1958481517564635e-01	  -1.1929379575257425e-01	   4.0391244728374887e-01	   2.7461550917831784e-03	  -6.7188551346379377e-01	   1.0905936024717799e-01	  -4.2796844659838051e-01	   9.1354915666149936e-02	  -2.3573179240584657e-01	
   5.4778965526237278e-01	   1.9353588635563154e-01	  -2.2941493735709381e-01	  -3.6689082907781367e-01	  -4.5135102094059396e-02	  -3.0977031290753121e-01	  -2.5703371737618563e-01	  -9.6026582749133060e-02	  -4.7945474137590172e-01	   2.6846070596217131e-01	
  -1.0622332613368997e-01	   8.1504967655893767e-01	   1.2286183205584317e-01	  -1.5757765089774600e-01	   1.5998188954022069e-01	   3.8234918306145438e-01	  -2.2781594623167994e-01	  -7.4671768630589525e-02	   1.3048476987525235e-02	  -2.3463490784520261e-01	
   4.0581750791487847e-02	  -1.6542789649748874e-01	   3.0960467607098419e-01	   2.1579470502632653e-01	  -2.5774565941107919e-01	   6.5707301683757668e-01	  -1.1151783066649802e-02	  -3.3697609488753000e-01	   6.0400282603461752e-02	   4.6158542337211717e-01	
  -7.9418452470549850e-02	   1.8591522611899575e-01	   2.1645044990981771e-01	   9.1379187534943646e-02	   4.1097387448193912e-01	  -1.5356272224031600e-01	   4.1978840350446794e-01	  -2.0121741609542548e-01	  -6.4463521264753987e-01	   2.8139108037205940e-01	
   3.4063669543874420e-01	   7.8397544528527568e-02	   3.3154316349711693e-02	   5.8932361735357075e-01	   4.1913059116159612e-01	  -1.3530350549622762e-02	  -4.5078187962216654e-01	   3.3881869558840533e-01	   2.7851605788984130e-02	   1.8651350035518541e-01	
   4.4804540573934992e-01	   1.4610981565743403e-01	   1.5298149724497653e-01	   2.1796765917762426e-01	  -5.5416040887809481e-01	  -2.7875477906329471e-01	  -1.9032957174553358e-01	  -2.8073445419466614e-01	  -3.6981542735926853e-01	  -2.6532128002372257e-01	
   3.0362807048704360e-01	  -1.4657532810923821e-01	   3.7444261732061362e-01	  -2.9288558893470918e-02	   4.6056323756042139e-01	   7.8457442803965133e-02	   1.2418512506652372e-01	  -4.0582890877269817e-01	   3.0424964716146768e-01	  -5.0428128286625595e-01	
