-3.39507839794796817401 -3.31728443507339099128 2.34676337330356643562 2.06296235883144074563 4.37153206675419969685 3.11970462795649527976 0.54397691630648481453 -4.74368616384860608548 3.61218764413751225462 2.47436423860848897505 = -0.00001221920755444345 @ 399299 238853 1
-3.39507839794796817401 -3.31728443507339099128 2.34676337330356643562 2.06296235883144074563 4.37153206675419969685 3.11970462795646952259 0.54397691630648481453 -4.74368616384860608548 3.61218764413751225462 2.47436423860848897505 = -0.00001221920755471885 @ 399256 238831 1
-2.18502996680305283661 1.68703825421449415956 0.58785208496898555541 2.75739113975565830472 -2.85900550713029710792 -0.03935703701986026370 -4.49217102360942988071 -2.64585051469315279959 -2.38994032696137148619 -1.09985488876572823358 = -0.00001322717140917510 @ 398829 238607 1
-2.18502996680305283661 1.68703825421449415956 0.58785208496898555541 2.75739113975565830472 -2.85900550713029710792 -0.03935703701986026370 -4.49217102360942988071 -2.64585051469315279959 -2.38994032696137148619 -1.09985488876572823358 = -0.00001322717140917510 @ 399951 239193 1
-2.18502996680305949795 1.68703825421449415956 0.58785208496898555541 2.75739113975565830472 -2.85900550713029710792 -0.03935703701986026370 -4.49217102360942988071 -2.64585051469315279959 -2.38994032696078084754 -1.09985488876572823358 = -0.00001322717142961171 @ 399603 239011 1
-2.18502996680305283661 1.68703825421449415956 0.58785208496898555541 2.75739113975565830472 -2.85900550713029710792 -0.03935703701986026370 -4.49217102360942988071 -2.64585051469315279959 -2.38994032696078084754 -1.09985488876572823358 = -0.00001322717142970080 @ 398683 238531 1
-2.18503110442955250647 1.68703822945744907891 0.58785206228622666202 2.75735789338137582405 -2.85898552008182882389 -0.03935036611550663671 -4.49217095291293588843 -2.64585343717418819409 -2.38995908755046615468 -1.09984582278833187274 = -0.00001326223509041624 @ 397482 237905 1
-2.18503110442955250647 1.68703822945744907891 0.58785206228622666202 2.75735789338137582405 -2.85898552008162099014 -0.03935036611550663671 -4.49217095291293588843 -2.64585343717418819409 -2.38995908755046615468 -1.09984582278833187274 = -0.00001326223510868748 @ 393682 235919 1
-2.18503110442955250647 1.68703822945744907891 0.58785206228622666202 2.75735789338137582405 -2.85898552008162099014 -0.03935036611550663671 -4.49217095291293588843 -2.64585343717418819409 -2.38995908755046615468 -1.09984582278833187274 = -0.00001326223510868748 @ 399749 239087 1
-2.18503110442955250647 1.68703822945744907891 0.58785206228622666202 2.75735789338137582405 -2.85898552008162099014 -0.03935036611550663671 -4.49217095291293588843 -2.64585343717418819409 -2.38995908755046615468 -1.09984582278833187274 = -0.00001326223510868748 @ 399872 239151 1
-2.18503110442955250647 1.68703822945744907891 0.58785206228622666202 2.75735790067121211422 -2.85898552008162099014 -0.03935036611550663671 -4.49217095291293588843 -2.64585343717418819409 -2.38995908588098471270 -1.09984582278833187274 = -0.00001326232281701404 @ 392900 235508 1
-2.18503110442955250647 1.68703822945744907891 0.58785206228622666202 2.75735792597809092896 -2.85898552008162099014 -0.03935036611550663671 -4.49217095291293588843 -2.64585343717418819409 -2.38995908588098471270 -1.09984582278833187274 = -0.00001326235694452155 @ 391306 234673 1
-2.18502996676792449193 1.68703825421449415956 0.58785208496898555541 2.75739113975565830472 -2.85900550713029710792 -0.03935703701973414237 -4.49217102325291950393 -2.64585051469315279959 -2.38994032696078084754 -1.09985234906952200618 = -0.00001334330397058090 @ 396972 237639 1
-2.18502996676792449193 1.68703825421449415956 0.58785208496898555541 2.75739113975565830472 -2.85900550713029710792 -0.03935703701973414237 -4.49217102325284578512 -2.64585051469315279959 -2.38994032696078084754 -1.09985234906952200618 = -0.00001334330397207801 @ 399002 238698 1
-2.18502996680305283661 1.68703825421449415956 0.58785208496898555541 2.75739113976525063165 -2.85900550713029710792 -0.03935703701594086418 -4.49217102325291950393 -2.64585051469315279959 -2.38994032696078084754 -1.09985234906952200618 = -0.00001334330636927720 @ 398373 238370 1
-2.18502996680305283661 1.68703825421449415956 0.58785208496898555541 2.75739113975565830472 -2.85900550713029710792 -0.03935703701973414237 -4.49217102360942988071 -2.64585051469315279959 -2.38994032696078084754 -1.09985234643898888152 = -0.00001334340778587446 @ 393297 235717 1
-2.18502850004529758365 1.68703823083754356205 0.58785206228622666202 2.75739112271633368678 -2.85900598896197655208 -0.03942621619417557149 -4.49220944943893130130 -2.64600521077141781490 -2.38996882226771534263 -1.09989983298088178643 = -0.00001355567447502522 @ 399782 239105 1
-2.18502850004529758365 1.68703823083872084254 0.58785206228622666202 2.75739112271633368678 -2.85900598896197655208 -0.03942621619417557149 -4.49220944943893130130 -2.64600521222764273332 -2.38996882226771534263 -1.09989983298088178643 = -0.00001355577053266239 @ 398975 238684 1
-2.18502850004529758365 1.68703823083754356205 0.58785206228622666202 2.75739112271633368678 -2.85900598896197655208 -0.03942621619417557149 -4.49220944943893130130 -2.64600521222764273332 -2.38996882226771534263 -1.09989983298088178643 = -0.00001355577066169567 @ 398493 238432 1
-2.18502850004529758365 1.68703823083754356205 0.58785206228622666202 2.75739112271633368678 -2.85900598896197655208 -0.03942621619417557149 -4.49220944943893130130 -2.64600521222764273332 -2.38996882226771534263 -1.09989983298118132460 = -0.00001355577068176077 @ 398660 238519 1
