-1.56154472636288388365 4.40002047235530291402 3.28529468405945790366 = -0.00000000002942452141 @ 398364 164071 1
-1.56154472631107843483 4.40002047235530291402 3.28529468405945790366 = -0.00000000002942452920 @ 390805 160629 1
4.14125670163574355342 2.47701178679939815197 2.66982022056744749960 = -0.00000000011436416185 @ 397180 163561 1
4.14125670168695503293 2.47701178680122513498 2.66982022053762202418 = -0.00000000011436416235 @ 397287 163608 1
4.14125669952071806534 2.47701178519849696258 2.66982022136399521628 = -0.00000000011685036614 @ 399762 164676 1
4.14125669952071806534 2.47701178519849696258 2.66982022136399521628 = -0.00000000011685036614 @ 399764 164677 1
4.14125722042119637223 2.47701177284823526037 2.66982021957835824466 = -0.00000000017030170906 @ 399356 164499 1
1.75774303112618635048 1.59573716635550133525 -4.30893111789204485973 = -0.00000000023042807720 @ 397418 163664 1
1.75774303112618635048 1.59573716635548956688 -4.30893111789260885303 = -0.00000000023042807732 @ 399574 164595 1
1.75774303112618635048 1.59573716636021889492 -4.30893111789204041884 = -0.00000000023042807952 @ 399527 164575 1
1.75774303207026338924 1.59573708586620033323 -4.30893111791983152159 = -0.00000000023505691827 @ 399378 164509 1
1.75774303207080584421 1.59573708586712403878 -4.30893111791983152159 = -0.00000000023505691843 @ 398759 164240 1
-1.56154469937692619297 4.40002071991619292390 3.28529575046575716968 = -0.00000000032938153521 @ 397649 163764 1
-1.56154473490878697994 4.40001958013406735404 3.28529557497682622724 = -0.00000000069875182776 @ 395435 162771 1
-1.56154472037206759616 4.40001916409525062335 3.28529433273172877250 = -0.00000000103740744032 @ 393061 161674 1
1.75774380402183871830 1.59573453158938804997 -4.30893135771700563907 = -0.00000000472524308769 @ 398575 164160 1
1.75774380402183871830 1.59573453158579336986 -4.30893135771700563907 = -0.00000000472524310899 @ 397804 163832 1
-3.39511191141437507213 -3.31730707056982820902 2.34683456814360891229 = -0.00000000594831727015 @ 397571 163731 1
-3.39511191141437507213 -3.31730707056982820902 2.34683456813923152495 = -0.00000000594944409248 @ 397074 163514 1
-1.56154448590821481879 4.40002086373650591611 3.28529887131923592491 = -0.00000000672664697135 @ 396833 163410 1
-3.39511444236672588204 -3.31730711835298519574 2.34683466133215601346 = -0.00000000680021996692 @ 399014 164351 1
-3.39511444236679382769 -3.31730711835280400734 2.34683466133215601346 = -0.00000000680021996788 @ 397216 163577 1
-3.39511191141901491619 -3.31730707056982820902 2.34683430987080932084 = -0.00000000737684398219 @ 398493 164125 1
1.75774675250161105389 1.59573799682115224918 -4.30892722177934661687 = -0.00000001624447936256 @ 399352 164498 1
1.75774675250161105389 1.59573799682115224918 -4.30892722177934661687 = -0.00000001624447936256 @ 399796 164691 1
1.75774675250161105389 1.59573799682115224918 -4.30892722177934661687 = -0.00000001624447936256 @ 399872 164724 1
1.75773959053615858039 1.59573887833557925831 -4.30893416869468826036 = -0.00000001691289319320 @ 398770 164245 1
1.75773959053615858039 1.59573887833557925831 -4.30893416869468826036 = -0.00000001691289319320 @ 399805 164695 1
1.75773959053853401358 1.59573887833490091204 -4.30893416869468826036 = -0.00000001691289324578 @ 398310 164048 1
1.75774327064327740011 1.59573884817522326784 -4.30893653594894487924 = -0.00000001852140634153 @ 397798 163829 1
1.75773823536998574646 1.59573603979104028383 -4.30892876895571319551 = -0.00000002371766848443 @ 399526 164574 1
1.75773823536998952122 1.59573603979103961770 -4.30892876895571319551 = -0.00000002371766848452 @ 399766 164678 1
4.14125668901598231741 2.47701598270199818685 2.66982022058751500282 = -0.00000003261844945489 @ 397672 163775 1
1.75774242462200036563 1.59573561797781993121 -4.30892412076054487358 = -0.00000003508615480282 @ 399727 164661 1
1.75774327065354230015 1.59573884818096134453 -4.30893905425509959883 = -0.00000003907384970592 @ 398555 164152 1
-1.56154436174738409093 4.40003082165890191391 3.28529565615344720797 = -0.00000004202594682152 @ 397610 163748 1
-1.56154436174738409093 4.40003082171390413890 3.28529565615369456566 = -0.00000004202595068125 @ 398756 164239 1
1.75774503650144575673 1.59574697339775806171 -4.30893283001100346752 = -0.00000005872445709537 @ 398814 164264 1
1.75774503650144575673 1.59574697339731175205 -4.30893283001100346752 = -0.00000005872445711128 @ 396076 163068 1
-1.56154469937692619297 4.40000768101003725263 3.28529468405946234455 = -0.00000006852142429032 @ 399321 164484 1
1.75774956030534501572 1.59574143168116089342 -4.30893891982551657804 = -0.00000006936987366498 @ 398642 164190 1
1.75774504004266240997 1.59575019145107432905 -4.30893282486060602565 = -0.00000010299380982436 @ 399620 164615 1
1.75774504004266240997 1.59575019145107721563 -4.30893282486060602565 = -0.00000010299380982438 @ 398660 164197 1
1.75774504004266240997 1.59575019144848129216 -4.30893282507686059546 = -0.00000010299382184826 @ 398726 164226 1
1.75773204660250437215 1.59573138110115708699 -4.30892889783134069859 = -0.00000010392475042605 @ 397768 163816 1
1.75773204656623183162 1.59573138103051404002 -4.30892889775197840407 = -0.00000010392649231018 @ 398833 164272 1
1.75773204656623294184 1.59573138103474598815 -4.30892889775197840407 = -0.00000010392649232673 @ 399747 164670 1
-1.56155964185115792020 4.40001617585842197400 3.28529795246149980414 = -0.00000011094858960206 @ 398825 164269 1
-1.56155964185055395888 4.40001617585880477890 3.28529795246580835766 = -0.00000011094859162831 @ 398977 164334 1
-1.56155958389559335053 4.40001661224191931154 3.28529875435689211471 = -0.00000011168028748947 @ 399761 164676 1
1.75774226608200145883 1.59572356866827469446 -4.30893095529793956899 = -0.00000011471049910262 @ 399501 164563 1
1.75774226608204142686 1.59572356866827314015 -4.30893095529784808662 = -0.00000011471049912983 @ 399181 164423 1
1.75774226638360864250 1.59572356866827469446 -4.30893095529793956899 = -0.00000011471067650219 @ 399822 164702 1
1.75774285935268115288 1.59572356866827314015 -4.30893090878351614492 = -0.00000011499736263189 @ 398920 164310 1
4.14125669953949149260 2.47700300152491248440 2.66982022161990029119 = -0.00000014491219995551 @ 399543 164581 1
4.14125669953949149260 2.47700300152488939176 2.66982022161990029119 = -0.00000014491219995616 @ 398606 164174 1
4.14125860339417695144 2.47700268967928716179 2.66982014376064835659 = -0.00000016045598467037 @ 398202 164001 1
4.14125860339417695144 2.47700268967928716179 2.66982014376064746841 = -0.00000016045598467063 @ 399669 164636 1
1.75775957884356759386 1.59573666360948984710 -4.30892876984684125574 = -0.00000016835001270230 @ 399438 164536 1
1.75775957888802891738 1.59573666360950228160 -4.30892876984684125574 = -0.00000016835024357821 @ 399631 164620 1
1.75775957888804090778 1.59573666360950228160 -4.30892876984684125574 = -0.00000016835024357996 @ 397264 163598 1
1.75775957682855432651 1.59573603232860450341 -4.30892876984684125574 = -0.00000017029884503383 @ 399739 164666 1
-3.39510375789286467096 -3.31730470529106735711 2.34683977544469657417 = -0.00000017885518575554 @ 395804 162940 1
1.75772822806989204025 1.59574342132200941435 -4.30893108777703481849 = -0.00000019060957305668 @ 398826 164269 1
-1.56154614253557522119 4.40001542342004459130 3.28527400108582545712 = -0.00000019286460114114 @ 398971 164332 1
-1.56154614253555990011 4.40001542342170814948 3.28527400108582545712 = -0.00000019286460280914 @ 399553 164586 1
1.75773918608575518974 1.59574668104337669128 -4.30894724950452268075 = -0.00000021971311231714 @ 392316 161329 1
-1.56152893850020446642 4.40003850081394087823 3.28529337902765794510 = -0.00000023377401069837 @ 396374 163206 1
4.14126015151982507234 2.47700885609646315189 2.66983046402993240420 = -0.00000023472398845712 @ 398212 164005 1
4.14126015151982507234 2.47700885609646315189 2.66983046402993284829 = -0.00000023472398845716 @ 399734 164664 1
1.75775817691535918286 1.59575164671711999809 -4.30893251551909894914 = -0.00000023941252731794 @ 397446 163676 1
4.14126912821442960677 2.47701182971919431353 2.66981821833172094927 = -0.00000028448977300628 @ 399567 164592 1
4.14126912821525827724 2.47701182966136279617 2.66981821256600726500 = -0.00000028453118228068 @ 398406 164088 1
4.14126912821525827724 2.47701182966136279617 2.66981821256669515918 = -0.00000028453118248433 @ 397564 163728 1
1.75774656628184122731 1.59575862442517180106 -4.30893908301866002120 = -0.00000030975647968886 @ 399246 164452 1
4.14124540894002812763 2.47700531349726249530 2.66982012648775945962 = -0.00000032655735718030 @ 399488 164557 1
4.14124540894010806369 2.47700531349726249530 2.66982012648775945962 = -0.00000032655735720045 @ 398717 164222 1
