-3.39512560132011698144 -3.31730460298160512167 2.34682841269570152676 2.06295423693470558746 4.37152876738818019220 3.11987656961512138665 0.54404233302188820254 -4.74375465594518885837 3.61218217314016865060 2.47438765612444999675 = -0.00000276593271643028 @ 399529 236118 1
-3.39512560132011698144 -3.31730460295816520500 2.34682841266712971517 2.06295423691928236920 4.37152877583347176937 3.11987656961512138665 0.54404233302188820254 -4.74375465594518885837 3.61218217314016865060 2.47438765612444999675 = -0.00000276600760806699 @ 397786 235209 1
-3.39512560132011698144 -3.31730460298160512167 2.34682841269570152676 2.06295423693470558746 4.37152877583347176937 3.11987656961512138665 0.54404233302188820254 -4.74375465594518885837 3.61218217315490752739 2.47438765612444999675 = -0.00000276600764866677 @ 397486 235053 1
-3.39512560132011698144 -3.31730460298160512167 2.34682841269570152676 2.06295423693470558746 4.37152877583347176937 3.11987656961512138665 0.54404233302188820254 -4.74375465594518885837 3.61218217314016865060 2.47438765612444999675 = -0.00000276600765058255 @ 397413 235014 1
-3.39512560132011698144 -3.31730460295816520500 2.34682841266712971517 2.06295423693470558746 4.37152877583347176937 3.11987656961512138665 0.54404233302188820254 -4.74375465594518885837 3.61218217314016865060 2.47438765612444999675 = -0.00000276600836960171 @ 393797 233133 1
-3.39512560132011698144 -3.31730460295816520500 2.34682841266712971517 2.06295423693470558746 4.37152877583347176937 3.11987656933285562033 0.54404233302188820254 -4.74375465594826906113 3.61218217314016865060 2.47438766045746438849 = -0.00000276604291180464 @ 397711 235170 1
-3.39512560132011698144 -3.31730460295816520500 2.34682837090019447146 2.06295423693470558746 4.37152877583347176937 3.11987656961512138665 0.54404233302188820254 -4.74375465594518885837 3.61218216577915818277 2.47438766045746438849 = -0.00000276639841689072 @ 388744 230502 1
-3.39512390083912762861 -3.31730460295816520500 2.34682818908667245594 2.06295407579225509309 4.37152875494460246841 3.11987678735546003495 0.54403279316194741444 -4.74370397099399543350 3.61220975719039660845 2.47430767924342420727 = -0.00000305872822662734 @ 396337 234451 1
-3.39512390083912762861 -3.31730460295816520500 2.34682818908667245594 2.06295407579225509309 4.37152875494460246841 3.11987678735546003495 0.54403279316194741444 -4.74370397099399543350 3.61220975719039660845 2.47430767924342420727 = -0.00000305872822662734 @ 399823 236272 1
-3.39512390083912762861 -3.31730460295844631347 2.34682818908667245594 2.06295407579225509309 4.37152875494460246841 3.11987678735546003495 0.54403279316194741444 -4.74370397099399543350 3.61220975719039660845 2.47430767924342420727 = -0.00000305872822709104 @ 398687 235677 1
-3.39512390085200754797 -3.31730460295816520500 2.34682818908667245594 2.06295407579225509309 4.37152875494460246841 3.11987678735546003495 0.54403279316194741444 -4.74370397099399454532 3.61220975719039660845 2.47430767924342420727 = -0.00000305872822716962 @ 399652 236183 1
4.14126737711376513573 2.47698356601949987166 2.66986483530015306087 -4.52231324348261587431 3.63896628300286772983 1.85359095706923193703 -4.34197311335181890257 0.61099412277845599473 4.00982355242618027091 -3.29724604597058013056 = -0.00000328432259603427 @ 398354 235505 1
4.14126737711376513573 2.47698356601949987166 2.66986483530015306087 -4.52231324348261587431 3.63896628300286772983 1.85359095706923193703 -4.34197311335181890257 0.61099412277306675012 4.00982355242618027091 -3.29724604597058013056 = -0.00000328432260110422 @ 398270 235461 1
4.14126737711376513573 2.47698356601949987166 2.66986483530192497682 -4.52231324348261587431 3.63896628300286772983 1.85359095706923193703 -4.34197311335181890257 0.61099412276675946210 4.00982355242618027091 -3.29724604597058013056 = -0.00000328432260568634 @ 398469 235564 1
4.14126737711376513573 2.47698356601949987166 2.66986483530015306087 -4.52231324348261587431 3.63896628300286772983 1.85359095706923193703 -4.34197311335181890257 0.61099412276675946210 4.00982355242618027091 -3.29724604597058013056 = -0.00000328432260664401 @ 398277 235465 1
4.14126737711376513573 2.47698356601949987166 2.66986483530015306087 -4.52231324348261587431 3.63896628300286772983 1.85359095706827137207 -4.34197311335181890257 0.61099412277306675012 4.00982355242618027091 -3.29724604598421766610 = -0.00000328432331512423 @ 398093 235369 1
4.14126737711376513573 2.47698356601949987166 2.66986483530015306087 -4.52231324348261587431 3.63896628300286772983 1.85359095712512900178 -4.34197311335181890257 0.61099412277306675012 4.00982355242618027091 -3.29724604597058013056 = -0.00000328432387954425 @ 397808 235221 1
4.14126737711327486124 2.47698356715734258060 2.66986483530015306087 -4.52231324348261587431 3.63896628300286772983 1.85359095706827137207 -4.34197311335181890257 0.61099434157612542151 4.00982355242624244340 -3.29724604597058013056 = -0.00000328471506754030 @ 399338 236018 1
4.14126737711327486124 2.47698356715734258060 2.66986483530015306087 -4.52231324348261587431 3.63896628300286772983 1.85359095706827137207 -4.34197311335181890257 0.61099434157612542151 4.00982355242624244340 -3.29724604597058013056 = -0.00000328471506754030 @ 399750 236234 1
4.14126737711327486124 2.47698356715734258060 2.66986483530015306087 -4.52231324348261587431 3.63896628300286772983 1.85359095706827137207 -4.34197311335181890257 0.61099434157612542151 4.00982355242618027091 -3.29724604597058013056 = -0.00000328471506755077 @ 395339 233931 1
4.14126737711376513573 2.47698356601949987166 2.66986483520422934745 -4.52231324348261587431 3.63896628300286772983 1.85359095706827137207 -4.34197311335181890257 0.61099434175874434150 4.00982355242618027091 -3.29724604597058013056 = -0.00000328473312666009 @ 397154 234879 1
4.14126737711376513573 2.47698356601949987166 2.66986483520422934745 -4.52231324348261587431 3.63896628300286772983 1.85359095706827137207 -4.34197311335181890257 0.61099434175874434150 4.00982355242618027091 -3.29724604597058013056 = -0.00000328473312666009 @ 399785 236252 1
4.14126737711327486124 2.47698356601949987166 2.66986483530015306087 -4.52231324350984476013 3.63896628301034885666 1.85359095706827137207 -4.34197311336172031559 0.61099434175874434150 4.00982355242618027091 -3.29724604597058013056 = -0.00000328473465794040 @ 396723 234653 1
4.14126737711327486124 2.47698356601949987166 2.66986483530015306087 -4.52231324350984476013 3.63896628300286772983 1.85359095706827137207 -4.34197311335181890257 0.61099434175874434150 4.00982355242618027091 -3.29724604597058013056 = -0.00000328473537055827 @ 395230 233874 1
-1.56159470786451803903 4.40001204752473462634 3.28528023560095583377 -2.13266239098986964962 -3.67619585996272757455 2.15624866142587512385 1.18519935632735373687 0.07464654575424359284 -1.57006275713552878592 2.51924531988637401270 = -0.00000331499671297223 @ 397908 235272 1
-1.56159470786451803903 4.40001204752473462634 3.28528023560095583377 -2.13266239098986964962 -3.67619585996272757455 2.15624866142587512385 1.18519935632735373687 0.07464654575424359284 -1.57006275713552878592 2.51924531988637401270 = -0.00000331499671297223 @ 399859 236290 1
-1.56159470786451803903 4.40001204752473462634 3.28528023560095583377 -2.13266239098986964962 -3.67619585996272757455 2.15624866142587512385 1.18519935632735373687 0.07464654575424359284 -1.57006275713552878592 2.51924531988637401270 = -0.00000331499671297223 @ 399908 236316 1
