-3.39511298537373207296 -3.31730720022569469663 2.34683588819497090938 2.06294384329664559630 4.37151477748715766580 = -0.00000000002052265707 @ 399724 140519 1
-3.39511298537373207296 -3.31730720022569469663 2.34683588819497090938 2.06294384329664559630 4.37151477748715855398 = -0.00000000002052265707 @ 399714 140516 1
-3.39511298537373207296 -3.31730720022569425254 2.34683588819497090938 2.06294384329664381994 4.37151477748715855398 = -0.00000000002052265707 @ 399681 140506 1
-3.39511298537373207296 -3.31730720022569425254 2.34683588819497090938 2.06294384329664559630 4.37151477748715855398 = -0.00000000002052265707 @ 396699 139614 1
-3.39511298455882215563 -3.31730660342811844998 2.34683590698536193031 2.06294384329664559630 4.37151477621026796072 = -0.00000000016235803679 @ 394389 138920 1
-3.39511333108120361146 -3.31730720022569425254 2.34683588791212738300 2.06294384120783025338 4.37151524062881779997 = -0.00000000017376533687 @ 397368 139813 1
-3.39511333108120361146 -3.31730720022569425254 2.34683588806129428406 2.06294384125794705298 4.37151524062195129261 = -0.00000000017376534744 @ 396593 139582 1
-3.39511333108120361146 -3.31730720022569425254 2.34683588819497090938 2.06294384329664559630 4.37151524029820581774 = -0.00000000017376543243 @ 396128 139441 1
4.14125746118622473091 2.47701187303935821404 2.66981946681179493908 -4.52234702986942327385 3.63900381796831062786 = -0.00000000064875866489 @ 399525 140461 1
4.14125746118622473091 2.47701187303935821404 2.66981946681179493908 -4.52234702986942327385 3.63900381796831062786 = -0.00000000064875866489 @ 399997 140600 1
4.14125746068288957957 2.47701187304068470851 2.66981946712494799812 -4.52234702932660237451 3.63900381804654182716 = -0.00000000064875868354 @ 398118 140039 1
4.14125746068288957957 2.47701187304259606847 2.66981946712006079636 -4.52234702932660237451 3.63900381804633443750 = -0.00000000064875868357 @ 399669 140503 1
4.14125746068288957957 2.47701187304259606847 2.66981946712006079636 -4.52234702932660237451 3.63900381804633443750 = -0.00000000064875868357 @ 399911 140574 1
4.14125746068288957957 2.47701187304259606847 2.66981946712006079636 -4.52234702932660237451 3.63900381804633443750 = -0.00000000064875868357 @ 399916 140575 1
4.14125746068288957957 2.47701187304259606847 2.66981946712006035227 -4.52234702932660237451 3.63900381804633443750 = -0.00000000064875868357 @ 399258 140380 1
4.14125746068288957957 2.47701187304242598231 2.66981946712006035227 -4.52234702932661036812 3.63900381804654182716 = -0.00000000064875868360 @ 398984 140298 1
4.14125746068288957957 2.47701187304259606847 2.66981946712006035227 -4.52234702932660237451 3.63900381804728789703 = -0.00000000064875868363 @ 398474 140145 1
4.14125746068288957957 2.47701187304259606847 2.66981946712003637145 -4.52234702932660237451 3.63900381804728789703 = -0.00000000064875868363 @ 399322 140400 1
4.14125746068288957957 2.47701187304259606847 2.66981946712003637145 -4.52234702932660237451 3.63900381804728789703 = -0.00000000064875868363 @ 399843 140553 1
4.14125746068288957957 2.47701187304259606847 2.66981946712003637145 -4.52234702932660237451 3.63900381804728789703 = -0.00000000064875868363 @ 399930 140579 1
4.14125746068325639726 2.47701187304068470851 2.66981946712006035227 -4.52234702932660237451 3.63900381804654182716 = -0.00000000064875868369 @ 399393 140421 1
4.14125746067350242186 2.47701187304105596709 2.66981946709990758393 -4.52234702932660237451 3.63900381811843409707 = -0.00000000064875868388 @ 399039 140314 1
