0.83333333452036473243 0.37500000039848357947 = -2.00000000000000177636 @ 196857 36449 1
0.83333333452036473243 0.37499999939040129515 = -2.00000000000000355271 @ 195869 36182 1
0.50000000159303159553 0.87499999879732970332 = -2.00000000000000710543 @ 195117 35980 1
0.50000000222432483543 0.87499999879732970332 = -2.00000000000001065814 @ 196719 36411 1
0.49999999615471146797 0.12499999866908290125 = -2.00000000000003019807 @ 196120 36248 1
0.49999999615194329339 0.12499999866908290125 = -2.00000000000003019807 @ 199053 37037 1
0.16666666940017027532 0.87500000289743096182 = -2.00000000000003730349 @ 197932 36735 1
0.49999999393219796140 0.12499999866908290125 = -2.00000000000006394885 @ 196452 36335 1
0.16666666816506175985 0.12500000523540708008 = -2.00000000000008171241 @ 197163 36531 1
0.16666666816506175985 0.12500000522484119858 = -2.00000000000008171241 @ 197563 36637 1
0.49999999206948347874 0.12499999866908290125 = -2.00000000000010658141 @ 196406 36323 1
0.49999999117155818906 0.37500000033799157917 = -2.00000000000012434498 @ 197064 36503 1
0.49999999117155818906 0.37500000033749891770 = -2.00000000000012434498 @ 198558 36906 1
0.49999999144839146759 0.62499999788868920714 = -2.00000000000012967405 @ 197493 36619 1
0.49999999144839146759 0.62499999782592952080 = -2.00000000000012967405 @ 198204 36808 1
0.49999999144839146759 0.62499999782578086194 = -2.00000000000012967405 @ 199432 37157 1
0.49999999144839146759 0.62499999788868820794 = -2.00000000000012967405 @ 199539 37185 1
0.49999999123464045070 0.62499999788868920714 = -2.00000000000013500312 @ 196058 36231 1
0.49999999021550944889 0.37500000195357668931 = -2.00000000000016342483 @ 195209 36004 1
0.49999999021550944889 0.37500000195248028856 = -2.00000000000016342483 @ 198477 36885 1
0.83333332313213259734 0.12500000036976449680 = -2.00000000000016697754 @ 196338 36305 1
0.83333332309608398880 0.12500000036976449680 = -2.00000000000016697754 @ 198113 36784 1
0.83333332309624641443 0.12500000036976449680 = -2.00000000000016697754 @ 199190 37075 1
0.83333332309608398880 0.12500000037002562125 = -2.00000000000016697754 @ 199338 37130 1
0.83333332313213259734 0.12500000036975558726 = -2.00000000000016697754 @ 199617 37205 1
0.16666667610687282974 0.12499999502784227279 = -2.00000000000021138646 @ 197100 36514 1
0.16666667610687282974 0.12499999502787131900 = -2.00000000000021138646 @ 199590 37198 1
0.16666666597460536026 0.37499999136919653919 = -2.00000000000021316282 @ 199669 37218 1
0.16666666613223635185 0.37499998839556142327 = -2.00000000000038191672 @ 199267 37095 1
0.83333332231236822984 0.62500001031958007935 = -2.00000000000049560356 @ 198224 36813 1
0.83333332231236822984 0.62500001031983132282 = -2.00000000000049560356 @ 198910 37000 1
0.16666668620059987838 0.62500000191013393991 = -2.00000000000062172489 @ 199820 37259 1
0.83333335320786916522 0.37499999136919653919 = -2.00000000000084376950 @ 197407 36596 1
0.16666666598666660115 0.37500001865240650822 = -2.00000000000099120712 @ 199661 37216 1
0.83333335899506411071 0.62500000191013393991 = -2.00000000000106403775 @ 194590 35841 1
0.16666666439464250526 0.37500001988395659236 = -2.00000000000113153931 @ 197798 36700 1
0.16666666422868423036 0.37500001988395659236 = -2.00000000000113509202 @ 197310 36571 1
0.16666669450991375423 0.87500000488907936358 = -2.00000000000130739863 @ 187509 34016 1
0.16666669450991375423 0.87500000524655208167 = -2.00000000000131805677 @ 195480 36077 1
0.49999997146791069769 0.87500000651832121612 = -2.00000000000142286183 @ 196383 36317 1
0.49999997146791069769 0.87500000651198028834 = -2.00000000000142286183 @ 198563 36907 1
0.83333332710309482305 0.37500002971848761524 = -2.00000000000257216470 @ 198846 36983 1
0.83333332710311436298 0.37500002971848761524 = -2.00000000000257216470 @ 199529 37182 1
0.83333332707048546339 0.37500002972122870037 = -2.00000000000257394106 @ 196843 36446 1
0.83333332707048546339 0.37500002972130136447 = -2.00000000000257394106 @ 199313 37122 1
0.83333335190415147586 0.87499996431777726791 = -2.00000000000416910950 @ 196135 36252 1
0.83333335190415147586 0.87499996431777726791 = -2.00000000000416910950 @ 196997 36486 1
0.83333335190415147586 0.87499996431777726791 = -2.00000000000416910950 @ 198250 36820 1
0.83333335190415147586 0.87499996431006910047 = -2.00000000000417088586 @ 198376 36855 1
0.49999996509171812376 0.37499996685447661848 = -2.00000000000507149878 @ 195841 36175 1
0.83333335829127008765 0.62500004738011571970 = -2.00000000000737720995 @ 198305 36835 1
0.16666667024150449983 0.62500006689396403470 = -2.00000000001274003125 @ 198207 36809 1
0.16666667025358802845 0.62500006689396403470 = -2.00000000001274180761 @ 199138 37061 1
0.16666667025335349384 0.62500006706612143415 = -2.00000000001280575646 @ 197810 36703 1
0.49999998815136703634 0.62500012464305465532 = -2.00000000004438582835 @ 197347 36580 1
0.83333342553245526307 0.62499987591143557619 = -2.00000000005735856234 @ 198231 36815 1
0.49999978686696316954 0.87499999879732970332 = -2.00000000007263345481 @ 196408 36324 1
0.49999978640617159797 0.87499999871603928447 = -2.00000000007294964632 @ 196783 36428 1
0.83333352498747004233 0.12500009072052425951 = -2.00000000008212452940 @ 195789 36161 1
0.83333308638145875413 0.37499999149747714755 = -2.00000000009771383702 @ 196637 36390 1
0.83333334323353824846 0.87500026611780812313 = -2.00000000020145485280 @ 191196 34934 1
0.16666668293304925941 0.87500037713269251949 = -2.00000000040470204965 @ 196714 36410 1
0.16666668620059987838 0.87500038721438200273 = -2.00000000042679282330 @ 194089 35707 1
0.83333274542155455489 0.62499995869344349142 = -2.00000000055748472505 @ 198814 36975 1
0.50000059436511978816 0.12499999866908290125 = -2.00000000056484061872 @ 198936 37006 1
0.50000059436672672497 0.12499999866908290125 = -2.00000000056484417144 @ 193951 35671 1
0.49999937746212741452 0.62500000126715293813 = -2.00000000061965543807 @ 196880 36455 1
0.16666600372936599128 0.12499994533791310147 = -2.00000000071117511879 @ 199174 37071 1
0.16666600372935327923 0.12499994533791310147 = -2.00000000071117511879 @ 199584 37196 1
0.16666599191998596186 0.37500006685783499050 = -2.00000000074064665512 @ 196775 36426 1
0.16666735358787465593 0.62499999817404727764 = -2.00000000075445605319 @ 197828 36708 1
0.16666664218319374169 0.12499946138554993147 = -2.00000000082556717018 @ 197720 36680 1
0.16666740907574845165 0.62499999817404727764 = -2.00000000088126306252 @ 198606 36918 1
0.16666740907574845165 0.12499987809245541315 = -2.00000000092349772274 @ 199870 37272 1
0.16666654412189310652 0.12500057226731589588 = -2.00000000095488417173 @ 196087 36240 1
0.16666654412189310652 0.12500057226813393596 = -2.00000000095488594809 @ 198067 36772 1
0.16666752013051666648 0.37499996685980835354 = -2.00000000116774323544 @ 198350 36848 1
0.16666754027310609620 0.12500000442699807368 = -2.00000000122030030525 @ 199499 37175 1
0.16666754028786792685 0.12500000458615459498 = -2.00000000122034471417 @ 197441 36605 1
0.16666578273764953710 0.12499995503677140130 = -2.00000000125499788339 @ 198816 36975 1
0.83333422838542792199 0.62500004617058280143 = -2.00000000128694743751 @ 197143 36525 1
0.83333422856438110760 0.62500004612691728578 = -2.00000000128745014649 @ 197866 36718 1
0.49999910007977244053 0.12500001107198713268 = -2.00000000129520927317 @ 199778 37248 1
0.49999910007977244053 0.12500001118232251240 = -2.00000000129521637859 @ 193042 35432 1
0.49999910007977244053 0.12500001118249493004 = -2.00000000129521637859 @ 199382 37142 1
0.50000090268474184363 0.62500000126715293813 = -2.00000000130283339672 @ 199277 37098 1
0.50000090268643848646 0.62500000126715293813 = -2.00000000130283872579 @ 198528 36898 1
0.16666761995405948715 0.87499996031217330827 = -2.00000000145746703595 @ 197811 36703 1
0.16666761995405948715 0.87499996031217330827 = -2.00000000145746703595 @ 198502 36891 1
0.49999998380393279040 0.37500073223979840664 = -2.00000000152446766322 @ 198142 36792 1
0.49999998380393279040 0.37500073223979840664 = -2.00000000152446766322 @ 199947 37292 1
0.83333218886549509374 0.12499994533791310147 = -2.00000000210271089429 @ 198444 36876 1
0.83333220508744976218 0.87500022028148638498 = -2.00000000217319851004 @ 199270 37096 1
0.83333220508744976218 0.87500022586154801996 = -2.00000000218027373933 @ 195935 36199 1
0.83333220508744976218 0.87500022586154801996 = -2.00000000218027373933 @ 198566 36908 1
0.50000089930660429616 0.87500064313922865100 = -2.00000000246881093346 @ 197755 36689 1
