-7.708314	-0.800321	=	186.730909	@	129818	3.830000	1
-7.708314	5.482864	=	186.730909	@	65199	2.120000	1
4.858057	-0.800321	=	186.730909	@	73535	2.340000	1
-7.083506	-7.708314	=	186.730909	@	88171	2.730000	1
5.482864	-7.708314	=	186.730909	@	169364	4.870000	1
4.858057	-7.083506	=	186.730909	@	78804	2.490000	1
-7.083506	4.858057	=	186.730909	@	124189	3.680000	1
4.858057	5.482864	=	186.730909	@	61739	2.030000	1
-1.425128	5.482864	=	186.730909	@	123492	3.660000	1
5.482864	-1.425128	=	186.730909	@	41092	1.460000	1
-0.800321	4.858057	=	186.730909	@	175761	5.040000	1
-7.083506	-1.425128	=	186.730909	@	42051	1.490000	1
-0.800321	-1.425128	=	186.730909	@	54691	1.830000	1
-0.800321	-7.708314	=	186.730909	@	48306	1.660000	1
-1.425128	-0.800321	=	186.730909	@	141863	4.150000	1
5.482864	4.858057	=	186.730909	@	62673	2.050000	1
-1.425128	-7.083506	=	186.730909	@	183592	5.240000	1
-7.708314	-7.083506	=	186.730909	@	63690	2.080000	1
