5.482864	-7.708314	=	186.730909	@	195566	5.470000	1
-0.800321	4.858057	=	186.730909	@	49773	1.610000	1
5.482864	4.858057	=	186.730909	@	97770	2.900000	1
-7.083506	4.858057	=	186.730909	@	94754	2.820000	1
-0.800321	-7.708314	=	186.730909	@	81234	2.460000	1
-1.425128	-7.083506	=	186.730909	@	182986	5.140000	1
-7.708314	-7.083506	=	186.730909	@	108009	3.170000	1
-1.425128	5.482864	=	186.730909	@	153725	4.370000	1
-7.083506	-1.425128	=	186.730909	@	185146	5.200000	1
-7.708314	-0.800321	=	186.730909	@	63223	1.980000	1
-1.425128	-0.800321	=	186.730909	@	113351	3.320000	1
5.482864	-1.425128	=	186.730909	@	54639	1.750000	1
-7.083506	-7.708314	=	186.730909	@	106212	3.130000	1
4.858057	5.482864	=	186.730909	@	44748	1.470000	1
4.858057	-7.083506	=	186.730909	@	67106	2.090000	1
-7.708314	5.482864	=	186.730909	@	93498	2.790000	1
4.858057	-0.800321	=	186.730909	@	66167	2.060000	1
-0.800321	-1.425128	=	186.730909	@	174316	4.910000	1
