-7.708314	5.482864	=	186.730909	@	74146	2.290000	1
-7.708314	-0.800321	=	186.730909	@	52642	1.710000	1
4.858057	-0.800321	=	186.730909	@	44953	1.490000	1
-0.800321	4.858057	=	186.730909	@	69547	2.160000	1
5.482864	-7.708314	=	186.730909	@	105122	3.100000	1
-0.800321	-7.708314	=	186.730909	@	136147	3.920000	1
5.482864	-1.425128	=	186.730909	@	110128	3.230000	1
-0.800321	-1.425128	=	186.730909	@	92255	2.760000	1
-1.425128	-7.083506	=	186.730909	@	100741	2.990000	1
5.482864	4.858057	=	186.730909	@	53362	1.730000	1
-1.425128	5.482864	=	186.730909	@	88036	2.650000	1
-7.083506	-1.425128	=	186.730909	@	171391	4.840000	1
-7.083506	-7.708314	=	186.730909	@	74137	2.290000	1
4.858057	-7.083506	=	186.730909	@	66221	2.080000	1
-7.083506	4.858057	=	186.730909	@	158844	4.520000	1
-1.425128	-0.800321	=	186.730909	@	138253	3.980000	1
4.858057	5.482864	=	186.730909	@	74111	2.290000	1
-7.708314	-7.083506	=	186.730909	@	117616	3.430000	1
