4.858057	-0.800321	=	186.730909	@	57699	1.870000	1
-7.083506	-1.425128	=	186.730909	@	33074	1.200000	1
-7.083506	-7.708314	=	186.730909	@	139596	4.050000	1
4.858057	5.482864	=	186.730909	@	86036	2.630000	1
-7.083506	4.858057	=	186.730909	@	107034	3.200000	1
5.482864	-7.708314	=	186.730909	@	99645	2.990000	1
-0.800321	-1.425128	=	186.730909	@	174961	5.010000	1
4.858057	-7.083506	=	186.730909	@	140716	4.080000	1
-1.425128	-7.083506	=	186.730909	@	80208	2.480000	1
-0.800321	-7.708314	=	186.730909	@	174256	4.990000	1
-1.425128	-0.800321	=	186.730909	@	140569	4.080000	1
5.482864	-1.425128	=	186.730909	@	98936	2.970000	1
-7.708314	-7.083506	=	186.730909	@	114716	3.400000	1
-0.800321	4.858057	=	186.730909	@	182486	5.220000	1
-7.708314	5.482864	=	186.730909	@	95156	2.870000	1
5.482864	4.858057	=	186.730909	@	171620	4.930000	1
-1.425128	5.482864	=	186.730909	@	58415	1.890000	1
-7.708314	-0.800321	=	186.730909	@	195594	5.550000	1
