1.170089	2.193280	=	1.000000	@	145056	9.420000	1
0.624228	7.706277	=	1.000000	@	130623	8.540000	1
7.706277	0.333018	=	1.000000	@	157791	10.210000	1
0.333018	2.193280	=	1.000000	@	163397	10.560000	1
2.193280	1.170089	=	1.000000	@	63806	4.360000	1
7.706277	2.193280	=	1.000000	@	109605	7.250000	1
0.333018	7.706277	=	1.000000	@	107644	7.130000	1
7.706277	4.111207	=	1.000000	@	72711	4.940000	1
0.624228	4.111207	=	1.000000	@	167312	10.810000	1
4.111207	4.111207	=	1.000000	@	167995	10.840000	1
2.193280	2.193280	=	1.000000	@	83188	5.590000	1
7.706277	1.170089	=	1.000000	@	114206	7.530000	1
4.111207	2.193280	=	1.000000	@	57791	3.970000	1
4.111207	7.706277	=	1.000000	@	155535	10.070000	1
7.706277	0.624228	=	1.000000	@	131990	8.620000	1
1.170089	4.111207	=	1.000000	@	194809	12.500000	1
7.706277	7.706277	=	1.000000	@	166274	10.740000	1
0.333018	0.624228	=	1.000000	@	165127	10.670000	1
2.193280	7.706277	=	1.000000	@	59740	4.100000	1
0.333018	0.333018	=	1.000000	@	173213	11.170000	1
0.624228	1.170089	=	1.000000	@	169142	10.910000	1
4.111207	0.333018	=	1.000000	@	165877	10.710000	1
4.111207	1.170089	=	1.000000	@	106349	7.040000	1
4.111207	0.624228	=	1.000000	@	158697	10.270000	1
2.193280	0.333018	=	1.000000	@	163449	10.560000	1
0.333018	1.170089	=	1.000000	@	164706	10.640000	1
1.170089	0.333018	=	1.000000	@	155956	10.090000	1
2.193280	0.624228	=	1.000000	@	102232	6.790000	1
0.333018	4.111207	=	1.000000	@	165634	10.710000	1
2.193280	4.111207	=	1.000000	@	71870	4.880000	1
0.624228	2.193280	=	1.000000	@	159396	10.310000	1
1.170089	0.624228	=	1.000000	@	169896	10.960000	1
0.624228	0.624228	=	1.000000	@	155361	10.060000	1
0.624228	0.333018	=	1.000000	@	193947	12.430000	1
1.170089	1.170089	=	1.000000	@	101691	6.760000	1
1.170089	7.706277	=	1.000000	@	103860	6.890000	1
