0.333018	2.193278	7.706286	=	1.000000	@	390816	66.720000	1
0.333019	7.706259	1.170067	=	1.000000	@	303552	52.250000	1
1.170089	0.624227	1.170089	=	1.000000	@	391334	66.820000	1
0.624228	1.170089	0.624229	=	1.000000	@	312554	53.720000	1
4.111207	1.170089	7.706277	=	1.000000	@	352795	60.390000	1
4.111207	1.170089	0.333018	=	1.000000	@	395703	67.510000	1
0.624230	4.111208	0.624229	=	1.000000	@	382225	65.280000	1
0.624228	0.624228	7.706277	=	1.000000	@	393647	67.210000	1
0.624228	2.193280	7.706277	=	1.000000	@	396810	67.730000	1
0.333019	4.111207	0.624233	=	1.000000	@	387857	66.210000	1
1.170089	7.706277	1.170089	=	1.000000	@	398814	68.030000	1
0.333018	0.333018	1.170089	=	1.000000	@	397843	67.880000	1
0.624228	2.193294	0.333018	=	1.000000	@	399912	68.180000	1
2.193280	7.706277	2.193280	=	1.000000	@	392746	67.010000	1
2.193280	0.624229	1.170089	=	1.000000	@	356927	61.120000	1
1.170088	0.333018	0.333018	=	1.000000	@	374032	63.930000	1
7.706277	4.111207	1.170089	=	1.000000	@	328912	56.490000	1
0.624228	1.170088	7.706275	=	1.000000	@	361149	61.790000	1
0.333018	0.333018	2.193280	=	1.000000	@	390841	66.720000	1
2.193280	0.333018	2.193280	=	1.000000	@	323893	55.600000	1
7.706277	7.706277	4.111207	=	1.000000	@	378376	64.630000	1
0.333018	7.706278	2.193281	=	1.000000	@	398834	68.030000	1
4.111206	0.624229	0.624229	=	1.000000	@	381036	65.120000	1
4.111207	2.193280	4.111207	=	1.000000	@	186309	32.710000	1
0.333018	1.170089	7.706279	=	1.000000	@	396061	67.600000	1
0.333018	7.706277	7.706278	=	1.000000	@	363212	62.150000	1
0.333018	4.111206	4.111207	=	1.000000	@	392207	66.960000	1
2.193280	7.706277	7.706277	=	1.000000	@	320456	55.030000	1
1.170090	4.111207	1.170089	=	1.000000	@	375569	64.200000	1
0.624228	4.111207	4.111207	=	1.000000	@	399799	68.170000	1
4.111207	2.193280	2.193280	=	1.000000	@	398591	68.010000	1
0.624228	0.624228	0.333018	=	1.000000	@	381512	65.160000	1
2.193280	7.706277	0.624228	=	1.000000	@	367239	62.820000	1
0.624229	4.111203	1.170089	=	1.000000	@	367618	62.850000	1
0.624228	4.111207	2.193280	=	1.000000	@	392079	66.950000	1
7.706278	0.333018	0.333018	=	1.000000	@	388702	66.350000	1
2.193284	0.624228	0.624229	=	1.000000	@	378084	64.600000	1
0.624231	0.333018	0.624229	=	1.000000	@	313255	53.840000	1
2.193280	2.193280	1.170089	=	1.000000	@	350181	59.970000	1
1.170090	4.111206	0.624228	=	1.000000	@	390403	66.680000	1
1.170086	0.624229	2.193280	=	1.000000	@	385431	65.810000	1
4.111207	0.333018	7.706277	=	1.000000	@	398869	68.030000	1
7.706277	4.111207	4.111207	=	1.000000	@	230544	40.220000	1
0.333018	2.193278	2.193280	=	1.000000	@	394016	67.240000	1
0.333015	0.333018	0.333018	=	1.000000	@	399200	68.070000	1
4.111208	4.111207	0.333018	=	1.000000	@	391632	66.850000	1
1.170088	2.193280	0.333018	=	1.000000	@	389868	66.570000	1
0.333020	0.624227	2.193295	=	1.000000	@	353009	60.470000	1
4.111207	2.193280	1.170089	=	1.000000	@	393524	67.140000	1
4.111207	0.624228	0.333018	=	1.000000	@	367102	62.740000	1
7.706277	7.706277	2.193280	=	1.000000	@	224199	39.180000	1
0.624228	2.193280	4.111200	=	1.000000	@	397110	67.760000	1
0.333018	7.706277	4.111207	=	1.000000	@	398938	68.040000	1
2.193280	4.111207	0.333018	=	1.000000	@	399293	68.130000	1
4.111207	1.170089	4.111207	=	1.000000	@	353526	60.510000	1
0.624228	7.706277	0.624228	=	1.000000	@	387458	66.180000	1
0.333016	0.333018	4.111206	=	1.000000	@	392498	66.990000	1
0.624229	1.170090	4.111202	=	1.000000	@	319369	54.870000	1
0.624229	0.333018	7.706276	=	1.000000	@	237306	41.290000	1
4.111209	2.193278	0.333018	=	1.000000	@	364020	62.270000	1
0.624226	1.170089	1.170089	=	1.000000	@	383830	65.550000	1
4.111207	4.111207	2.193280	=	1.000000	@	238560	41.520000	1
2.193280	1.170089	7.706277	=	1.000000	@	388490	66.330000	1
7.706277	7.706277	7.706277	=	1.000000	@	158754	27.970000	1
0.624228	2.193280	1.170089	=	1.000000	@	347766	59.570000	1
7.706277	4.111207	2.193280	=	1.000000	@	302829	52.120000	1
4.111207	7.706277	1.170089	=	1.000000	@	352979	60.470000	1
4.111207	7.706277	2.193280	=	1.000000	@	302406	52.090000	1
0.333018	0.624228	4.111207	=	1.000000	@	397890	67.880000	1
2.193280	4.111207	2.193280	=	1.000000	@	379015	64.740000	1
1.170088	0.624229	0.624229	=	1.000000	@	347138	59.460000	1
2.193280	4.111207	7.706277	=	1.000000	@	390946	66.730000	1
2.193280	0.333018	0.333018	=	1.000000	@	317982	54.630000	1
4.111207	0.624228	2.193280	=	1.000000	@	399031	68.040000	1
1.170089	0.333018	4.111207	=	1.000000	@	396909	67.740000	1
0.333016	0.333018	0.624228	=	1.000000	@	398898	68.030000	1
7.706277	1.170089	1.170089	=	1.000000	@	398732	68.020000	1
4.111207	2.193280	7.706277	=	1.000000	@	254180	44.070000	1
0.333019	4.111216	2.193275	=	1.000000	@	319679	54.900000	1
4.111207	0.624228	1.170089	=	1.000000	@	389692	66.560000	1
2.193280	2.193280	0.333018	=	1.000000	@	366198	62.600000	1
1.170089	4.111207	2.193280	=	1.000000	@	379807	64.880000	1
0.624228	2.193280	0.624228	=	1.000000	@	358452	61.370000	1
0.333017	2.193246	1.170088	=	1.000000	@	323260	55.550000	1
0.624229	0.333011	2.193279	=	1.000000	@	383196	65.430000	1
7.706277	2.193280	2.193280	=	1.000000	@	219068	38.290000	1
0.333018	0.624228	1.170089	=	1.000000	@	362460	62.020000	1
1.170089	2.193280	2.193280	=	1.000000	@	361429	61.810000	1
2.193280	2.193280	2.193280	=	1.000000	@	398908	68.030000	1
0.624224	7.706272	0.333018	=	1.000000	@	360790	61.690000	1
4.111207	7.706280	0.624228	=	1.000000	@	363292	62.150000	1
4.111207	4.111207	4.111207	=	1.000000	@	327735	56.260000	1
4.111207	1.170089	1.170089	=	1.000000	@	398176	67.910000	1
0.624228	7.706281	2.193281	=	1.000000	@	394186	67.260000	1
2.193279	0.624228	4.111206	=	1.000000	@	391390	66.830000	1
2.193280	4.111207	1.170089	=	1.000000	@	361223	61.790000	1
7.706277	0.333018	0.624229	=	1.000000	@	354048	60.620000	1
2.193280	0.333018	7.706276	=	1.000000	@	398285	67.920000	1
7.706281	4.111210	0.333018	=	1.000000	@	399058	68.050000	1
2.193280	1.170089	2.193280	=	1.000000	@	363453	62.170000	1
0.624228	0.624228	2.193280	=	1.000000	@	370958	63.410000	1
2.193280	1.170089	0.624228	=	1.000000	@	361669	61.890000	1
4.111208	7.706278	0.333018	=	1.000000	@	399736	68.170000	1
1.170089	7.706277	7.706277	=	1.000000	@	315034	54.120000	1
4.111207	0.333018	1.170089	=	1.000000	@	353471	60.510000	1
7.706277	7.706277	0.333018	=	1.000000	@	396620	67.650000	1
2.193280	1.170089	0.333018	=	1.000000	@	398128	67.900000	1
7.706277	0.624228	2.193280	=	1.000000	@	362037	61.920000	1
7.706278	0.333018	1.170089	=	1.000000	@	363988	62.210000	1
2.193281	0.624229	2.193281	=	1.000000	@	362908	62.060000	1
1.170089	4.111207	7.706277	=	1.000000	@	385309	65.800000	1
1.170089	0.333018	7.706277	=	1.000000	@	392243	66.970000	1
0.333018	1.170088	4.111208	=	1.000000	@	364201	62.290000	1
1.170089	2.193280	7.706277	=	1.000000	@	331031	56.800000	1
7.706277	1.170089	2.193280	=	1.000000	@	388730	66.350000	1
1.170089	0.333018	1.170089	=	1.000000	@	312809	53.800000	1
0.333019	1.170090	2.193277	=	1.000000	@	361936	61.910000	1
0.333019	1.170089	0.333018	=	1.000000	@	363491	62.170000	1
7.706277	4.111207	7.706277	=	1.000000	@	198829	34.890000	1
1.170088	0.624228	7.706273	=	1.000000	@	399365	68.130000	1
1.170089	4.111207	0.333014	=	1.000000	@	350458	60.060000	1
0.624228	0.624228	4.111207	=	1.000000	@	397345	67.770000	1
2.193282	1.170089	1.170089	=	1.000000	@	378883	64.730000	1
2.193280	0.333018	4.111207	=	1.000000	@	317804	54.610000	1
1.170089	7.706280	0.624228	=	1.000000	@	399997	68.190000	1
1.170089	7.706277	4.111207	=	1.000000	@	398855	68.030000	1
0.333019	7.706272	0.624233	=	1.000000	@	333027	57.170000	1
2.193280	0.624228	7.706277	=	1.000000	@	381830	65.250000	1
7.706277	0.333018	7.706277	=	1.000000	@	390812	66.720000	1
2.193283	4.111207	0.624228	=	1.000000	@	382451	65.370000	1
2.193280	2.193280	7.706277	=	1.000000	@	392945	67.090000	1
1.170089	2.193280	4.111207	=	1.000000	@	397795	67.880000	1
4.111207	4.111207	7.706277	=	1.000000	@	289757	49.960000	1
0.624229	2.193280	2.193281	=	1.000000	@	342018	58.640000	1
1.170089	2.193280	1.170089	=	1.000000	@	362822	62.050000	1
0.624228	7.706278	7.706278	=	1.000000	@	382633	65.380000	1
4.111208	4.111207	1.170089	=	1.000000	@	395313	67.480000	1
2.193280	1.170089	4.111207	=	1.000000	@	350293	59.980000	1
1.170089	7.706281	0.333018	=	1.000000	@	398549	68.000000	1
0.333015	4.111208	0.333018	=	1.000000	@	387406	66.170000	1
4.111207	0.333018	2.193280	=	1.000000	@	398041	67.900000	1
1.170089	0.624228	4.111207	=	1.000000	@	398665	68.010000	1
7.706277	0.333018	2.193280	=	1.000000	@	363039	62.070000	1
0.333019	1.170084	1.170056	=	1.000000	@	399586	68.150000	1
4.111207	7.706277	7.706277	=	1.000000	@	164351	28.910000	1
1.170089	4.111207	4.111207	=	1.000000	@	399424	68.140000	1
0.624228	0.624228	0.624229	=	1.000000	@	346204	59.310000	1
7.706277	2.193280	1.170089	=	1.000000	@	276752	47.740000	1
0.333019	2.193280	4.111217	=	1.000000	@	392073	66.950000	1
4.111207	0.333018	0.624229	=	1.000000	@	375469	64.190000	1
0.333018	0.624228	7.706278	=	1.000000	@	392197	66.960000	1
7.706277	7.706277	1.170089	=	1.000000	@	358161	61.290000	1
4.111207	0.333018	0.333018	=	1.000000	@	398032	67.900000	1
0.333018	2.193279	0.624228	=	1.000000	@	294915	50.790000	1
4.111207	1.170089	0.624228	=	1.000000	@	396362	67.630000	1
4.111208	1.170089	2.193280	=	1.000000	@	314578	54.080000	1
2.193283	0.624228	0.333018	=	1.000000	@	273774	47.300000	1
7.706277	7.706277	0.624228	=	1.000000	@	364941	62.410000	1
0.333018	4.111206	7.706275	=	1.000000	@	399944	68.180000	1
7.706278	1.170089	0.624229	=	1.000000	@	356596	61.030000	1
7.706277	2.193280	7.706277	=	1.000000	@	264587	45.770000	1
7.706278	4.111207	0.624228	=	1.000000	@	391546	66.840000	1
1.170089	1.170088	2.193280	=	1.000000	@	365513	62.460000	1
2.193280	4.111207	4.111207	=	1.000000	@	305984	52.650000	1
7.706277	0.624228	0.333018	=	1.000000	@	398983	68.040000	1
4.111206	0.624228	4.111207	=	1.000000	@	396028	67.600000	1
7.706277	1.170089	7.706277	=	1.000000	@	364910	62.410000	1
7.706277	0.624228	4.111207	=	1.000000	@	359969	61.560000	1
7.706277	0.624228	7.706278	=	1.000000	@	399965	68.180000	1
2.193280	2.193280	4.111207	=	1.000000	@	224764	39.220000	1
2.193286	0.333018	0.624229	=	1.000000	@	316398	54.370000	1
2.193280	7.706277	4.111207	=	1.000000	@	399778	68.170000	1
7.706277	2.193280	4.111207	=	1.000000	@	383515	65.520000	1
4.111207	7.706277	4.111207	=	1.000000	@	334336	57.340000	1
0.624228	0.333018	4.111207	=	1.000000	@	370179	63.270000	1
0.624229	1.170089	2.193279	=	1.000000	@	363862	62.200000	1
7.706278	1.170089	0.333018	=	1.000000	@	399967	68.180000	1
0.333002	2.193280	0.333013	=	1.000000	@	363343	62.160000	1
0.333018	4.111211	1.170096	=	1.000000	@	363245	62.150000	1
0.624228	4.111206	0.333019	=	1.000000	@	391112	66.740000	1
4.111207	0.624228	7.706277	=	1.000000	@	395880	67.520000	1
0.624239	0.624220	1.170077	=	1.000000	@	263218	45.590000	1
2.193280	0.333018	1.170089	=	1.000000	@	399961	68.180000	1
7.706278	0.624228	1.170089	=	1.000000	@	399714	68.160000	1
0.333018	0.333019	7.706278	=	1.000000	@	383397	65.510000	1
0.333019	7.706272	0.333018	=	1.000000	@	362378	61.950000	1
4.111209	2.193280	0.624228	=	1.000000	@	399723	68.160000	1
1.170090	1.170089	1.170089	=	1.000000	@	364684	62.330000	1
0.624228	4.111208	7.706277	=	1.000000	@	392969	67.090000	1
1.170088	0.624228	0.333018	=	1.000000	@	374400	63.970000	1
0.624228	7.706279	1.170089	=	1.000000	@	398182	67.910000	1
7.706279	2.193280	0.333018	=	1.000000	@	398155	67.910000	1
0.624228	0.333018	0.333018	=	1.000000	@	365062	62.420000	1
1.170072	2.193293	0.624225	=	1.000000	@	278362	48.020000	1
1.170089	1.170089	0.333018	=	1.000000	@	365534	62.460000	1
7.706278	0.624228	0.624229	=	1.000000	@	373207	63.800000	1
2.193280	2.193280	0.624228	=	1.000000	@	364923	62.410000	1
0.624228	0.333018	1.170080	=	1.000000	@	397512	67.790000	1
7.706277	0.333018	4.111207	=	1.000000	@	399702	68.160000	1
1.170086	1.170090	0.624239	=	1.000000	@	263365	45.600000	1
