-0.800321101666771  -0.800321101666771  -1.425128427160455
-0.800321101666771  -0.800321101666771  -7.708313734018089
-0.800321101666771  -0.800321101666771   4.858056878566751
-0.800321101666771  -1.425128427160455  -0.800321101666771
-0.800321101666771  -1.425128427160455  -7.083506406955212
-0.800321101180297  -1.425128427170502   5.482864206557755
-0.800321101666771  -7.083506406955212  -1.425128427160455
-0.800321098797740  -7.083506408738313  -7.708313737831096
-0.800321101672050  -7.083506406940019   4.858056878549414
-0.800321099370495  -7.708313735870268  -0.800321098673363
-0.800321100178944  -7.708313734403374  -7.083506411156131
-0.800321101218737  -7.708313735559633   5.482864206215297
-0.800321101666771   4.858056878566751  -0.800321101666771
-0.800321101666771   4.858056878566751  -7.083506406955212
-0.800321101666771   4.858056878566751   5.482864207734513
-0.800321101666771   5.482864207734513  -1.425128427160455
-0.800321102493463   5.482864205079627  -7.708313736591135
-0.800321101666771   5.482864207734513   4.858056878566751
-1.425128427160455  -0.800321101666771  -0.800321101666771
-1.425128427160455  -0.800321101666771  -7.083506406955212
-1.425128427170502  -0.800321101180297   5.482864206557755
-1.425128427160455  -7.083506406955212  -0.800321101666771
-1.425128429118548  -7.083506408189992  -7.083506407026485
-1.425128427160455  -7.083506406955212   5.482864207734513
-1.425128429867658   5.482864207572112  -0.800321099369212
-1.425128427724944   5.482864207352263  -7.083506407250875
-1.425128427160455   5.482864207734513   5.482864207734513
-7.083506406955212  -0.800321101666771  -1.425128427160455
-7.083506408738313  -0.800321098797740  -7.708313737831096
-7.083506406940019  -0.800321101672050   4.858056878549414
-7.083506406955212  -1.425128427160455  -0.800321101666771
-7.083506408189992  -1.425128429118548  -7.083506407026485
-7.083506406955212  -1.425128427160455   5.482864207734513
-7.083506406700687  -7.083506407869354  -1.425128430181795
-7.083506406975824  -7.083506407068400  -7.708313733941123
-7.083506409168949  -7.083506409654505   4.858056880585879
-7.083506406955212  -7.708313734018089  -0.800321101666771
-7.083506406955212  -7.708313734018089  -7.083506406955212
-7.083506406955212  -7.708313734018089   5.482864207734513
-7.083506406955212   4.858056878566751  -0.800321101666771
-7.083506406940874   4.858056878567888  -7.083506406995292
-7.083506406955212   4.858056878566751   5.482864207734513
-7.083506406955212   5.482864207734513  -1.425128427160455
-7.083506406955212   5.482864207734513  -7.708313734018089
-7.083506406955211   5.482864207734513   4.858056878566751
-7.708313735870268  -0.800321099370495  -0.800321098673363
-7.708313734403374  -0.800321100178944  -7.083506411156131
-7.708313735559633  -0.800321101218737   5.482864206215297
-7.708313737783120  -7.083506410275541  -0.800321101277329
-7.708313736088170  -7.083506412116764   5.482864206039194
-7.708313736869249  -7.083506411490457  -7.083506409852086
-7.708313734787152   5.482864206160391  -0.800321100625162
-7.708313736088170   5.482864206039194  -7.083506412116764
-7.708313735318738   5.482864206680189   5.482864205620734
4.858056878566751  -0.800321101666771  -0.800321101666771
4.858056878566751  -0.800321101666771  -7.083506406955212
4.858056878566751  -0.800321101666771   5.482864207734513
4.858056878566751  -7.083506406955212  -0.800321101666771
4.858056878567888  -7.083506406940874  -7.083506406995292
4.858056878566751  -7.083506406955212   5.482864207734513
4.858056878566751   5.482864207734513  -0.800321101666771
4.858056878566751   5.482864207734513  -7.083506406955212
4.858056878566751   5.482864207734513   5.482864207734513
5.482864207734513  -0.800321101666771  -1.425128427160455
5.482864207734513  -0.800321101666771  -7.708313734018089
5.482864207734513  -0.800321101666771   4.858056878566751
5.482864207734513  -1.425128427160455  -0.800321101666771
5.482864207352263  -1.425128427724944  -7.083506407250875
5.482864207734513  -1.425128427160455   5.482864207734513
5.482864207734513  -7.708313734018089  -0.800321101666771
5.482864207734513  -7.708313734018089  -7.083506406955212
5.482864207734513  -7.708313734018089   5.482864207734513
5.482864207734513  -7.083506406955212  -1.425128427160455
5.482864207734513  -7.083506406955212  -7.708313734018089
5.482864207734513  -7.083506406955211   4.858056878566751
5.482864207734513   4.858056878566751  -0.800321101666771
5.482864207734513   4.858056878566751  -7.083506406955212
5.482864207734513   4.858056878566751   5.482864207734513
5.482864207734513   5.482864207734513  -1.425128427160455
5.482864207734513   5.482864207734513  -7.708313734018089
5.482864207734513   5.482864207734513   4.858056878566751
